,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,201.36,199.09,194.6,193.44,181.46,160.37,178.83,158.44,144.93,170,Upgrade
1,Revenue Growth (YoY),3.48%,2.92%,7.24%,20.62%,1.47%,1.22%,23.39%,-6.80%,-25.70%,-14.33%,Upgrade
2,Cost of Revenue,166.46,161.04,161.99,157.9,163.68,150.78,153.69,140.33,138.09,155.84,Upgrade
3,Gross Profit,34.9,38.05,32.6,35.53,17.78,9.59,25.14,18.11,6.85,14.16,Upgrade
4,"Selling, General & Admin",20.39,21.46,19.81,18.93,20.15,18.88,19.57,18.58,20.39,19.78,Upgrade
5,Other Operating Expenses,-3.24,-3.3,-2.87,-3.44,-3.76,-3.24,-3.18,-3.15,-2.74,-0.76,Upgrade
6,Operating Expenses,17.15,18.16,16.94,15.49,16.4,15.63,16.39,15.43,17.65,19.01,Upgrade
7,Operating Income,17.75,19.89,15.67,20.04,1.38,-6.04,8.75,2.68,-10.81,-4.85,Upgrade
8,Interest Expense,-5.41,-6.39,-2.38,-2.76,-2.62,-2.89,-3.33,-3.89,-1.79,-2.43,Upgrade
9,Interest & Investment Income,0.82,0.88,1.01,0.6,0.07,0.02,0.03,0.03,0.01,0.08,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,0.26,0.16,Upgrade
11,EBT Excluding Unusual Items,13.16,14.37,14.3,17.87,-1.16,-8.91,5.45,-1.18,-12.33,-7.04,Upgrade
12,Gain (Loss) on Sale of Assets,-0.47,-0.13,-,-0.09,0.03,0.04,0.02,0.01,0.03,3.41,Upgrade
13,Asset Writedown,-3.96,-11.25,-25.08,-10.77,-9.54,-14.61,-4.29,-4.36,-21.16,-24.12,Upgrade
14,Other Unusual Items,-,-,-,8,37.41,-,3.35,24.39,33.92,-,Upgrade
15,Pretax Income,8.73,2.99,-10.78,15.01,26.74,-23.48,4.52,18.86,0.46,-27.75,Upgrade
16,Income Tax Expense,1.82,2.25,1.92,2.82,-0.35,-1.4,0.83,-0.27,-2.23,-0.8,Upgrade
17,Net Income,6.91,0.74,-12.7,12.2,27.09,-22.08,3.7,19.13,2.7,-26.95,Upgrade
18,Net Income to Common,6.91,0.74,-12.7,12.2,27.09,-22.08,3.7,19.13,2.7,-26.95,Upgrade
19,Net Income Growth,-,-93.91%,-,-,633.10%,-,37.05%,-,-,-,Upgrade
20,Shares Outstanding (Basic),272,272,272,272,272,272,272,272,272,272,Upgrade
21,Shares Outstanding (Diluted),272,272,272,272,272,272,272,272,272,272,Upgrade
22,EPS (Basic),0.03,0.00,-0.05,0.04,0.10,-0.08,0.01,0.07,0.01,-0.10,Upgrade
23,EPS (Diluted),0.03,0.00,-0.05,0.04,0.10,-0.08,0.01,0.07,0.01,-0.10,Upgrade
24,EPS Growth,-,-93.98%,-,-,633.00%,-,37.25%,-,-,-,Upgrade
25,Free Cash Flow,51.81,45.47,52.88,62.74,68.65,21.15,48.02,59.06,55.75,22.04,Upgrade
26,Free Cash Flow Per Share,0.19,0.17,0.19,0.23,0.25,0.08,0.18,0.22,0.21,0.08,Upgrade
27,Operating Margin,8.82%,9.99%,8.05%,10.36%,0.76%,-3.77%,4.89%,1.69%,-7.46%,-2.85%,Upgrade
28,Profit Margin,3.43%,0.37%,-6.52%,6.31%,14.93%,-13.77%,2.07%,12.07%,1.86%,-15.85%,Upgrade
29,Free Cash Flow Margin,25.73%,22.84%,27.18%,32.43%,37.83%,13.19%,26.85%,37.28%,38.46%,12.96%,Upgrade
30,EBITDA,21.39,23.36,19.03,23.43,4.66,-2.96,11.49,5.35,-8.11,-2.19,Upgrade
31,D&A For EBITDA,3.64,3.48,3.36,3.39,3.28,3.08,2.73,2.67,2.7,2.66,Upgrade
32,EBIT,17.75,19.89,15.67,20.04,1.38,-6.04,8.75,2.68,-10.81,-4.85,Upgrade
