,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,1063,1741,1452,1452,542.48,431.12,442.65,442.65,105.68,386.72,1861,1861,858.85,1425,617.57,1484,1457,441.05,1072,300.93,Upgrade
1,Revenue Growth (YoY),96.00%,303.74%,228.01%,228.01%,413.31%,11.48%,-76.22%,-76.22%,-87.69%,-72.86%,201.39%,25.40%,-41.07%,223.07%,-42.37%,393.22%,528.00%,90.05%,280.96%,1352.87%,Upgrade
2,Cost of Revenue,1032,1656,2480,2480,613.58,340.83,330.96,330.96,18.95,147.26,669.75,669.75,382.11,815.45,2770,-1023,659.02,364.21,1520,-344.52,Upgrade
3,Gross Profit,31.22,84.7,-1028,-1028,-71.1,90.29,111.69,111.69,86.73,239.46,1192,1192,476.74,609.47,-2153,2508,798.41,76.85,-448.66,645.46,Upgrade
4,"Selling, General & Admin",233.9,-,195.45,195.45,239.47,-,168.92,168.92,224.66,-,265.77,265.77,327.12,-,400.89,-138.87,138.87,-,203.98,-80.97,Upgrade
5,Other Operating Expenses,-197.93,184.63,-6.56,-6.56,-221.96,218.06,-3.3,-3.3,-261.47,254.84,-4.83,-4.83,-427.3,423.74,-3551,3547,-106.47,106.13,-822.41,822.36,Upgrade
6,Operating Expenses,35.96,184.63,188.89,188.89,17.5,218.06,165.62,165.62,-36.82,254.84,260.93,260.93,-100.18,423.74,-3150,3408,32.4,106.13,-618.43,741.39,Upgrade
7,Operating Income,-4.74,-99.94,-1217,-1217,-88.61,-127.77,-53.93,-53.93,123.55,-15.38,930.63,930.63,576.93,185.74,997.06,-900.48,766.01,-29.28,169.78,-95.93,Upgrade
8,Interest Expense,-196.76,-,-86.14,-86.14,-134.82,-,-66.03,-66.03,-74.88,-,-31.53,-31.53,-56.93,-,-74.24,-11.61,-21.51,-,-75.6,-4.7,Upgrade
9,Interest & Investment Income,21.39,-,23.86,23.86,29.34,-,5.92,5.92,10.26,-,9.41,9.41,16.86,-,32.09,21.51,11.61,-,11.17,40.2,Upgrade
10,Currency Exchange Gain (Loss),0.07,-,-1.3,-1.3,-5.95,-,-3.28,-3.28,-1.72,-,-0.05,-0.05,4.49,-,4.93,1.61,-1.61,-,10.7,-12.17,Upgrade
11,Other Non Operating Income (Expenses),-2.42,-,-0.65,-0.65,-1.36,-,-0.66,-0.66,-1.11,-,-0.85,-0.85,-0.49,-,-1.73,0.45,-0.45,-,-0.68,0.32,Upgrade
12,EBT Excluding Unusual Items,-182.47,-99.94,-1281,-1281,-201.39,-127.77,-117.98,-117.98,56.09,-15.38,907.61,907.61,540.85,185.74,958.12,-888.51,754.05,-29.28,115.37,-72.29,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,84.3,84.3,-,-,51.13,51.13,-,-,-0.7,-0.7,-,-,-0.48,-,-,-,-0.06,-,Upgrade
14,Asset Writedown,0.01,0.19,-14.35,-14.35,20.14,238.67,205.79,205.79,183.02,168.21,163.06,163.06,52.94,26.52,70,-1.78,1869,25.08,571.99,-0.04,Upgrade
15,Pretax Income,-182.46,-99.75,-1211,-1211,-181.26,110.9,138.95,138.95,239.11,152.82,1070,1070,593.79,212.25,1028,-890.29,2623,-4.21,687.3,-72.33,Upgrade
16,Income Tax Expense,-66.46,-,27.95,27.95,100.86,-,52.53,52.53,159.79,-,541.21,541.21,486.24,-,1064,-873.65,878.23,-,276.39,-38.29,Upgrade
17,Earnings From Continuing Operations,-116,-99.75,-1239,-1239,-282.12,110.9,86.42,86.42,79.32,152.82,528.77,528.77,107.55,212.25,-36.68,-16.64,1745,-4.21,410.92,-34.03,Upgrade
18,Minority Interest in Earnings,-1.29,-,116.61,116.61,-29.07,-,-8.98,-8.98,5.68,-,5.68,5.68,13.55,-,-5.63,4.07,-4.07,-,-8.43,6.5,Upgrade
19,Net Income,-117.28,-99.75,-1122,-1122,-311.19,110.9,77.43,77.43,85,152.82,534.45,534.45,121.1,212.25,-42.31,-12.58,1741,-4.21,402.49,-27.54,Upgrade
20,Net Income to Common,-117.28,-99.75,-1122,-1122,-311.19,110.9,77.43,77.43,85,152.82,534.45,534.45,121.1,212.25,-42.31,-12.58,1741,-4.21,402.49,-27.54,Upgrade
21,Net Income Growth,-,-,-,-,-,-27.43%,-85.51%,-85.51%,-29.81%,-28.00%,-,-,-93.04%,-,-,-,-,-,1181.20%,-,Upgrade
22,Shares Outstanding (Basic),1712,-,1712,1712,1712,-,1712,1712,1712,-,1712,1712,1712,-,1712,-,1712,-,1712,-,Upgrade
23,Shares Outstanding (Diluted),1712,-,1712,1712,1712,-,1712,1712,1712,-,1712,1712,1712,-,1712,-,1712,-,1712,-,Upgrade
24,EPS (Basic),-0.07,-,-0.66,-0.66,-0.18,-,0.05,0.05,0.05,-,0.31,0.31,0.07,-,-0.02,-,1.02,-,0.24,-,Upgrade
25,EPS (Diluted),-0.07,-,-0.66,-0.66,-0.18,-,0.05,0.05,0.05,-,0.31,0.31,0.07,-,-0.02,-,1.02,-,0.24,-,Upgrade
26,EPS Growth,-,-,-,-,-,-,-85.51%,-85.51%,-29.81%,-,-,-,-93.04%,-,-,-,-,-,1181.26%,-,Upgrade
27,Free Cash Flow,-,-,760.4,760.4,-,-,553.39,553.39,-,-,-2765,-2765,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow Per Share,-,-,0.44,0.44,-,-,0.32,0.32,-,-,-1.62,-1.62,-,-,-,-,-,-,-,-,Upgrade
29,Dividend Per Share,-,-,-,-,0.030,-,0.040,0.040,0.030,-,-,-,-,-,0.015,-,-,-,-,-,Upgrade
30,Gross Margin,2.94%,4.87%,-70.79%,-70.79%,-13.11%,20.94%,25.23%,25.23%,82.07%,61.92%,64.02%,64.02%,55.51%,42.77%,-,168.94%,54.78%,17.42%,-41.87%,214.48%,Upgrade
31,Operating Margin,-0.45%,-5.74%,-83.80%,-83.80%,-16.33%,-29.64%,-12.18%,-12.18%,116.90%,-3.98%,50.00%,50.00%,67.17%,13.03%,161.45%,-60.67%,52.56%,-6.64%,15.84%,-31.88%,Upgrade
32,Profit Margin,-11.03%,-5.73%,-77.30%,-77.30%,-57.36%,25.72%,17.49%,17.49%,80.43%,39.52%,28.71%,28.71%,14.10%,14.90%,-6.85%,-0.85%,119.46%,-0.95%,37.56%,-9.15%,Upgrade
33,Free Cash Flow Margin,-,-,52.37%,52.37%,-,-,125.02%,125.02%,-,-,-148.56%,-148.56%,-,-,-,-,-,-,-,-,Upgrade
34,EBITDA,2.62,-98.01,-1215,-1214,-83.26,-126.52,-52.69,-51.15,129.4,-14.02,931.99,933.1,581.62,190.27,1002,-896.96,772.02,-25.77,173.29,-91.04,Upgrade
35,EBITDA Margin,0.25%,-5.63%,-83.67%,-83.59%,-15.35%,-29.35%,-11.90%,-11.56%,122.44%,-3.63%,50.07%,50.13%,67.72%,13.35%,162.18%,-60.43%,52.97%,-5.84%,16.17%,-30.25%,Upgrade
36,D&A For EBITDA,7.36,1.93,1.93,3.07,5.35,1.24,1.24,2.78,5.85,1.36,1.36,2.47,4.7,4.53,4.53,3.51,6.01,3.51,3.51,4.9,Upgrade
37,EBIT,-4.74,-99.94,-1217,-1217,-88.61,-127.77,-53.93,-53.93,123.55,-15.38,930.63,930.63,576.93,185.74,997.06,-900.48,766.01,-29.28,169.78,-95.93,Upgrade
38,EBIT Margin,-0.45%,-5.74%,-83.80%,-83.80%,-16.33%,-29.64%,-12.18%,-12.18%,116.90%,-3.98%,50.00%,50.00%,67.17%,13.03%,161.45%,-60.67%,52.56%,-6.64%,15.84%,-31.88%,Upgrade
39,Effective Tax Rate,-,-,-,-,-,-,37.81%,37.81%,66.83%,-,50.58%,50.58%,81.89%,-,103.57%,-,33.48%,-,40.21%,-,Upgrade
