,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,4257,-,4084,4084,6789,-,2661,2661,3161,-,2588,2588,3637,-,2647,-,2394,-,1001,-,Upgrade
1,Short-Term Investments,-,-,-,-,441.09,-,-,-,-,-,7.1,7.1,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4257,4084,4084,4084,7230,2669,2661,2661,3161,2588,2595,2595,3637,2647,2647,-,2394,1001,1001,-,Upgrade
3,Cash Growth,-41.11%,53.01%,53.48%,53.48%,128.71%,3.12%,2.52%,2.52%,-13.09%,-2.23%,-1.96%,-,51.95%,164.35%,164.35%,-,209.72%,29.57%,19.85%,-,Upgrade
4,Accounts Receivable,10.99,-,8.54,8.54,7.08,-,6.56,6.56,-,-,5.49,5.49,102.17,-,54.65,-,4.35,-,26.12,-,Upgrade
5,Other Receivables,787.44,-,613.14,613.14,472.84,-,301.56,301.56,60.84,-,78.21,78.21,232.33,-,-,-,67.06,-,103.31,-,Upgrade
6,Receivables,798.43,-,621.68,621.68,479.92,-,308.12,308.12,60.84,-,83.7,83.7,334.5,-,54.65,-,71.41,-,129.43,-,Upgrade
7,Inventory,30080,-,32114,32114,34867,-,34974,34974,34669,-,33840,33840,19505,-,8396,-,6146,-,6998,-,Upgrade
8,Prepaid Expenses,760.98,-,1003,1003,697.4,-,673.08,673.08,683.55,-,624.89,624.89,638.07,-,195.77,-,644.53,-,126.52,-,Upgrade
