,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,482.95,446.99,347.45,334.86,757.46,659.19,475.77,524.44,490.75,523.94,269.73,377.03,353.99,274,137.38,221.58,181.23,145.69,38.47,134.6,Upgrade
1,Other Revenue,-7.74,7.74,-,24.55,-9.98,9.98,-,10.22,-3.01,3.01,-,7.4,-3.72,3.72,-,7.21,-2.98,2.98,-,7.6,Upgrade
2,Revenue,475.21,454.73,347.45,359.42,747.48,669.18,475.77,534.66,487.74,526.95,269.73,384.43,350.27,277.72,137.38,228.79,178.25,148.68,38.47,142.2,Upgrade
3,Revenue Growth (YoY),-36.42%,-32.05%,-26.97%,-32.78%,53.25%,26.99%,76.39%,39.08%,39.25%,89.74%,96.34%,68.03%,96.51%,86.79%,257.14%,60.90%,32.32%,-18.73%,-72.47%,-35.49%,Upgrade
4,Cost of Revenue,375.16,379.58,282.87,294.2,572.54,532.62,372,437.33,375.61,408.48,225.56,310.23,273.49,207.33,103.1,178.14,118.3,105.61,30.57,110.87,Upgrade
5,Gross Profit,100.06,75.15,64.59,65.21,174.93,136.56,103.78,97.33,112.13,118.48,44.17,74.2,76.77,70.39,34.28,50.66,59.95,43.06,7.89,31.32,Upgrade
6,"Selling, General & Admin",40.52,43,43.61,56.6,47.24,49.58,41.14,41.02,44.8,44.9,29.49,38.37,31.4,25.09,26.56,21.48,24.81,21.84,14.56,19.71,Upgrade
7,Research & Development,20.24,24.48,18.31,30.24,31.73,27.97,20.4,30.1,23.28,24,10.85,25.05,14.95,11.12,8.15,11.21,8.33,8.99,6.15,11.5,Upgrade
8,Other Operating Expenses,-9.16,-3.46,-5.29,-12.26,-4.22,-12.74,-7.3,-0.06,-2.02,-4.29,-1.08,4.9,-1.03,-8.45,-1.2,5.36,-4.6,-1.88,-2.68,0.98,Upgrade
