,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,664.56,686.1,894.58,1055,424.43,516.95,434.71,471.61,410.55,247.47,240,171.42,160.06,138.69,191.12,157.48,174.08,164.01,235.33,134.67,Upgrade
1,Cash & Short-Term Investments,664.56,686.1,894.58,1055,424.43,516.95,434.71,471.61,410.55,247.47,240,171.42,160.06,138.69,191.12,157.48,174.08,164.01,235.33,134.67,Upgrade
2,Cash Growth,56.58%,32.72%,105.79%,123.65%,3.38%,108.90%,81.13%,175.12%,156.50%,78.42%,25.58%,8.85%,-8.05%,-15.43%,-18.79%,16.93%,36.54%,40.09%,36.22%,-4.83%,Upgrade
3,Accounts Receivable,1236,1254,1162,1121,1368,1109,937.42,808.27,705.21,571.29,565.14,556,451.39,442.08,385.51,371.41,406.19,363.97,373.28,400.68,Upgrade
4,Other Receivables,9.81,11.39,22.16,28.06,9.71,12.34,16.42,17.44,14.94,14.02,14.66,18.92,18.97,19.86,20.94,17.3,21.39,16.53,11.92,9.44,Upgrade
5,Receivables,1246,1265,1184,1149,1378,1122,953.84,825.71,720.15,585.32,579.8,574.92,470.36,461.94,406.45,388.71,427.59,380.5,385.2,410.12,Upgrade
6,Inventory,571.34,662.08,744.97,709.54,644.43,871.84,835.97,674.82,585.82,586.6,599.87,463,280.97,239.69,179.81,104.36,90.79,92.52,110.55,79.35,Upgrade
7,Prepaid Expenses,-,-,-,0,-,-,-,-,-,0.02,-,0.02,-,0.02,-,0.02,-,0.02,-,0.02,Upgrade
8,Other Current Assets,188.3,172.15,151.97,122.55,123.96,145.52,147.29,146.79,117.18,124.46,121.16,116.04,131.1,100.77,86,49.41,59.46,40.85,43.17,38.64,Upgrade
9,Total Current Assets,2670,2786,2976,3036,2571,2656,2372,2119,1834,1544,1541,1325,1042,941.11,863.38,699.98,751.91,677.89,774.25,662.79,Upgrade
10,"Property, Plant & Equipment",1329,1312,1254,1245,1197,1132,938.01,793.73,703.49,672.81,624.59,618.43,579.43,556.17,554.97,559.88,525.49,410.67,381.17,385.52,Upgrade
11,Long-Term Investments,6.77,6.86,6.95,3.1,3.24,3.41,3.41,3.41,3.41,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,130.26,131.47,132.86,134.31,135.84,137.23,138.74,140.24,141.8,143.24,144.64,146.04,147.47,148.88,144.35,145.39,146.52,45.9,46.48,47.07,Upgrade
13,Long-Term Deferred Tax Assets,42.66,46.25,45.3,46.66,29.9,26.5,23.92,24.25,20.2,20.02,18.22,18.24,12.84,11.67,10.22,10.12,10.14,11.6,9.3,9.22,Upgrade
14,Long-Term Deferred Charges,14.15,14.96,16.54,17.89,15.3,13.97,13.48,9.54,10.23,11.41,3.22,3.49,3.76,4.03,2.32,2.5,1.97,2.05,2.2,2.35,Upgrade
