,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,1300,1282,1149,1148,1559,1723,1830,1142,789.45,681.49,Upgrade
1,Revenue Growth (YoY),13.19%,11.62%,-26.32%,-33.36%,-14.84%,50.85%,131.86%,67.59%,-3.58%,-11.17%,Upgrade
2,Cost of Revenue,1225,1221,1098,1068,1315,1234,1270,963.55,750.78,683.28,Upgrade
3,Gross Profit,75.17,60.07,50.39,80.56,243.64,488.44,560.82,178.52,38.67,-1.79,Upgrade
4,"Selling, General & Admin",2.89,3.12,2.85,3.9,2.47,5.66,4.28,4.18,2.99,3.12,Upgrade
5,Operating Expenses,2.89,3.12,2.85,3.9,2.47,5.66,4.28,4.18,2.99,3.12,Upgrade
6,Operating Income,72.28,56.95,47.55,76.66,241.17,482.78,556.54,174.34,35.68,-4.92,Upgrade
7,Interest Expense,-13.31,-11.04,-10.31,-10.87,-11.73,-12.21,-14.89,-16.03,-18.13,-19.73,Upgrade
8,Interest & Investment Income,6.45,7.24,6.11,8.08,6.93,1.73,0.41,0.31,0.81,2.17,Upgrade
9,Currency Exchange Gain (Loss),0.83,-0.83,-,-,0.98,0.06,0.09,0.17,-0.32,0.05,Upgrade
10,Other Non Operating Income (Expenses),10.8,3.01,-6.12,3.21,-4.28,-17.38,-3.06,-2.83,-0.17,-0.24,Upgrade
11,EBT Excluding Unusual Items,77.05,55.34,37.23,77.09,233.07,454.98,539.09,155.96,17.87,-22.66,Upgrade
12,Gain (Loss) on Sale of Assets,-2.63,2.63,1.9,8.89,3.59,12.38,-1.43,1.07,-1.74,-1.01,Upgrade
13,Asset Writedown,-,-,-16,-,-,-1.51,147.98,3.68,-0.47,-198.2,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,-,0.02,-,Upgrade
15,Pretax Income,74.42,57.96,23.13,85.98,236.66,465.84,685.64,160.71,15.68,-221.87,Upgrade
16,Income Tax Expense,0.36,0.33,-0.92,0.64,-0.07,0.71,0.93,0.6,1.53,0.5,Upgrade
17,Earnings From Continuing Operations,74.06,57.63,24.04,85.34,236.73,465.13,684.71,160.1,14.15,-222.38,Upgrade
18,Net Income,74.06,57.63,24.04,85.34,236.73,465.13,684.71,160.1,14.15,-222.38,Upgrade
19,Net Income to Common,74.06,57.63,24.04,85.34,236.73,465.13,684.71,160.1,14.15,-222.38,Upgrade
20,Net Income Growth,208.08%,-32.46%,-89.84%,-81.65%,-65.43%,190.52%,4739.25%,-,-16.31%,-,Upgrade
21,Shares Outstanding (Basic),5160,5194,5209,5196,5193,4880,4731,4708,4705,4661,Upgrade
22,Shares Outstanding (Diluted),5349,5409,5412,5415,5429,5508,5450,5390,4705,4661,Upgrade
23,Shares Change (YoY),-1.16%,-0.11%,-0.31%,-1.68%,-0.38%,2.19%,15.83%,15.65%,0.61%,0.51%,Upgrade
24,EPS (Basic),0.01,0.01,0.00,0.02,0.05,0.10,0.14,0.03,0.00,-0.05,Upgrade
25,EPS (Diluted),0.01,0.01,0.00,0.02,0.04,0.09,0.13,0.03,0.00,-0.05,Upgrade
26,EPS Growth,204.89%,-32.12%,-89.51%,-81.91%,-65.44%,189.07%,4166.67%,-,-17.57%,-,Upgrade
27,Free Cash Flow,-,85.79,126.1,-24.77,374.39,476.21,519.38,106.56,109.85,6.33,Upgrade
28,Free Cash Flow Per Share,-,0.02,0.02,-0.00,0.07,0.09,0.10,0.02,0.02,0.00,Upgrade
29,Dividend Per Share,0.007,0.005,0.002,0.008,0.023,0.044,0.054,0.018,-,-,Upgrade
30,Dividend Growth,250.00%,-37.50%,-91.30%,-81.82%,-57.41%,144.44%,-,-,-,-,Upgrade
31,Operating Margin,5.56%,4.44%,4.14%,6.68%,15.47%,28.02%,30.40%,15.27%,4.52%,-0.72%,Upgrade
32,Profit Margin,5.70%,4.50%,2.09%,7.43%,15.19%,27.00%,37.41%,14.02%,1.79%,-32.63%,Upgrade
33,Free Cash Flow Margin,-,6.69%,10.98%,-2.16%,24.02%,27.64%,28.37%,9.33%,13.92%,0.93%,Upgrade
34,EBITDA,146.62,134.12,124.5,151.21,311.2,554.83,617.26,233.05,95.1,62.53,Upgrade
35,D&A For EBITDA,74.34,77.16,76.96,74.55,70.03,72.05,60.72,58.71,59.42,67.45,Upgrade
36,EBIT,72.28,56.95,47.55,76.66,241.17,482.78,556.54,174.34,35.68,-4.92,Upgrade
