,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,7305,8537,9655,11328,10736,9071,10076,11315,6293,4569,4373,4978,3726,4623,4558,5717,5336,2722,3651,Upgrade
1,Trading Asset Securities,-,80.17,79.48,85.59,136.52,143.81,265.27,109.67,122.11,836.97,223.45,1088,598.92,1295,981.26,1214,119.35,15.58,15.47,4.95,Upgrade
2,Cash & Short-Term Investments,7386,7386,8617,9740,11464,10880,9337,10186,11438,7130,4792,5462,5577,5021,5604,5772,5836,5351,2738,3656,Upgrade
3,Cash Growth,-35.58%,-32.12%,-7.71%,-4.37%,0.24%,52.58%,94.82%,86.50%,105.07%,42.00%,-14.48%,-5.38%,-4.43%,-6.16%,104.69%,57.88%,26.68%,0.07%,-,-31.39%,Upgrade
4,Accounts Receivable,-,2935,4490,4291,3927,3103,2795,2851,1932,2281,3174,1947,1837,1565,1379,1431,1402,597.14,1377,1355,Upgrade
5,Other Receivables,-,94.89,109.14,105.69,98.88,114.91,103.78,249.94,31.11,85.26,41.68,31.77,105.56,325.78,315.94,37.28,36.17,1013,38.46,6.6,Upgrade
6,Receivables,-,3030,4599,4397,4026,3218,2899,3101,1963,2366,3216,1979,1943,1891,1695,1469,1439,1610,1416,1362,Upgrade
7,Inventory,-,2404,2258,3282,3599,4570,4963,6202,7279,5834,4968,4409,2855,1722,1447,1331,1283,1336,1025,799.73,Upgrade
8,Other Current Assets,-,785.76,784.49,680.3,651.25,781.75,841.01,915.14,1029,1232,1223,1172,1080,827.12,617.63,429.39,403.95,460.39,414.29,352.88,Upgrade
9,Total Current Assets,-,13605,16257,18100,19740,19449,18039,20403,21709,16562,14200,13021,11455,9461,9364,9001,8961,8757,5593,6170,Upgrade
10,"Property, Plant & Equipment",-,9228,8587,8687,8281,8051,8206,8195,8252,8568,8665,7645,7574,6660,5985,5525,5339,5525,5043,3192,Upgrade
11,Long-Term Investments,-,723.03,563.6,579.55,581.05,558.52,592.02,951.76,1013,971.29,813.11,789.03,855.72,615.19,555.57,442.65,445.24,3.18,4.2,4.02,Upgrade
12,Other Intangible Assets,-,357.2,354.9,357.61,365.01,360.61,473.3,332.64,334.15,335.2,334.86,340.56,330.85,226.17,228.69,309.86,313.7,314.86,317.41,315.48,Upgrade
13,Long-Term Deferred Tax Assets,-,936.69,895.86,869.36,829.92,859.02,727.62,667.12,585.5,474.21,424.12,420.74,364.89,349.14,254.64,176.57,131.16,151.77,147.25,121.73,Upgrade
14,Long-Term Deferred Charges,-,95.33,104.91,103.13,103.18,121.37,80.03,48.58,50.53,43.41,40.81,29.55,26.66,10.81,4.36,5.74,4.38,4.18,2.24,2.43,Upgrade
15,Other Long-Term Assets,-,196.18,423,387.72,244.36,435.06,141.71,133.84,182.86,169.71,155.02,295.58,329.39,392.85,377.2,212.44,222.82,99.25,90.54,1461,Upgrade
16,Total Assets,-,25141,27186,29084,30145,29835,28260,30732,32127,27123,24632,22541,20936,17715,16769,15673,15418,14856,11197,11268,Upgrade
17,Accounts Payable,-,6368,8392,9410,9985,9092,8040,9513,11603,9682,7617,6486,5287,3364,2077,1485,1322,1352,1159,1880,Upgrade
18,Accrued Expenses,-,130.6,501.74,94.05,544.68,133.14,416.74,120.53,482.66,358.35,238.16,88,225.62,96.89,146.64,405.31,114.93,69.96,119.11,37.17,Upgrade
19,Short-Term Debt,-,1311,1648,1747,1909,1901,1513,2029,2132,1846,1572,762.55,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,1352,986.52,1295,1268,1628,1181,997.73,824.31,612.52,609.06,535.83,535.18,468.25,311.9,80.66,-,55.1,55.1,10.68,Upgrade
21,Current Portion of Leases,-,-,4,-,5.29,-,5.48,-,6.54,-,6.68,-,5.28,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,13.35,-0.02,30.07,18.48,24.81,2.08,27.8,9.23,37.41,21.17,20.98,12.32,8.29,0.26,7.61,-,8.96,30.65,81.12,Upgrade
23,Current Unearned Revenue,-,36.73,40.17,57.37,72.02,40.98,19.64,95.95,107.06,140.47,56.02,738.03,954.78,28.32,25.52,31.02,50.94,16.9,14.37,17.43,Upgrade
24,Other Current Liabilities,-,2125,1351,2094,1671,2043,2198,2307,2013,2189,2466,2000,1656,1621,1839,1468,1552,1616,1210,946.34,Upgrade
25,Total Current Liabilities,-,11337,12924,14729,15474,14863,13376,15092,17177,14866,12586,10632,8676,5587,4400,3478,3040,3120,2588,2973,Upgrade
26,Long-Term Debt,-,966.99,1163,1171,1174,1444,1244,1786,1892,2020,1932,2062,2191,1719,1874,1650,1652,950.55,943.87,613.51,Upgrade
27,Long-Term Leases,-,1193,1312,1505,1619,1570,1273,6.98,8.02,14.34,9.35,8.28,8.96,25.34,0.4,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,-,688.45,708.92,654.22,677.1,398.22,454.97,563.04,571.11,579.17,487.24,495.8,585.72,508.19,515.31,521.52,528.62,547.31,549.94,512.98,Upgrade
29,Long-Term Deferred Tax Liabilities,-,8.87,6.22,12.53,18.32,26.01,32.23,49.51,53.25,49.58,63.4,49.83,63.13,56.61,24.97,-,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,-,854.42,878.77,858,797.97,954.74,576.26,1522,409.09,339.75,250.33,167.62,137.73,111.23,91.01,118.16,120.21,133.49,137.55,138.55,Upgrade
31,Total Liabilities,-,15049,16992,18929,19760,19256,16957,19019,20111,17869,15328,13415,11662,8007,6906,5768,5341,4751,4219,4238,Upgrade
32,Common Stock,-,1222,1222,1222,1222,1218,1218,1218,1218,1071,1071,1071,1071,1071,1071,1071,1071,1071,856.54,856.54,Upgrade
33,Additional Paid-In Capital,-,13088,13081,13064,13078,12979,12944,12933,12885,9632,9558,9452,9363,9257,9214,9206,9195,9183,6153,6130,Upgrade
34,Retained Earnings,-,-4242,-4128,-4155,-3938,-3633,-2867,-2422,-2070,-1421,-1303,-1387,-1143,-610.64,-416.8,-366.63,-190.44,-152.51,-34.47,42.21,Upgrade
35,Comprehensive Income & Other,-,24.11,19.1,24.3,22.43,15.09,9.1,-16.01,-15.71,-27.55,-21.6,-9.19,-16.34,-9.08,-4.65,-4.68,1.19,3.15,2.8,1.2,Upgrade
36,Total Common Equity,10092,10092,10194,10155,10385,10579,11304,11713,12017,9254,9304,9126,9274,9708,9863,9906,10077,10105,6978,7030,Upgrade
37,Minority Interest,-,-,-,-,-,-,-,-,-,-0.09,-0.14,-0.1,-0.03,-,-,-,-,-,-,-,Upgrade
38,Shareholders' Equity,10092,10092,10194,10155,10385,10579,11304,11713,12017,9254,9304,9126,9274,9708,9863,9906,10077,10105,6978,7030,Upgrade
39,Total Liabilities & Equity,-,25141,27186,29084,30145,29835,28260,30732,32127,27123,24632,22541,20936,17715,16769,15673,15418,14856,11197,11268,Upgrade
40,Total Debt,4823,4823,5114,5718,5975,6543,5217,4820,4862,4493,4128,3369,2740,2213,2187,1731,1652,1006,998.97,624.19,Upgrade
41,Net Cash (Debt),2563,2563,3503,4022,5490,4337,4120,5366,6575,2637,664,2093,2837,2809,3418,4041,4184,4346,1739,3032,Upgrade
42,Net Cash Growth,-53.32%,-40.90%,-14.98%,-25.04%,-16.51%,64.46%,520.47%,156.36%,131.77%,-6.12%,-80.57%,-48.21%,-32.19%,-35.36%,96.53%,33.29%,5.04%,-9.70%,-,-39.65%,Upgrade
