,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,2531,2499,3788,2924,4197,4701,2795,3735,2035,3408,3693,1529,491.6,1088,510.36,366.69,353.29,323.29,112.02,122.69,Upgrade
1,Other Revenue,-,-261.32,261.32,-,1007,-454.38,454.38,-,923.2,-,-,-,1044,-,-,-,208.37,-50.73,50.73,-,Upgrade
2,Revenue,2531,2238,4050,2924,5205,4247,3250,3735,2958,3408,3693,1529,1535,1088,510.36,366.69,561.65,272.55,162.75,122.69,Upgrade
3,Revenue Growth (YoY),-51.38%,-47.31%,24.61%,-21.70%,75.97%,24.63%,-12.01%,144.20%,92.67%,213.23%,623.66%,317.09%,173.32%,299.15%,213.58%,198.86%,-34.54%,-52.88%,-71.50%,-72.25%,Upgrade
4,Cost of Revenue,4186,1883,3493,2577,5069,3884,3300,3664,3335,3002,3266,1425,1844,1078,524.36,352.41,606.29,215.61,154.65,80.48,Upgrade
5,Gross Profit,-1656,354.42,556.36,347.61,135.66,363.01,-50.58,71.15,-377.71,405.91,427.57,104.13,-308.96,10.35,-14,14.28,-44.63,56.94,8.1,42.22,Upgrade
6,"Selling, General & Admin",-833.71,244.34,322.51,266.86,473.01,297.18,241.14,275.51,345.01,257.17,283.89,193.81,189.27,135.91,93.3,109.23,98.57,95.03,90.07,72.01,Upgrade
7,Research & Development,-538.1,190.73,199.99,147.37,243.19,191.44,148.13,122.76,105.86,126.99,145.01,191.09,135.15,145.29,132.5,114.89,77.11,105.13,93.98,92.18,Upgrade
8,Other Operating Expenses,-26.46,7.64,10.68,8.14,38.02,1.94,-0.26,-2.91,136.27,-9.49,-3.98,-90.67,36,-3.17,-6.91,-11.98,52.82,-32.07,-13.92,0.61,Upgrade
9,Operating Expenses,-1398,441.73,532.13,424.51,746.19,515.03,403.27,396.35,592.78,370.21,443.25,292.86,380.97,354.56,220.21,213.95,223.81,168.84,170.42,179.93,Upgrade
10,Operating Income,-257.53,-87.31,24.22,-76.89,-610.53,-152.02,-453.85,-325.2,-970.49,35.7,-15.67,-188.73,-689.93,-344.2,-234.21,-199.67,-268.45,-111.9,-162.32,-137.71,Upgrade
11,Interest Expense,-91.09,-74.7,-97.29,-70.81,-115.63,-99.53,-83,-10.52,-52.51,-55.46,-41.53,-41.57,-5.49,-26.99,-20.23,-17.71,-,-12.39,-9.94,-7.65,Upgrade
12,Interest & Investment Income,242.8,28.32,32.23,30.54,33.06,23.72,38.73,34.34,27.11,12.7,20.66,14.37,5.64,22.73,27.72,24.53,44.83,23.37,24.78,28.37,Upgrade
13,Currency Exchange Gain (Loss),-,37.97,-37.97,-,80.18,-70.05,70.05,-,32.21,-24.47,24.47,-,-15.2,5.25,-5.25,-,-25.96,-4.76,4.76,-,Upgrade
14,Other Non Operating Income (Expenses),-30.38,5.02,42.69,-67.87,1.88,-18.79,-3.44,5.08,-54.07,53.54,-4.4,0.42,-22.28,21.02,-3.69,-5.71,-14.92,-10.45,16.07,4.89,Upgrade
15,EBT Excluding Unusual Items,-136.2,-90.7,-36.11,-185.04,-611.04,-316.68,-431.51,-296.3,-1018,22.01,-16.47,-215.51,-727.25,-322.2,-235.65,-198.56,-264.5,-116.12,-126.65,-112.1,Upgrade
16,Gain (Loss) on Sale of Investments,116.23,-15.57,-9.91,-90.76,96.43,-348.37,-141.84,-73.42,-38.3,-39.65,66.64,-50.77,64.25,125.18,112.56,2.05,0.84,0.11,0.1,0,Upgrade
17,Gain (Loss) on Sale of Assets,-0.09,0.56,-0.48,-,-24.49,-2.29,-0.88,-,-11.36,11.3,-0.07,-0.05,-0.57,0.61,-8.01,-,-0.05,0,-0,0,Upgrade
18,Asset Writedown,70.44,-70.44,-0.13,0.13,220.67,-237.14,53.79,-67.41,175.07,-175.07,45.73,-45.73,57.53,-57.53,25.1,-25.1,33.45,-33.45,7.91,-7.91,Upgrade
19,Other Unusual Items,-74.89,24.39,40.82,9.68,46.31,-0.01,0.01,-,140.87,-,-,-,69.69,-2.74,2.74,-,209.19,-,-,-,Upgrade
20,Pretax Income,-24.5,-151.75,-5.8,-265.99,-272.11,-904.48,-520.44,-437.13,-751.47,-181.41,95.84,-312.06,-536.34,-256.69,-103.27,-221.61,-21.06,-149.46,-118.66,-120,Upgrade
21,Income Tax Expense,-6.85,-38.32,-32.74,-48.69,32.46,-138.41,-74.93,-85.53,-102.44,-62.94,11.12,-67.86,-3.79,-62.86,-53.1,-45.42,16.86,-31.42,-41.97,-21.65,Upgrade
22,Earnings From Continuing Operations,-17.65,-113.43,26.93,-217.3,-304.57,-766.07,-445.51,-351.6,-649.03,-118.47,84.72,-244.2,-532.55,-193.83,-50.17,-176.19,-37.93,-118.04,-76.69,-98.35,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-0.06,-0.05,0.04,0.08,0.03,-,-,-,-,-,-,-,Upgrade
