,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,1115,712.46,811.38,946.46,726.79,687.77,784.09,1120,806.82,570.96,547.72,799.52,363.89,687.5,231.12,635.53,239.98,406.97,113.22,370.83,Upgrade
1,Other Revenue,-3.68,3.68,-,5.92,-7.86,7.86,-,4.24,-1.26,1.26,-,2.07,-1.85,1.85,-,1.36,-1.3,1.3,-,3.32,Upgrade
2,Revenue,1112,716.13,811.38,952.38,718.94,695.62,784.09,1124,805.56,572.21,547.72,801.58,362.04,689.36,231.12,636.89,238.68,408.26,113.22,374.15,Upgrade
3,Revenue Growth (YoY),54.63%,2.95%,3.48%,-15.27%,-10.75%,21.57%,43.15%,40.23%,122.51%,-16.99%,136.98%,25.86%,51.68%,68.85%,104.13%,70.22%,-14.84%,88.94%,-2.34%,5.76%,Upgrade
4,Cost of Revenue,691.07,477.35,536.95,669.39,465.53,445.32,518.04,737.46,526.61,360.97,354.79,505.39,191.73,501.78,135.1,397.35,145.76,272.45,70,246.38,Upgrade
5,Gross Profit,420.64,238.79,274.43,282.99,253.4,250.31,266.05,386.57,278.95,211.24,192.93,296.2,170.3,187.58,96.02,239.54,92.92,135.82,43.22,127.77,Upgrade
6,"Selling, General & Admin",133.17,107.75,121.56,102.61,105.88,116.91,115.9,179.83,71.39,59,82.42,77.48,70.17,70.23,55.59,70.18,46.16,37.74,37.96,35.73,Upgrade
7,Research & Development,52.35,53.58,46.74,112.49,12.19,49.53,49.86,73.67,59.7,24.45,34.77,74.17,21.59,11.39,37.26,48.65,11.06,21.13,14.69,24.69,Upgrade
8,Other Operating Expenses,-3.42,1.77,0.3,42.27,-19.67,-11.41,-0.54,19.63,-4.08,-0.29,3.06,83.55,-0.48,-4.95,-68.12,11.53,1.78,-1.13,-4.55,19.37,Upgrade
9,Operating Expenses,212.08,152.41,158.32,353.57,98.73,174.39,154.74,360.42,144.19,95.98,110.86,281.97,100.69,85.46,19.55,144.57,59.44,72.25,44.57,92,Upgrade
10,Operating Income,208.56,86.38,116.11,-70.57,154.67,75.92,111.31,26.15,134.76,115.27,82.06,14.23,69.61,102.12,76.47,94.97,33.49,63.57,-1.35,35.78,Upgrade
11,Interest Expense,-42.34,-57.1,-36.33,-46.43,-37.65,-40.35,-32.06,-43.17,-17.87,-27.54,-24.37,-27.55,-25.82,-16.98,-13.66,-22.53,-11.33,-13.04,-13.72,-11.37,Upgrade
12,Interest & Investment Income,-,5.09,1.54,147.43,4.63,7,5.46,22.85,0.04,1.16,1.06,46.25,-,4.27,11.58,22.22,0.3,0.6,0.49,1.05,Upgrade
13,Currency Exchange Gain (Loss),13.37,-13.37,-,-21.93,-0.99,0.99,-,27.52,-7.78,7.78,-,-3.33,6.26,-6.26,-,-11.63,-3.02,3.02,-,-5.48,Upgrade
14,Other Non Operating Income (Expenses),-32.61,0.21,-8.49,7.19,-14.77,3,-7.48,-4.48,-1.15,-6.2,5.12,6.8,-7.84,-3.5,-0.1,-3.08,-1.21,-1.23,-1.07,-0.99,Upgrade
15,EBT Excluding Unusual Items,146.98,21.21,72.84,15.69,105.89,46.55,77.23,28.87,107.99,90.47,63.88,36.39,42.22,79.65,74.29,79.94,18.23,52.91,-15.66,18.98,Upgrade
16,Impairment of Goodwill,-,-,-,-10.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-0.37,-4.49,-2.12,103.45,-4.14,5.94,2.98,7.47,-14.74,1.51,-22.52,22.12,4.09,36.01,2.38,108.13,42.04,0.15,-0.18,0.47,Upgrade
18,Gain (Loss) on Sale of Assets,0.13,-0.02,0.11,8.22,0.03,-0.04,0.02,1.95,-,0.15,0.02,-0.06,-0.01,0.01,-0.01,-0.2,0.02,-0,-,0.02,Upgrade
19,Asset Writedown,-8.98,-0.22,0.27,1.89,-0.96,0.39,-1.18,1.09,-0.01,-0.2,-0.17,-5.85,-0.95,-0.36,-0.24,-1.59,1.59,-,-,-2.16,Upgrade
20,Other Unusual Items,-3.64,3.64,-,59.57,-,-,-,27.24,-,-,-,84.99,-,-,-,12.81,-,-,-,21.12,Upgrade
21,Pretax Income,134.12,20.12,71.1,178.34,100.82,52.84,79.04,66.62,93.24,91.93,41.21,137.59,45.35,115.31,76.42,199.09,61.87,53.05,-15.84,38.42,Upgrade
22,Income Tax Expense,17.37,23.97,23.5,16.8,20.49,27.05,18.74,-45.67,12.17,33.92,12.28,38.23,9,38.94,4.25,19.79,8.92,8.22,0.5,-0.6,Upgrade
23,Earnings From Continuing Operations,116.75,-3.85,47.6,161.55,80.33,25.79,60.31,112.29,81.07,58.01,28.93,99.36,36.35,76.37,72.18,179.3,52.96,44.83,-16.34,39.03,Upgrade
24,Minority Interest in Earnings,2.37,14.01,15.98,19.65,7,20.28,2.37,7.48,0.25,1.46,-7.04,-5.76,1.37,-0.84,2.75,-1.24,-0.78,0.36,1.51,-3.3,Upgrade
