,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,32.52,33.45,68.44,60.24,54.54,115.75,35.38,29.98,333.85,484.13,Upgrade
1,Revenue Growth (YoY),-52.49%,-44.47%,25.50%,-47.95%,54.13%,286.06%,-89.40%,-93.81%,-49.66%,-24.56%,Upgrade
2,Cost of Revenue,28.83,37.65,59.17,63.51,49.64,110.18,31.62,22.76,332.46,484.96,Upgrade
3,Gross Profit,3.69,-4.2,9.28,-3.27,4.9,5.57,3.76,7.23,1.39,-0.84,Upgrade
4,"Selling, General & Admin",26.01,27.01,23.49,27.9,21.68,23.12,23.36,24.77,25.65,34.33,Upgrade
5,Other Operating Expenses,-1.68,-1.98,-1.62,-2.84,-1.62,-1.48,-2.7,1.03,-1.81,-2.45,Upgrade
6,Operating Expenses,24.33,25.03,21.87,25.06,20.05,21.63,20.67,25.8,23.83,31.88,Upgrade
7,Operating Income,-20.63,-29.22,-12.59,-28.33,-15.16,-16.07,-16.9,-18.57,-22.45,-32.71,Upgrade
8,Interest Expense,-14.31,-14.74,-12.03,-9.02,-4.66,-4.18,-4.01,-3.28,-3.35,-4.58,Upgrade
9,Interest & Investment Income,0.22,0.19,0.17,0.12,0,0.06,0.14,0.53,0.46,0.15,Upgrade
10,Earnings From Equity Investments,58.45,72.34,71.9,-32.22,-9.29,-18.03,-29.94,-81.45,-63.7,60.54,Upgrade
11,EBT Excluding Unusual Items,23.72,28.56,47.45,-69.45,-29.1,-38.22,-50.71,-102.77,-89.04,23.4,Upgrade
12,Gain (Loss) on Sale of Investments,-38.41,-6.93,105.52,-77.09,-97.02,94.69,-7.11,117.66,13.46,-,Upgrade
13,Gain (Loss) on Sale of Assets,-1.08,-,-,-,-,-,-,-,-,7.93,Upgrade
14,Asset Writedown,-19.7,-6.15,0.85,-15.36,-0.17,0.87,4.42,-26.66,-57.08,-5.84,Upgrade
15,Other Unusual Items,-,-,-,0.3,0.82,0.28,0.64,2.1,0.4,-,Upgrade
16,Pretax Income,-35.47,15.48,153.82,-161.61,-125.47,57.62,-52.76,-9.68,-132.26,25.49,Upgrade
17,Earnings From Continuing Operations,-35.47,15.48,153.82,-161.61,-125.47,57.62,-52.76,-9.68,-132.26,25.49,Upgrade
18,Net Income to Company,-35.47,15.48,153.82,-161.61,-125.47,57.62,-52.76,-9.68,-132.26,25.49,Upgrade
19,Net Income,-35.47,15.48,153.82,-161.61,-125.47,57.62,-52.76,-9.68,-132.26,25.49,Upgrade
20,Net Income to Common,-35.47,15.48,153.82,-161.61,-125.47,57.62,-52.76,-9.68,-132.26,25.49,Upgrade
21,Net Income Growth,-,-,-,-,-,-,-,-,-,-35.97%,Upgrade
22,Shares Outstanding (Basic),4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,Upgrade
23,Shares Outstanding (Diluted),4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,Upgrade
24,EPS (Basic),-0.01,0.00,0.03,-0.03,-0.03,0.01,-0.01,-0.00,-0.03,0.01,Upgrade
25,EPS (Diluted),-0.01,0.00,0.03,-0.03,-0.03,0.01,-0.01,-0.00,-0.03,0.01,Upgrade
26,EPS Growth,-,-,-,-,-,-,-,-,-,-35.97%,Upgrade
27,Free Cash Flow,-9.35,-12.2,-5.32,-16.71,-5.87,-11.78,-7.77,-21.23,-3.25,-16.88,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
29,Operating Margin,-63.45%,-87.36%,-18.40%,-47.03%,-27.79%,-13.88%,-47.76%,-61.95%,-6.72%,-6.76%,Upgrade
30,Profit Margin,-109.09%,46.26%,224.74%,-268.26%,-230.06%,49.78%,-149.12%,-32.27%,-39.62%,5.27%,Upgrade
31,Free Cash Flow Margin,-28.77%,-36.48%,-7.77%,-27.73%,-10.75%,-10.18%,-21.96%,-70.79%,-0.97%,-3.49%,Upgrade
32,EBITDA,-14.91,-23.37,-6.79,-22.32,-9.2,-10,-10.8,-16.35,-21.09,-31.21,Upgrade
33,D&A For EBITDA,5.72,5.85,5.81,6.01,5.96,6.07,6.11,2.22,1.36,1.51,Upgrade
34,EBIT,-20.63,-29.22,-12.59,-28.33,-15.16,-16.07,-16.9,-18.57,-22.45,-32.71,Upgrade
