,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,96.18,130.3,114.56,75.48,209.6,102.02,205.32,503.45,414.7,497.75,Upgrade
1,Short-Term Investments,408.19,410.23,505.36,0.03,518.51,0.03,680.91,653.28,653.33,644.19,Upgrade
2,Trading Asset Securities,10.73,21.74,45.04,69.38,66.05,87.53,146.8,145.55,157.52,225.49,Upgrade
3,Cash & Short-Term Investments,515.1,562.26,664.96,144.89,794.15,189.58,1033,1302,1226,1367,Upgrade
4,Cash Growth,-22.54%,288.05%,-16.27%,-23.57%,-23.12%,-85.44%,-15.71%,-4.76%,-27.80%,-1.67%,Upgrade
5,Accounts Receivable,0.54,1.85,1.68,3.37,1.97,2,0.65,0.29,1.77,1.38,Upgrade
6,Other Receivables,0.05,0.05,-,222.6,0.06,247.35,0.05,0.03,0.03,-,Upgrade
7,Receivables,500.59,501.68,496.39,225.97,502.03,730.96,449.95,0.32,101.37,200.5,Upgrade
8,Inventory,3530,3841,3857,3883,3813,3714,3468,3383,3287,3192,Upgrade
9,Prepaid Expenses,-,-,-,9.31,-,7.4,-,-,-,-,Upgrade
10,Other Current Assets,8.26,8.26,8.37,289.92,12.57,429.09,33.39,74.99,93.39,100.83,Upgrade
11,Total Current Assets,4554,4913,5026,4553,5122,5072,4984,4760,4708,4861,Upgrade
12,"Property, Plant & Equipment",378.8,95.43,59.48,55.92,60.54,52.21,123.65,128.96,144.81,151.14,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,0,0,-,Upgrade
14,Other Intangible Assets,0.4,0.5,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,147.27,175.24,143.12,149.11,154.8,162.18,161.86,33.66,16,16,Upgrade
16,Total Assets,5081,5185,5229,5248,5337,5286,5270,5344,5262,5398,Upgrade
17,Accounts Payable,90.9,124.73,32.23,10.25,23.52,58.39,29.25,22.71,35.02,78.25,Upgrade
