,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,373.04,270.15,583.32,292.19,795.57,472.58,955.34,505.91,1169,662.51,1209,688.98,1419,890.21,1591,1070,1609,1029,1724,952.34,Upgrade
1,Other Revenue,-116.13,116.13,-,337.01,-184.41,184.41,-,423.98,-226.1,226.1,-,506.23,-278.1,278.1,-,550.37,-259.26,259.26,-,792.3,Upgrade
2,Revenue,256.9,386.28,583.32,629.19,611.16,656.99,955.34,929.89,942.95,888.62,1209,1195,1141,1168,1591,1620,1349,1288,1724,1745,Upgrade
3,Revenue Growth (YoY),-57.96%,-41.20%,-38.94%,-32.34%,-35.19%,-26.07%,-20.99%,-22.20%,-17.33%,-23.94%,-24.02%,-26.23%,-15.47%,-9.29%,-7.67%,-7.13%,-27.77%,-26.28%,-23.07%,-7.19%,Upgrade
4,Cost of Revenue,163.68,268.87,418.94,404.58,449.47,497.25,706.22,673.43,725.18,665.46,891.33,880.58,893.17,893.59,1199,1245,1008,966.44,1235,1289,Upgrade
5,Gross Profit,93.23,117.41,164.38,224.61,161.68,159.75,249.12,256.46,217.77,223.16,317.76,314.63,247.46,274.72,392,375.04,341.72,321.57,489.03,455.5,Upgrade
6,"Selling, General & Admin",249.27,251.79,265.09,290.34,311.32,336.66,310.17,324.06,375.76,353.26,358.69,444.58,481.09,487.58,424.96,473.39,487.88,481.24,456.44,496.26,Upgrade
7,Other Operating Expenses,3.19,2.98,4.48,3.87,0.85,2.67,4.81,10.82,1.48,-2.19,3.36,18.98,1.59,-3.88,-1.43,24.36,-0.97,-1.52,-0.51,10.28,Upgrade
8,Operating Expenses,261.67,253.42,271.05,295.67,310.66,340.06,314.86,325.31,387.01,350.77,362.25,473.73,472.57,485.19,422.44,498.68,490.55,479.56,456.35,510.54,Upgrade
