,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,278.21,483.02,409.55,227.62,160.67,200.25,135.95,188.58,146.79,-,149.47,176.68,165.34,147.46,170.44,197.87,184.79,132.86,146.24,179.18,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,4.61,4.7,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,278.21,483.02,409.55,227.62,160.67,200.25,140.56,193.29,146.79,-,149.47,176.68,165.34,147.46,170.44,197.87,184.79,132.86,146.24,179.18,Upgrade
3,Cash Growth,73.16%,141.21%,191.37%,17.76%,9.46%,-,-5.96%,9.40%,-11.22%,-,-12.30%,-10.71%,-10.53%,10.99%,16.55%,10.43%,9.51%,-9.74%,-3.84%,0.38%,Upgrade
4,Accounts Receivable,1408,1172,1015,923.5,1070,1024,794.98,720.24,723.41,-,672.66,647.58,599.88,709.33,619.04,568.89,685.13,731.17,597.69,540.96,Upgrade
5,Other Receivables,9.08,129.81,82.81,87.82,8.98,59.62,86.62,101.45,113.66,-,83.1,70.66,120.07,106.28,115.46,86.74,8.69,10.5,8.29,72.33,Upgrade
6,Receivables,1417,1302,1098,1011,1079,1084,881.59,821.7,837.08,-,755.76,718.23,719.94,815.61,734.5,655.63,693.82,741.67,605.98,613.29,Upgrade
7,Inventory,602.19,386.23,406.33,436.39,421.09,377.86,421.87,433.18,404.24,-,401.27,413.9,408.1,372.67,395.98,392.23,326.46,279.8,343.7,346.12,Upgrade
8,Other Current Assets,140.75,111.38,116.32,99.61,98.75,95.05,110.13,85.67,72.37,-,78.97,70.66,66.82,66.13,67.24,61.63,58.76,57.4,59.18,56.51,Upgrade
