,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4363,3406,3334,3614,3413,3226,2902,3089,3038,2671,3031,2830,3154,3190,3017,2225,2376,2398,2275,2549,2261,Upgrade
1,Market Cap Growth,5.58%,5.58%,14.89%,17.02%,12.32%,20.75%,-4.28%,9.16%,-3.65%,-16.25%,0.48%,27.18%,32.73%,33.03%,32.59%,-12.71%,5.10%,1.22%,-7.06%,-2.21%,9.79%,Upgrade
2,Enterprise Value,5628,3923,3756,4145,3944,3710,3325,3485,3434,3113,3424,3168,3492,3554,3334,2484,2635,2700,2547,2836,2548,Upgrade
3,Last Close Price,6.06,4.72,4.62,5.01,4.73,4.47,4.02,4.28,4.21,3.70,4.20,3.92,4.37,4.42,4.18,3.08,3.29,3.32,3.15,3.53,3.13,Upgrade
4,PE Ratio,91.96,71.79,72.97,90.66,96.92,88.54,79.24,82.77,71.79,120.46,133.01,103.87,-,62.28,47.62,43.97,86.59,94.10,157.77,160.34,246.95,Upgrade
5,Forward PE,-,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,16.69,Upgrade
6,PS Ratio,1.66,1.29,1.34,1.53,1.51,1.39,1.29,1.44,1.45,1.35,1.51,1.35,1.48,1.54,1.47,1.14,1.37,1.41,1.40,1.60,1.34,Upgrade
7,PB Ratio,3.54,2.53,2.71,2.99,2.85,2.71,2.43,2.64,2.62,2.32,-,2.50,2.83,2.80,2.65,2.00,2.18,2.20,2.12,2.39,2.13,Upgrade
8,P/TBV Ratio,3.52,3.52,2.94,3.26,3.16,3.00,2.70,2.93,2.92,2.57,-,2.78,3.15,3.13,2.94,2.22,2.43,2.46,2.37,2.68,2.38,Upgrade
9,P/FCF Ratio,112.20,87.58,-,40.30,122.16,-2395.90,-,-,-290.93,-117.72,-,-,2921.19,-110.04,-,-,130.35,784.91,-,-,-,Upgrade
10,P/OCF Ratio,55.32,55.32,-,31.45,58.22,76.08,-,-,66.13,52.43,-,-,47.80,418.81,-,-,59.20,127.20,-,-,-,Upgrade
11,EV/Sales Ratio,2.14,1.49,1.51,1.75,1.74,1.59,1.48,1.63,1.64,1.58,1.71,1.51,1.64,1.72,1.62,1.28,1.52,1.59,1.57,1.78,1.52,Upgrade
12,EV/EBITDA Ratio,32.70,25.19,26.60,32.51,32.34,35.39,32.69,34.42,32.15,39.95,39.80,31.30,-,21.49,18.01,15.33,19.45,21.40,27.02,28.60,30.46,Upgrade
13,EV/EBIT Ratio,61.28,40.44,45.40,58.28,59.89,75.71,72.05,76.42,-,136.04,110.12,67.91,-,32.02,25.64,23.72,34.04,40.09,71.03,67.90,95.68,Upgrade
14,EV/FCF Ratio,144.72,100.87,-,46.22,141.16,-2755.92,-,-,-328.82,-137.17,-,-,3234.85,-122.62,-,-,144.55,883.78,-,-,-,Upgrade
15,Debt / Equity Ratio,1.07,1.07,0.81,0.69,0.56,0.57,0.56,0.47,0.52,0.46,-,0.46,0.48,0.43,0.43,0.42,0.40,0.39,0.39,0.38,0.40,Upgrade
16,Debt / EBITDA Ratio,8.32,8.58,4.42,4.57,4.01,6.21,3.83,3.43,7.19,5.46,-,2.88,-,3.78,2.15,2.10,3.80,2.05,4.06,3.41,5.50,Upgrade
17,Debt / FCF Ratio,36.83,36.83,-,9.27,24.16,-501.41,-,-,-58.15,-23.11,-,-,498.98,-16.74,-,-,23.93,139.16,-,-,-,Upgrade
18,Asset Turnover,0.77,1.03,0.95,0.93,0.80,1.05,0.92,1.17,-,-,0.92,1.01,0.89,1.18,1.04,0.95,0.93,1.10,0.66,0.93,Upgrade,
19,Inventory Turnover,4.25,4.28,6.29,4.96,4.69,4.00,5.25,4.11,5.35,-,-,3.81,4.72,3.74,5.23,4.22,4.02,4.39,5.45,2.81,4.13,Upgrade
20,Quick Ratio,0.97,0.97,1.11,1.11,1.07,1.09,1.14,1.03,1.03,1.04,-,1.03,0.99,1.05,1.07,1.02,1.01,1.08,1.11,1.01,0.99,Upgrade
21,Current Ratio,1.39,1.39,1.42,1.50,1.54,1.55,1.57,1.56,1.56,1.54,-,1.57,1.52,1.61,1.56,1.54,1.55,1.55,1.54,1.55,1.49,Upgrade
22,Return on Equity (ROE),1.32%,7.90%,5.59%,1.61%,0.03%,6.17%,4.17%,1.49%,-,-,6.09%,-5.03%,0.29%,8.27%,8.70%,1.17%,4.87%,4.10%,0.30%,0.28%,Upgrade,
23,Return on Assets (ROA),2.01%,2.79%,2.88%,0.62%,1.27%,2.18%,2.78%,-1.17%,-,-,3.72%,-4.69%,2.19%,4.32%,5.18%,1.89%,4.87%,1.45%,1.96%,0.62%,Upgrade,
24,Return on Capital (ROIC),2.71%,3.83%,3.95%,0.84%,1.72%,2.95%,3.67%,-1.53%,-,-,4.75%,-5.97%,2.80%,5.62%,6.74%,2.42%,6.19%,1.83%,2.48%,0.78%,Upgrade,
25,Return on Capital Employed (ROCE),4.75%,5.02%,5.73%,4.92%,4.70%,3.49%,3.29%,3.46%,-,1.82%,-,3.79%,-,9.22%,10.79%,8.80%,6.86%,6.04%,3.25%,3.82%,2.45%,Upgrade
26,Earnings Yield,1.09%,1.39%,1.37%,1.10%,1.03%,1.13%,1.26%,1.21%,1.39%,0.83%,0.75%,0.96%,1.08%,1.61%,2.10%,2.27%,1.15%,1.06%,0.63%,0.62%,0.40%,Upgrade
27,FCF Yield,0.89%,1.14%,1.37%,2.48%,0.82%,-0.04%,0.85%,-0.15%,-0.34%,-0.85%,-0.97%,0.15%,0.03%,-0.91%,0.31%,0.07%,0.77%,0.13%,-1.30%,0.19%,-0.30%,Upgrade
28,Dividend Yield,0.33%,-,0.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,52.43%,444.57%,25.51%,32.05%,106.14%,3803.16%,27.31%,35.28%,70.96%,1544.51%,28.50%,31.96%,-,566.26%,23.99%,23.37%,185.75%,42.88%,55.86%,643.79%,556.09%,Upgrade
30,Buyback Yield / Dilution,0.01%,-0.10%,0.06%,0.18%,-0.08%,0.25%,-0.08%,-0.25%,0.12%,-0.15%,-0.05%,0.25%,0.17%,-0.52%,1.64%,-1.31%,-0.16%,0.36%,-0.81%,0.87%,2.34%,Upgrade
31,Total Shareholder Return,0.35%,-0.10%,0.27%,0.18%,-0.08%,0.25%,-0.08%,-0.25%,0.12%,-0.15%,-0.05%,0.25%,0.17%,-0.52%,1.64%,-1.31%,-0.16%,0.36%,-0.81%,0.87%,2.34%,Upgrade
