,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,739.81,666.35,633.15,487.91,557.63,583.45,531.11,567.99,454.67,502.4,488.29,479.3,494.47,583.34,525.85,428.3,485.19,470.21,308.62,375.21,Upgrade
1,Other Revenue,-87.26,87.26,-,106.85,-48.6,48.6,-,87.01,-20.43,20.43,-,49.78,-33.54,33.54,-,36.05,-40.59,40.59,-,58.69,Upgrade
2,Revenue,652.56,753.6,633.15,594.75,509.03,632.05,531.11,655,434.23,522.84,488.29,529.08,460.93,616.88,525.85,464.35,444.6,510.81,308.62,433.9,Upgrade
3,Revenue Growth (YoY),28.20%,19.23%,19.21%,-9.20%,17.22%,20.89%,8.77%,23.80%,-5.79%,-15.25%,-7.14%,13.94%,3.67%,20.77%,70.39%,7.02%,21.02%,6.30%,-22.86%,19.77%,Upgrade
4,Cost of Revenue,528.97,622.75,522.02,502.92,399.96,525.08,439.55,560.54,355.6,447.21,388.23,484.91,365.43,502.33,416,361.35,332.38,424.91,242.35,341.69,Upgrade
5,Gross Profit,123.58,130.86,111.13,91.84,109.06,106.97,91.56,94.45,78.64,75.63,100.06,44.17,95.49,114.56,109.84,102.99,112.22,85.89,66.27,92.21,Upgrade
6,"Selling, General & Admin",75.68,79.41,60.92,62.09,70.56,68.54,52.16,54.83,54.33,43.55,58.6,45.86,62.98,63.81,59.1,58.54,60.09,63.22,45.79,56.42,Upgrade
7,Research & Development,19.59,11.01,19.26,28.83,23.73,11.69,10.66,36.83,13.44,8.43,9.01,28.92,13.99,11.37,6.43,24.19,10.17,10.93,3.32,18.96,Upgrade
8,Other Operating Expenses,-0.51,1.86,-1.09,-4.75,1.86,3.19,1.13,11.36,0.12,2.77,0.26,8.48,-0.67,3.89,1.74,8.73,1.55,1.73,1.71,8.98,Upgrade
9,Operating Expenses,96.46,98.15,80.26,85.53,96.23,85.86,65.97,104.99,68.66,55.06,68.57,83.32,77.3,78.43,67.89,88.26,75,75.09,51.62,87.55,Upgrade
10,Operating Income,27.12,32.71,30.87,6.3,12.84,21.11,25.59,-10.54,9.98,20.56,31.49,-39.15,18.19,36.13,41.95,14.74,37.22,10.81,14.65,4.66,Upgrade
11,Interest Expense,-11.71,-6.02,-6.09,-6.23,-7.51,-5.58,-4.6,-8.91,-4.31,-6.44,-5.4,-14.2,-9.6,-5.56,-7.05,-8.42,-9.55,-4.83,-5.96,-7.38,Upgrade
12,Interest & Investment Income,1.37,1.28,0.87,0.04,0.23,0.56,0.32,0.26,0.5,0.19,0.11,-,2.82,0.12,0.11,0.14,0.05,0.34,0.08,0.16,Upgrade
13,Currency Exchange Gain (Loss),-1.27,1.27,-,2.15,-2.19,2.19,-,6.23,-3.03,3.03,-,-4.76,6.44,-6.44,-,8.29,-0.36,0.36,-,8.29,Upgrade
14,Other Non Operating Income (Expenses),-1.58,-1.31,-1.2,-2.37,3.01,-1.59,-1.33,-3.35,3.11,-0.15,-1.28,10.98,-7.93,-1.43,-2.81,-14.92,-7.67,5.76,-4.67,-10.85,Upgrade
15,EBT Excluding Unusual Items,13.94,27.93,24.45,-0.1,6.38,16.69,19.99,-16.31,6.25,17.2,24.92,-47.14,9.92,22.81,32.2,-0.18,19.69,12.44,4.09,-5.12,Upgrade
16,Gain (Loss) on Sale of Investments,-,-0.05,0.05,-0.17,-,-,-0.1,0.46,-0.77,-0.14,-0.25,2.12,-,-,-,2.78,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.01,-0.01,-0.53,0.76,-0.02,-0.02,0.02,0.19,-1.09,1.07,1.36,-0.3,1.14,1.71,0.03,-0.08,0,-0.12,0.05,-0.11,Upgrade
18,Asset Writedown,-4.36,1.71,-3.49,4.68,-5.42,4.03,-4.58,5.95,-6.36,5.09,-5.25,7.12,-6.28,1.18,-2.51,-1.25,-3.73,0.94,-3.32,3.82,Upgrade
19,Other Unusual Items,-1.49,1.49,-,-2.85,-0.74,0.74,-,13.62,-,-,-,15.29,-4.03,2.67,-,-1.98,0.34,-0.34,-,2.24,Upgrade
