,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2697,2488,2046,2596,3394,3843,4068,4416,3271,3509,3119,4063,3794,3425,4056,4255,3857,3544,4943,2907,3069,Upgrade
1,Market Cap Growth,-35.26%,-35.26%,-49.72%,-41.23%,3.77%,9.50%,30.45%,8.69%,-13.80%,2.46%,-23.11%,-4.51%,-1.64%,-3.35%,-17.94%,46.38%,25.69%,15.78%,107.20%,28.06%,58.53%,Upgrade
2,Enterprise Value,2805,2699,2228,2802,3600,4065,4270,4635,3489,3715,3242,4126,3857,3487,4112,4355,3958,3636,4844,2754,2917,Upgrade
3,Last Close Price,8.24,7.60,6.25,7.70,10.07,11.40,12.07,12.92,9.57,10.27,9.12,11.66,10.89,9.83,11.64,12.05,10.92,10.03,13.99,8.11,8.57,Upgrade
4,PE Ratio,16.16,14.98,13.75,16.66,20.84,22.21,21.73,25.61,20.24,22.61,19.81,26.41,22.22,18.97,22.50,22.82,23.36,26.26,39.11,22.06,23.36,Upgrade
5,PS Ratio,3.66,3.40,2.90,3.83,5.05,6.02,6.19,6.87,4.99,5.43,4.77,5.95,5.47,4.45,5.16,5.47,5.09,5.10,7.35,4.23,4.51,Upgrade
6,PB Ratio,2.17,1.99,1.69,2.11,2.84,3.35,3.62,3.91,3.00,3.40,3.14,3.99,3.80,3.62,4.48,4.56,4.35,4.30,6.30,3.66,3.99,Upgrade
7,P/TBV Ratio,2.13,2.13,1.81,2.28,3.02,3.57,3.86,4.17,3.21,3.67,3.39,4.31,4.15,3.99,4.96,5.03,4.83,4.60,6.77,3.94,4.30,Upgrade
8,P/FCF Ratio,25.85,23.85,26.07,-,27.39,52.36,69.80,-322.89,-37.63,-,-,-,-,-,71.12,-,113.02,-,-5846.57,-,-,Upgrade
9,P/OCF Ratio,14.20,14.20,13.33,16.68,17.43,20.90,20.14,24.63,19.71,22.14,19.40,25.83,26.44,20.99,23.91,23.05,21.69,33.19,37.96,18.81,16.95,Upgrade
