,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Operating Revenue,285.5,270.18,284.75,271.82,247.78,254.27,230.5,183,201.14,213.1,185.79,148.6,140.49,167.22,109.15,110.66,87.59,130.35,129.48,123.38,Upgrade
1,Other Revenue,-,-4.33,4.33,-,8.61,-3.92,3.92,-,13.52,-7.48,7.48,-,16.39,-7.76,7.76,-,16.4,-8.47,8.47,-,Upgrade
2,Revenue,285.5,265.86,289.07,271.82,256.4,250.35,234.42,183,214.66,205.63,193.27,148.6,156.88,159.46,116.91,110.66,103.99,121.88,137.94,123.38,Upgrade
3,Revenue Growth (YoY),11.35%,6.19%,23.32%,48.54%,19.44%,21.75%,21.29%,23.15%,36.83%,28.95%,65.31%,34.28%,50.86%,30.83%,-15.25%,-10.31%,-20.24%,-7.79%,15.84%,25.87%,Upgrade
4,Cost of Revenue,335.72,184.76,209.41,188.43,179.79,176.35,174.6,139.78,158.24,151.93,145.54,115.27,126.11,121.32,85.06,76.64,73.68,82.78,94.77,87.04,Upgrade
5,Gross Profit,-50.22,81.1,79.66,83.39,76.61,74,59.82,43.22,56.42,53.69,47.72,33.33,30.76,38.14,31.86,34.03,30.31,39.11,43.17,36.33,Upgrade
6,"Selling, General & Admin",-58.09,20.89,19.48,17.72,19.43,15.58,15.51,12.61,14.7,12.37,12.92,12.47,12.55,11.65,12.46,12,12.16,10.34,10.29,11.22,Upgrade
7,Research & Development,-39.43,13.94,13.47,12.02,11.17,12.69,14.64,10.45,15.19,10.48,10.15,8.93,8.48,10.72,8.07,9.57,7.07,6.74,6.36,4.03,Upgrade
8,Other Operating Expenses,-0.67,0.87,-0.97,0.77,1.5,-2.93,-5.05,-3.26,15.82,-3.99,-2.88,-3.39,11.12,-1.66,-2.85,-1.53,8.85,-3.07,-0.6,-0.94,Upgrade
9,Operating Expenses,-98.67,32.97,34.3,31.39,33.28,24.58,25.78,20.13,45.93,20.05,21.03,18.27,31.86,22.35,17.65,20.41,27.2,13.46,16.23,14.3,Upgrade
10,Operating Income,48.45,48.12,45.36,52,43.33,49.42,34.03,23.08,10.49,33.64,26.69,15.06,-1.1,15.79,14.21,13.62,3.11,25.65,26.94,22.03,Upgrade
11,Interest Expense,-4.14,-6.93,-5.43,-3.77,-,-2.01,-1.69,-1.67,-1.78,-1.38,-1.4,-1.29,-0.82,-1.5,-1.4,-0.97,-0.08,-,-,-,Upgrade
12,Interest & Investment Income,16.13,1.45,1.84,0.85,0.95,0.84,1.28,0.8,0.8,0.32,0.32,0.19,0.1,0.11,0.1,0.13,0.47,0.19,0.17,0.2,Upgrade
13,Currency Exchange Gain (Loss),-,-3.33,3.33,-,-2.81,-1.27,1.27,-,-0.24,-4.55,4.55,-,3.02,-0.92,0.92,-,1.11,1.82,-1.82,-,Upgrade
14,Other Non Operating Income (Expenses),6.66,-6.45,-3.52,3.34,-2.48,0.51,1.1,0.22,-3.63,4.17,-2.63,1.8,-0.57,1.01,-3.17,2.48,0.79,-1.19,2.38,-2.27,Upgrade
15,EBT Excluding Unusual Items,67.1,32.86,41.58,52.42,38.99,47.49,35.98,22.44,5.65,32.21,27.52,15.75,0.64,14.49,10.68,15.25,5.41,26.47,27.67,19.96,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,0.29,-0.06,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-0.04,-0.01,-0,-0.17,0.17,-0.17,-,-0.81,0.23,-0.08,-0.15,-0.36,0.35,-0.35,-,-0.97,0.96,-0.96,-,Upgrade
18,Asset Writedown,0.49,-0.49,0.13,-0.13,0.23,-0.73,1.37,-1.37,-2,-0.12,0.74,-0.74,1.76,-1.76,0.42,-0.42,0.87,-0.87,0.21,-0.21,Upgrade
19,Other Unusual Items,-14.98,5.34,3.88,5.76,5.97,0.08,-0.08,-,21.69,-0.04,0.04,-,12.79,-0.04,0.04,-,12.03,-,-,-,Upgrade
20,Pretax Income,52.66,37.67,45.59,58.04,45.23,47.02,37.39,21.01,25.11,32.28,28.22,14.86,14.85,13.04,10.79,14.83,17.35,26.56,26.92,19.75,Upgrade
21,Income Tax Expense,0.7,6.12,6.27,8.45,5.99,5.75,3.46,1.58,-4.78,2.12,2.51,1.58,1.29,2.78,2.73,2.18,3.61,3.52,4.03,3.14,Upgrade
22,Net Income,51.96,31.55,39.32,49.59,39.24,41.27,33.94,19.43,29.89,30.15,25.71,13.28,13.56,10.26,8.06,12.64,13.74,23.05,22.89,16.61,Upgrade
23,Net Income to Common,51.96,31.55,39.32,49.59,39.24,41.27,33.94,19.43,29.89,30.15,25.71,13.28,13.56,10.26,8.06,12.64,13.74,23.05,22.89,16.61,Upgrade
24,Net Income Growth,32.44%,-23.53%,15.86%,155.22%,31.26%,36.85%,32.00%,46.34%,120.46%,193.82%,218.87%,5.03%,-1.33%,-55.47%,-64.78%,-23.91%,-8.10%,19.79%,7.22%,12.67%,Upgrade
