,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,908.21,787.78,899.29,798.46,563.8,614.1,625.66,688.81,693.01,602.5,549.66,576.85,533.97,504.12,597.59,647.69,698.13,936.82,893.12,905.1,Upgrade
1,Trading Asset Securities,1.24,1.04,1.12,1.19,1.27,1.32,1.27,1.26,1.2,1.2,1.35,1.21,1.1,1.17,1.03,1.09,1.13,1.07,1.09,1.15,Upgrade
2,Cash & Short-Term Investments,909.45,788.81,900.41,799.65,565.07,615.42,626.93,690.07,694.2,603.7,551,578.06,535.07,505.29,598.62,648.78,699.26,937.89,894.21,906.25,Upgrade
3,Cash Growth,60.94%,28.17%,43.62%,15.88%,-18.60%,1.94%,13.78%,19.38%,29.74%,19.48%,-7.95%,-10.90%,-23.48%,-46.13%,-33.06%,-28.41%,-29.90%,-25.22%,-4.82%,-28.52%,Upgrade
4,Accounts Receivable,1520,1454,1478,1346,1275,997.3,1146,1232,1066,1160,1085,824.41,776.72,736.84,886.11,858.35,769.15,749.86,794.59,708.49,Upgrade
5,Other Receivables,352.56,346.29,30.94,14.97,26.69,24.76,17.79,18.42,18,20.07,31.98,31.36,72.24,53.26,20.71,38.87,37.71,87.94,77.36,46.97,Upgrade
6,Receivables,1873,1801,1509,1361,1302,1022,1164,1251,1084,1180,1117,855.76,848.95,790.11,906.83,897.22,806.86,837.81,871.94,755.46,Upgrade
7,Inventory,1318,1224,1204,1406,1453,1485,1504,1481,1418,1239,1129,1208,1072,1117,1075,869.07,795.53,884.41,905.32,864.15,Upgrade
8,Prepaid Expenses,-,2.35,-,2.82,-,1.05,-,1.29,-,2.74,-,-,-,7.67,-,-,-,0.04,-,-,Upgrade
9,Other Current Assets,102.96,91.3,126.37,78.32,136.91,79.22,92.86,86.17,116.87,81.24,93.65,109.49,90.19,72.06,105.6,92.3,117.43,64.34,70.25,59.26,Upgrade
10,Total Current Assets,4203,3908,3739,3648,3457,3202,3388,3509,3313,3106,2891,2751,2546,2492,2686,2507,2419,2724,2742,2585,Upgrade
11,"Property, Plant & Equipment",3830,3817,3872,3887,3787,3926,4037,4047,3945,3901,3842,3921,3791,3761,3757,3750,3615,3359,3298,3244,Upgrade
