,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,60.99,27.75,17.54,20.53,50.32,22.08,23.16,25.64,20.21,16.51,12.51,44.41,21.02,29.32,10.63,27.41,23.89,70.12,39.11,145.5,Upgrade
1,Other Revenue,-2,2,-,4.07,-1.08,1.08,-,4.27,-2.8,-,-,2.6,-0.69,0.69,-,2.78,-0.93,0.93,-,3.77,Upgrade
2,Revenue,58.99,29.75,17.54,24.6,49.23,23.17,23.16,29.91,17.41,16.51,12.51,47,20.34,30.01,10.63,30.19,22.95,71.06,39.11,149.26,Upgrade
3,Revenue Growth (YoY),19.82%,28.43%,-24.24%,-17.75%,182.78%,40.28%,85.05%,-36.36%,-14.39%,-44.96%,17.70%,55.68%,-11.40%,-57.77%,-72.81%,-79.77%,29.20%,114.08%,35.86%,311.84%,Upgrade
4,Cost of Revenue,52.23,39.41,17.08,20.34,36.61,26.91,20.92,24.45,16.05,16.51,9.84,46.96,17.74,29.03,11.32,20.83,15.81,66.49,33.83,149.3,Upgrade
5,Gross Profit,6.77,-9.65,0.47,4.26,12.63,-3.74,2.23,5.46,1.36,0,2.68,0.04,2.6,0.97,-0.69,9.37,7.14,4.57,5.28,-0.04,Upgrade
6,"Selling, General & Admin",7.16,6.19,4.75,12.29,4.89,5.16,3.85,6.23,3.63,4.26,4.48,8.69,4.44,3.72,7.89,6.79,7.56,7.31,7.88,22.41,Upgrade
7,Research & Development,0.51,0.17,0.21,0.75,0.3,0.28,0.18,0.15,0.13,0.01,0.22,1.4,0,0.04,0.06,0.03,0.02,0.34,0.37,0.8,Upgrade
8,Other Operating Expenses,0.02,-0.01,0.05,2.54,-1.19,-1.13,-0.16,2.18,-1.63,-0.23,-0.25,1.09,-0.21,-0.07,-0.23,3.43,-1.76,-0.65,-0.27,1.99,Upgrade
