,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1529,1423,1381,1302,1380,1258,1277,778.44,1784,1296,1730,1665,1611,1348,1282,1570,1332,1160,977.43,1213,Upgrade
1,Other Revenue,-22.53,22.53,-,72.9,-27.37,27.37,-,474,-457.44,457.44,-,25.37,-11.31,11.31,-,22.95,-8.43,8.43,-,24.95,Upgrade
2,Revenue,1506,1446,1381,1375,1352,1285,1277,1252,1326,1753,1730,1691,1599,1360,1282,1593,1323,1168,977.43,1238,Upgrade
3,Revenue Growth (YoY),11.38%,12.50%,8.18%,9.79%,1.98%,-26.70%,-26.19%,-25.92%,-17.08%,28.94%,35.00%,6.15%,20.89%,16.40%,31.11%,28.65%,14.04%,6.11%,0.44%,20.05%,Upgrade
4,Cost of Revenue,1500,1467,1364,1520,1297,1124,1229,1306,1171,1299,1205,1161,1078,887.77,862.37,1210,986.82,942,785.19,1063,Upgrade
5,Gross Profit,6.35,-21.86,17.81,-144.76,55.39,161.44,47.77,-53.3,154.7,454.1,525.43,529.6,521.85,471.83,419.14,383.18,336.25,226.02,192.24,175.28,Upgrade
6,"Selling, General & Admin",39.66,39.6,43.99,52.26,27.68,45.45,48.51,83.76,52.5,41.8,48.84,70.39,44.97,35.94,50.9,-48.69,72.73,46.77,60.25,59.82,Upgrade
7,Research & Development,59.21,60.93,58.2,66.06,50.19,53.26,58.83,66.63,61.66,62.62,62.23,80.88,75.86,68.74,41.41,49.35,41.69,34.65,31.57,47.32,Upgrade
8,Other Operating Expenses,6.73,6.69,6.63,6.08,3.16,3.77,5.2,14.59,5.02,2.9,6.58,67.29,-33.55,-16.92,4.13,48.29,-22.49,-7.61,2.61,5.06,Upgrade
9,Operating Expenses,106.11,106.07,110.51,145.92,77.27,106.06,110.79,149.76,115.63,106.7,113.34,233.13,87.31,92.48,96.44,131.02,91.95,74.65,94.43,128.14,Upgrade
10,Operating Income,-99.76,-127.93,-92.7,-290.68,-21.88,55.38,-63.02,-203.06,39.08,347.4,412.09,296.47,434.55,379.35,322.71,252.16,244.3,151.37,97.81,47.14,Upgrade
11,Interest Expense,-10.44,-10.28,-7.44,-7.23,-8.07,-7.05,-6.16,-3.74,-1.32,-2.65,-1.78,-0.95,-,-,-,-,-,-,-,-28.75,Upgrade
12,Interest & Investment Income,21.56,2.34,3.33,2.91,22.92,3.06,1.19,2.22,3.3,4.67,4.8,7.41,1.29,7.45,3.55,6.15,7.07,8.13,7.75,34.02,Upgrade
13,Currency Exchange Gain (Loss),-3.11,3.11,-,11.15,-20.2,20.2,-,40.16,-22.12,22.12,-,-17.54,4.23,-4.23,-,-28.87,-2.05,2.05,-,0.94,Upgrade
14,Other Non Operating Income (Expenses),4.31,-0.97,0.25,-15.65,13.76,0.39,-1.92,-24.48,24.71,-1.76,-1.21,1.21,-3.37,0.42,-1.41,0.42,0.22,-0.86,-2,-8.01,Upgrade
15,EBT Excluding Unusual Items,-87.43,-133.73,-96.55,-299.49,-13.47,71.98,-69.91,-188.9,43.65,369.78,413.9,286.61,436.7,382.99,324.85,229.86,249.54,160.69,103.56,45.34,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-20,Upgrade
17,Gain (Loss) on Sale of Investments,20.54,9.61,12.81,35.54,33.29,-,13.83,40.12,-,52.77,-,77.32,-,-,-,30.5,-,-,-,12.52,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0,-,-,-,0,0,-,0,-,-,-,-,-,Upgrade
19,Asset Writedown,-23.93,18.04,-18.04,1.33,-1.24,-58.81,58.81,-1,-,-,-,-,-,-,-,-7.41,6.7,-,-,-0.02,Upgrade
