,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,248,253,368,239,139,201,162,540,683,1290,1035,1403,2094,3058,3895,4607,2723,2059,2379,2663,2805,Upgrade
1,Market Cap Growth,26.19%,26.19%,126.47%,-55.75%,-79.72%,-84.44%,-84.30%,-61.54%,-67.39%,-57.83%,-73.44%,-69.55%,-23.08%,48.48%,63.75%,73.02%,-2.94%,-14.71%,86.11%,563.72%,674.51%,Upgrade
2,Enterprise Value,486,432,547,455,355,324,292,533,677,1379,1128,1402,2093,2865,3706,3905,2048,1589,1908,2184,2326,Upgrade
3,Last Close Price,0.05,0.05,0.08,0.05,0.03,0.04,0.03,0.11,0.14,0.27,0.25,0.34,0.50,0.73,0.93,1.10,0.65,0.58,0.67,0.75,0.79,Upgrade
4,PE Ratio,-,-,-,-,-,-0.74,-0.65,-,-,12.30,10.63,14.14,22.19,43.69,68.21,142.78,67.50,-,-,5835.69,-,Upgrade
5,PS Ratio,0.18,0.18,0.27,0.18,0.12,0.19,0.16,0.57,0.80,1.60,1.19,1.55,2.16,3.80,7.22,14.66,18.43,-,200.58,156.36,-34.34,Upgrade
6,PB Ratio,0.29,0.30,0.44,0.27,0.15,0.18,0.15,0.46,-,0.89,0.81,1.04,-,2.47,3.19,3.82,-,2.95,3.34,3.75,4.01,Upgrade
7,P/TBV Ratio,0.41,0.41,0.61,0.37,0.21,0.33,0.27,0.84,-,2.22,2.72,3.49,-,10.42,12.55,15.05,-,2.95,3.34,3.75,4.01,Upgrade
8,P/FCF Ratio,4.06,4.14,7.85,6.88,7.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.52,2.52,5.34,5.85,6.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.35,0.31,0.40,0.34,0.30,0.30,0.30,0.56,0.79,1.71,1.30,1.55,2.15,3.56,6.87,12.43,13.87,-,160.89,128.23,-28.48,Upgrade
11,EV/EBITDA Ratio,18.81,-,-,9.96,11.07,18.26,16.01,-,-,13.96,9.67,12.07,16.52,24.34,41.72,76.88,-102.52,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,22.60,14.58,17.39,21.54,30.52,47.40,85.96,-101.36,-,-,-,-,Upgrade
13,EV/FCF Ratio,7.94,7.07,11.67,13.11,20.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.39,0.39,0.39,0.32,0.32,0.29,0.29,0.29,-,0.18,0.16,0.16,-,0.12,0.06,0.06,-,0.01,0.01,0.01,0.01,Upgrade
15,Debt / EBITDA Ratio,12.44,-,-,4.34,4.34,5.64,10.33,-,-,4.29,1.98,1.49,-,1.29,0.83,0.36,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,5.41,5.41,6.85,8.29,16.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.99,0.97,1.04,0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,23820.94,14338.80,22245.23,49665.58,58145.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.79,1.79,1.79,1.99,1.99,3.59,-,3.30,-,2.20,-,1.97,-,2.07,-,3.23,-,47.68,-,37.17,-,Upgrade
20,Current Ratio,2.05,2.05,2.05,2.16,2.16,3.95,-,3.58,-,2.42,-,2.12,-,2.26,-,3.39,-,48.26,-,37.22,-,Upgrade
21,Return on Equity (ROE),-13.19%,-12.77%,-52.30%,-46.24%,-0.95%,4.73%,-,-,7.11%,4.72%,-,-,3.56%,3.41%,-,-,-,-6.50%,15.87%,-4.39%,Upgrade,
22,Return on Assets (ROA),-6.49%,-6.33%,-0.21%,-0.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-7.40%,-7.34%,-0.25%,-0.22%,-0.60%,-0.81%,-,-,0.34%,2.67%,-,-,2.86%,2.98%,-,-,-,-5.32%,-7.88%,-4.07%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,3.91%,-,5.18%,-,6.53%,-,3.07%,-,-,-,-,-,Upgrade
