,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,86.09,86.09,82.67,82.67,94.64,-,163.7,-,219.37,-,86.05,-,91.08,-,202.71,-,589.83,-,433.14,-,Upgrade
1,Short-Term Investments,-,-,16.98,16.98,-,-,17.14,-,28.16,-,32.93,-,33.53,-,24.87,-,-,-,201.62,-,Upgrade
2,Trading Asset Securities,3.81,3.81,4.81,4.81,10.08,-,11.07,-,5.33,-,4.88,-,5.56,-,5.06,-,5.56,-,3.28,-,Upgrade
3,Cash & Short-Term Investments,89.9,89.9,104.47,104.47,104.72,191.91,191.91,-,252.85,123.85,123.85,-,130.17,232.64,232.64,-,595.4,638.03,638.03,444.73,Upgrade
4,Cash Growth,-14.15%,-53.15%,-45.56%,-,-58.58%,54.94%,54.94%,-,94.25%,-46.76%,-46.76%,-,-78.14%,-63.54%,-63.54%,-,33.88%,31.69%,31.69%,-,Upgrade
5,Accounts Receivable,601.37,601.37,668.21,668.21,663.24,-,599.31,-,529.46,-,485.26,-,386.11,-,311.33,-,-,-,3.21,-,Upgrade
6,Other Receivables,-,-,-,-,-,-,-,-,-,-,10.63,-,0.67,-,0.43,-,-,-,2.37,-,Upgrade
7,Receivables,601.37,601.37,668.21,668.21,663.24,-,599.31,-,529.46,-,518.88,-,386.78,-,311.75,-,-,-,5.58,-,Upgrade
8,Inventory,0.08,0.08,0.02,0.02,0.02,-,0.03,-,1.34,-,1.38,-,1.86,-,2.08,-,-,-,-,-,Upgrade
9,Prepaid Expenses,98.36,98.36,16.78,16.78,73.95,-,34.61,-,43.51,-,22.08,-,34.54,-,21.64,-,-,-,0.81,-,Upgrade
10,Other Current Assets,3.93,3.93,48.28,48.28,3.06,-,32.25,-,32.22,-,-,-,11.32,-,1.89,-,7.27,-,0,-,Upgrade
11,Total Current Assets,793.64,793.64,837.76,837.76,844.99,-,858.11,-,859.39,-,666.19,-,564.66,-,570,-,602.66,-,644.43,-,Upgrade
12,"Property, Plant & Equipment",146.59,146.59,163.13,163.13,155.96,-,148.43,-,118.02,-,112.87,-,71.63,-,56.19,-,4.47,-,6.53,-,Upgrade
13,Long-Term Investments,27.65,27.65,27.65,27.65,0.3,-,0.3,-,15.56,-,21.55,-,6.92,-,1.33,-,-,-,-,-,Upgrade
14,Goodwill,56.74,56.74,56.74,56.74,281.58,-,281.58,-,586.62,-,581.82,-,589.81,-,581.82,-,-,-,-,-,Upgrade
15,Other Intangible Assets,151.17,151.17,160.39,160.39,174.55,-,171.33,-,182.66,-,164.28,-,184.55,-,160.05,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,18.37,18.37,15.08,15.08,7.59,-,13.67,-,6.4,-,6.92,-,7.64,-,8.72,-,-,-,-,-,Upgrade
17,Long-Term Deferred Charges,-,-,1.75,1.75,-,-,8.79,-,-,-,19.8,-,-,-,24.64,-,-,-,-,-,Upgrade
18,Other Long-Term Assets,25.39,25.39,15.77,15.77,18.77,-,16,-,0.81,-,0.67,-,0.69,-,0,-,1.96,-,2.05,-,Upgrade
19,Total Assets,1220,1220,1278,1278,1484,-,1498,-,1769,-,1574,-,1439,-,1415,-,624.76,-,668.69,-,Upgrade
20,Accounts Payable,14.85,14.85,28.64,28.64,25.35,-,11.52,-,11.81,-,11.35,-,8.42,-,10.56,-,-,-,-,-,Upgrade
21,Accrued Expenses,-,-,79.67,79.67,-,-,65.48,-,45.88,-,46.42,-,31.81,-,36.84,-,-,-,-,-,Upgrade
22,Short-Term Debt,230.87,230.87,198.04,198.04,54.5,-,68.5,-,188.48,-,140.78,-,95.76,-,29,-,-,-,-,-,Upgrade
23,Current Portion of Leases,27.72,27.72,22.45,22.45,27.68,-,23.1,-,23.51,-,20.96,-,9.55,-,11.25,-,3.46,-,3.59,-,Upgrade
24,Current Income Taxes Payable,0.7,0.7,6.41,6.41,0.41,-,1.72,-,1.51,-,8.3,-,0.6,-,7.48,-,2.5,-,3.27,-,Upgrade
25,Current Unearned Revenue,0.39,0.39,1.03,1.03,1.03,-,1.3,-,13.17,-,3.25,-,6.48,-,1.41,-,-,-,-,-,Upgrade
26,Other Current Liabilities,112.64,112.64,51.74,51.74,105.04,-,67.8,-,71.16,-,83.1,-,96.75,-,71.85,-,6.53,-,10.45,-,Upgrade
27,Total Current Liabilities,387.16,387.16,387.98,387.98,214,-,239.42,-,355.53,-,314.17,-,249.36,-,168.39,-,12.49,-,17.32,-,Upgrade
28,Long-Term Debt,-,-,-,-,185.2,-,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,40.07,40.07,45.02,45.02,29.06,-,25.32,-,20.39,-,17.99,-,16.77,-,16.77,-,0.91,-,2.75,-,Upgrade
30,Long-Term Deferred Tax Liabilities,21.88,21.88,23.45,23.45,17.24,-,24.53,-,19.88,-,21.2,-,22.49,-,23.82,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,0.53,0.53,1.15,1.15,2.28,-,6.53,-,63.05,-,129.5,-,125.62,-,190.84,-,-,-,-,-,Upgrade
32,Total Liabilities,449.64,449.64,457.59,457.59,447.78,-,472.94,-,458.84,-,482.85,-,414.24,-,399.81,-,13.4,-,20.06,-,Upgrade
33,Common Stock,40.44,40.44,40.44,40.44,40.44,-,40.44,-,40.44,-,35.4,-,35.4,-,35.4,-,31.11,-,29.85,-,Upgrade
34,Additional Paid-In Capital,1125,1125,1125,1125,1125,-,1125,-,1126,-,944.88,-,952.82,-,952.82,-,626.72,-,592.29,-,Upgrade
35,Retained Earnings,-405.48,-405.48,-353.34,-353.34,-143.87,-,-155.95,-,109.2,-,74.74,-,6.64,-,-13.56,-,-47.02,-,-39.71,-,Upgrade
36,Comprehensive Income & Other,4.42,4.42,4.42,4.42,4.47,-,4.04,-,20.57,-,16.09,-,22.42,-,25.24,-,0.55,-,66.2,-,Upgrade
37,Total Common Equity,764.46,764.46,816.6,816.6,1026,1014,1014,-,1296,1071,1071,-,1017,999.9,999.9,-,611.36,648.63,648.63,625.53,Upgrade
38,Minority Interest,5.46,5.46,4.09,4.09,9.84,-,11.67,-,14.9,-,20.15,-,7.43,-,15.73,-,-,-,-,-,Upgrade
39,Shareholders' Equity,769.92,769.92,820.69,820.69,1036,1026,1025,-,1311,1091,1091,-,1025,1016,1016,-,611.36,648.63,648.63,625.53,Upgrade
40,Total Liabilities & Equity,1220,1220,1278,1278,1484,-,1498,-,1769,-,1574,-,1439,-,1415,-,624.76,-,668.69,-,Upgrade
41,Total Debt,298.65,298.65,265.51,265.51,296.44,294.07,294.07,-,232.38,179.73,179.73,-,122.07,57.02,57.02,-,4.37,6.34,6.34,8.09,Upgrade
42,Net Cash (Debt),-208.75,-208.75,-161.05,-161.05,-191.72,-102.16,-102.16,-,20.48,-55.87,-55.87,-,8.1,175.62,175.62,-,591.03,631.69,631.69,436.64,Upgrade
43,Net Cash Growth,-,-,-,-,-,-,-,-,152.93%,-,-,-,-98.63%,-72.20%,-72.20%,-,35.36%,30.39%,30.39%,-,Upgrade
44,Net Cash Per Share,-0.04,-0.04,-0.03,-0.03,-0.04,-0.02,-0.02,-,0.00,-0.01,-0.01,-,0.00,0.04,0.04,-,-,0.18,0.18,0.12,Upgrade
45,Filing Date Shares Outstanding,4776,4776,4776,4776,4776,4776,4776,4776,4776,4189,4189,4189,4189,4189,4189,4091,3550,3550,3550,3550,Upgrade
46,Total Common Shares Outstanding,4776,4776,4776,4776,4776,4776,4776,4776,4776,4189,4189,4189,4189,4189,4189,4091,3550,3550,3550,3550,Upgrade
47,Working Capital,406.48,406.48,449.79,449.79,630.99,-,618.7,-,503.86,-,352.03,-,315.31,-,401.61,-,590.17,-,627.11,-,Upgrade
