,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,9548,9753,9916,11535,8778,9108,8551,9679,10145,10636,9460,10248,10939,11598,12912,9728,5806,6530,5955,7171,Upgrade
1,Trading Asset Securities,415.92,405.92,405.92,405.92,463.07,463.07,462.69,472.9,477.23,546.45,586.61,588.32,607.78,582.2,949.86,1649,399.87,395.81,494.66,343.65,Upgrade
2,Cash & Short-Term Investments,9964,10159,10322,11941,9241,9571,9014,10152,10622,11182,10047,10837,11547,12180,13862,11377,6205,6925,6450,7514,Upgrade
3,Cash Growth,7.83%,6.14%,14.51%,17.62%,-13.00%,-14.41%,-10.28%,-6.32%,-8.01%,-8.19%,-27.52%,-4.75%,86.07%,75.87%,114.91%,51.41%,-3.79%,15.13%,-0.49%,48.62%,Upgrade
4,Accounts Receivable,22517,21061,21043,19224,22521,22168,21090,19319,20268,19586,17321,17087,16169,15896,13416,13806,12959,12520,12661,11524,Upgrade
5,Other Receivables,598.84,623.55,710.13,556.75,591.3,571.4,549.49,645.96,591.6,588.05,492.03,545.04,697.65,729.07,875.65,692.25,813.78,877.08,834.66,800.85,Upgrade
6,Receivables,23115,21809,21753,19905,23113,22864,21639,20089,20859,20297,17813,17755,16867,16749,14291,14622,13773,14051,13496,12325,Upgrade
7,Inventory,8669,8738,8467,8300,5908,5049,4960,4800,5372,5034,5540,5153,5621,5288,5116,4862,4980,4674,4908,4687,Upgrade
8,Prepaid Expenses,-,137.43,-,128.87,-,97.46,-,121.85,-,102.36,-,72.34,-,49.19,-,57.16,-,73.55,-,-,Upgrade
9,Other Current Assets,3692,2987,3211,2847,2717,2367,2776,2672,2350,2155,2561,2183,2087,1880,2278,1901,1979,1712,1989,1904,Upgrade
10,Total Current Assets,45441,43830,43753,43122,40978,39949,38389,37835,39203,38771,35960,36000,36121,36147,35548,32820,26938,27436,26843,26431,Upgrade
11,"Property, Plant & Equipment",13158,13472,13409,13190,11666,11202,10778,10705,10646,10344,10455,10153,10083,9803,9755,9791,9610,9116,9540,9318,Upgrade
12,Long-Term Investments,2002,1937,1987,2150,2258,2227,2266,2188,2109,1963,1943,1907,1912,1845,1866,1882,1710,1723,1641,1649,Upgrade
13,Goodwill,903.86,903.86,903.86,903.86,1021,1021,1021,1021,1116,1116,1116,1037,1021,1021,1018,1018,1017,1009,1076,483.32,Upgrade
14,Other Intangible Assets,1510,1510,1522,1584,1898,1966,2051,2127,1855,1892,1539,1678,1502,1581,1651,1617,1713,1724,1760,1630,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.66,-,14.39,Upgrade
