,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,13317,15782,17850,18971,22868,28489,31843,31463,34508,44782,43416,55226,42837,55154,48389,62424,55533,64995,52864,63941,Upgrade
1,Trading Asset Securities,15.64,15.64,15.64,15.64,15.64,15.64,15.64,110.84,110.84,110.84,110.84,140.25,57.58,47,61.94,89.61,397.73,226.26,227.07,274.86,Upgrade
2,Cash & Short-Term Investments,13332,15798,17866,18987,22883,28505,31859,31573,34619,44893,43527,55366,42894,55201,48451,62513,55931,65221,53091,64216,Upgrade
3,Cash Growth,-41.74%,-44.58%,-43.92%,-39.86%,-33.90%,-36.51%,-26.81%,-42.97%,-19.29%,-18.67%,-10.16%,-11.43%,-23.31%,-15.36%,-8.74%,-2.65%,19.04%,42.90%,22.61%,41.42%,Upgrade
4,Accounts Receivable,561.69,632.01,587.54,718.72,596.28,440.12,544.41,669.61,487.52,531.77,532.87,477.58,453.86,472.56,277.49,382.34,608.58,496.18,288.35,506.61,Upgrade
5,Other Receivables,32051,32177,36050,36713,40711,40099,42130,42709,47359,47502,50133,52143,58897,58602,58141,46597,52011,46281,52274,46505,Upgrade
6,Receivables,32612,32809,36637,37432,41307,40539,42674,43378,47846,48034,50666,52621,59351,59074,58418,46979,52620,46777,52563,47011,Upgrade
7,Inventory,124329,133407,139836,142507,174488,189170,200947,204365,251590,247425,255643,250351,290642,283911,294160,270580,282215,252343,243981,231259,Upgrade
8,Prepaid Expenses,-,2025,-,2424,-,3716,-,3724,-,4778,-,4610,-,6231,-,4578,-,5098,-,4771,Upgrade
