,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,18209,18997,14357,46688,30072,24955,16252,52353,19640,23436,18678,56965,31215,60272,17635,72923,33471,29529,7091,54817,Upgrade
1,Other Revenue,-550.64,550.64,-,1207,-560.78,560.78,-,1350,-688.83,688.83,-,2144,-1198,1198,-,2462,-1116,1116,-,1470,Upgrade
2,Revenue,17659,19548,14357,47895,29511,25516,16252,53703,18951,24125,18678,59109,30017,61470,17635,75385,32354,30645,7091,56287,Upgrade
3,Revenue Growth (YoY),-40.16%,-23.39%,-11.66%,-10.82%,55.72%,5.77%,-12.99%,-9.15%,-36.87%,-60.75%,5.91%,-21.59%,-7.22%,100.59%,148.69%,33.93%,158.91%,140.67%,63.76%,91.85%,Upgrade
4,Cost of Revenue,14574,15770,10810,43542,24344,21168,12762,49676,15013,18474,15120,51199,22883,50543,14049,58937,25349,24281,4322,40018,Upgrade
5,Gross Profit,3085,3778,3547,4352,5167,4348,3491,4027,3938,5651,3558,7910,7134,10928,3586,16448,7006,6364,2769,16269,Upgrade
6,"Selling, General & Admin",1405,1321,1621,3070,2002,1772,1679,4194,2062,1755,1985,2607,2416,3147,1895,2961,2763,2256,1529,4197,Upgrade
7,Research & Development,-,3.83,3.05,3.76,7.27,5.28,4.05,5.13,3.94,8.7,6.85,8.42,9.48,15.03,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,657.99,531.28,448.78,563.64,1096,450.6,541.13,930.14,728.25,597.11,520.01,1133,1159,1992,713.69,2459,1549,1031,629.74,3147,Upgrade
9,Operating Expenses,2037,1875,2065,3476,3274,2237,2213,5263,2662,2398,2476,3469,3866,5010,2754,5382,4352,3238,2207,7241,Upgrade
10,Operating Income,1047,1903,1482,876.15,1894,2111,1278,-1236,1276,3253,1082,4442,3268,5918,831.74,11066,2654,3126,561.94,9028,Upgrade
