,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,13874,13346,17214,14010,15891,17596,18209,13647,17351,16428,11081,18582,17874,23247,33803,38311,20484,16570,20126,15171,11745,Upgrade
1,Market Cap Growth,-24.15%,-24.15%,-5.47%,2.66%,-8.41%,7.10%,64.34%,-26.56%,-2.93%,-29.33%,-67.22%,-51.50%,-12.74%,40.30%,67.96%,152.53%,74.40%,5.18%,232.24%,122.51%,48.11%,Upgrade
2,Enterprise Value,11877,11268,15122,11909,13664,15426,15794,11334,15050,14028,8314,15554,14832,20392,30425,35028,17211,13500,17095,11904,10341,Upgrade
3,Last Close Price,28.40,26.65,36.20,31.34,27.43,27.64,31.10,21.65,27.91,24.93,17.08,27.43,26.17,34.04,41.44,62.64,38.98,30.76,33.75,22.96,18.72,Upgrade
4,PE Ratio,14.83,29.85,36.13,29.22,33.90,38.38,49.11,40.14,67.14,80.52,49.35,82.52,53.15,53.77,65.39,73.47,46.60,60.64,75.89,64.09,-,Upgrade
5,Forward PE,10.90,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,Upgrade
6,PS Ratio,2.31,4.65,5.66,4.75,5.45,6.02,6.71,5.08,6.71,6.82,4.88,8.55,8.04,10.85,16.44,19.03,10.83,10.53,13.13,10.59,7.47,Upgrade
7,PB Ratio,1.55,2.08,2.58,2.15,2.39,2.65,2.79,2.07,2.57,2.46,-,2.68,2.44,3.13,4.55,5.36,2.90,2.43,3.16,2.50,1.90,Upgrade
8,P/TBV Ratio,2.78,2.78,3.44,2.88,3.17,3.54,3.73,2.69,3.51,3.36,-,3.55,3.24,4.04,6.23,6.79,3.68,2.97,4.03,3.08,2.29,Upgrade
9,P/FCF Ratio,-,-,47.89,44.10,-,43.49,171.74,137.96,-427.92,-,174.01,252.83,208.71,249.49,229.70,252.14,144.19,123.34,103.50,-,-,Upgrade
10,P/OCF Ratio,-,-,23.07,19.20,23.25,25.17,38.40,31.53,59.81,62.83,29.31,47.18,42.65,55.33,84.11,93.06,61.24,62.99,81.01,-,-,Upgrade
11,EV/Sales Ratio,4.14,3.93,4.97,4.04,4.69,5.28,5.82,4.22,5.82,5.82,3.66,7.16,6.67,9.52,14.80,17.39,9.10,8.58,11.15,8.31,6.58,Upgrade
12,EV/EBITDA Ratio,16.78,15.90,22.71,17.87,20.77,23.06,28.29,20.65,31.54,35.15,24.20,61.40,45.29,52.91,59.06,63.67,39.29,57.74,110.47,81.88,-,Upgrade
13,EV/EBIT Ratio,22.49,21.34,31.63,24.73,29.06,32.43,42.95,31.77,55.02,71.04,52.43,202.62,92.11,-,80.45,83.82,55.64,122.46,420.00,297.08,-,Upgrade
