,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,14202,30956,13329,15808,14252,11545,21739,27236,21066,24846,Upgrade
1,Revenue Growth (YoY),6.55%,95.83%,-6.47%,36.93%,-34.44%,-57.61%,3.20%,9.62%,-20.85%,23.74%,Upgrade
2,Cost of Revenue,11290,29294,13404,22130,14049,10092,19564,25065,17926,18732,Upgrade
3,Gross Profit,2912,1662,-74.42,-6323,203.11,1453,2175,2172,3140,6114,Upgrade
4,"Selling, General & Admin",477.31,534.1,713.1,496.87,1484,1216,1272,1680,1183,1385,Upgrade
5,Other Operating Expenses,-6.5,-2.23,-39.33,-4.85,-58.21,-43.99,-32.63,33.55,-87.85,-36.37,Upgrade
6,Operating Expenses,470.81,531.87,673.77,492.02,1426,1172,1240,1713,1095,1348,Upgrade
7,Operating Income,2441,1130,-748.19,-6815,-1223,281,935.83,458.2,2046,4765,Upgrade
8,Interest Expense,-1325,-1758,-678.76,-359.33,-507.51,-537.79,-98.49,-318.79,-140.69,-240.17,Upgrade
9,Interest & Investment Income,26.27,23.44,155.43,67.47,312.1,307.42,381.49,477.78,401.25,314.74,Upgrade
10,Earnings From Equity Investments,90.99,607.57,18.25,131.9,382.32,32.69,69.55,473.66,137.8,-27.37,Upgrade
11,Currency Exchange Gain (Loss),-185.18,430.25,-755.1,-510.67,-711.69,196.83,191.97,1304,-134.66,-175.07,Upgrade
12,EBT Excluding Unusual Items,1048,433.23,-2008,-7485,-1748,280.16,1480,2395,2309,4638,Upgrade
13,Gain (Loss) on Sale of Investments,0.98,-2663,-3.22,-823.44,-608.43,-183.58,147.02,106.5,110.21,87.92,Upgrade
14,Gain (Loss) on Sale of Assets,-45.34,-824.65,-102.87,-83.32,-751.82,770,10.92,-3.84,77.22,-,Upgrade
15,Asset Writedown,-38.31,36.12,60.53,690.87,-1430,5.51,-37.76,-86.84,-97.5,-29.01,Upgrade
16,Other Unusual Items,-,-,-,-,327.04,-28.24,28.24,9.65,81.49,-,Upgrade
17,Pretax Income,965.57,-3019,-2054,-7701,-4211,843.84,1629,2421,2481,4696,Upgrade
18,Income Tax Expense,885.59,1362,412.89,168.3,359.54,157.51,588.35,571.7,835.18,2313,Upgrade
19,Earnings From Continuing Operations,79.98,-4380,-2467,-7869,-4570,686.33,1040,1849,1645,2384,Upgrade
20,Minority Interest in Earnings,-2011,453.18,474.4,1064,141.23,-75.79,-355.89,-329.31,-737.07,-1270,Upgrade
21,Net Income,-1931,-3927,-1992,-6806,-4429,610.54,684.51,1520,908.43,1114,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-61.03,Upgrade
23,Net Income to Common,-1931,-3927,-1992,-6806,-4429,610.54,684.51,1520,908.43,1175,Upgrade
24,Net Income Growth,-,-,-,-,-,-59.82%,-24.65%,36.37%,-55.69%,61.49%,Upgrade
25,Shares Outstanding (Basic),1683,1683,1683,1683,1683,1684,1684,1695,1711,1720,Upgrade
26,Shares Outstanding (Diluted),1683,1683,1683,1683,1683,1684,1684,1697,1717,1733,Upgrade
27,Shares Change (YoY),-,-,-,-0.04%,-0.01%,-0.75%,-1.94%,-2.07%,2.73%,6.85%,Upgrade
28,EPS (Basic),-1.15,-2.33,-1.18,-4.04,-2.63,0.36,0.41,0.90,0.53,0.68,Upgrade
29,EPS (Diluted),-1.15,-2.34,-1.18,-4.04,-2.63,0.36,0.41,0.89,0.53,0.68,Upgrade
30,EPS Growth,-,-,-,-,-,-59.65%,-23.28%,31.38%,-55.08%,74.35%,Upgrade
31,Free Cash Flow,1317,-831.49,1049,-2640,13295,6084,-279.3,-6788,-1417,140.3,Upgrade
32,Free Cash Flow Per Share,0.78,-0.49,0.62,-1.57,7.90,3.61,-0.17,-4.00,-0.83,0.08,Upgrade
33,Operating Margin,17.19%,3.65%,-5.61%,-43.11%,-8.58%,2.43%,4.30%,1.68%,9.71%,19.18%,Upgrade
34,Profit Margin,-13.59%,-12.69%,-14.95%,-43.05%,-31.08%,5.29%,3.15%,5.58%,4.31%,4.73%,Upgrade
35,Free Cash Flow Margin,9.27%,-2.69%,7.87%,-16.70%,93.28%,52.70%,-1.28%,-24.92%,-6.73%,0.56%,Upgrade
36,EBITDA,2479,1154,-734.44,-6752,-1179,253.69,1012,514.37,2116,4821,Upgrade
37,D&A For EBITDA,37.51,23.65,13.75,62.71,43.99,-27.31,75.71,56.17,70.57,55.13,Upgrade
38,EBIT,2441,1130,-748.19,-6815,-1223,281,935.83,458.2,2046,4765,Upgrade
