,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,547,286,320,488,1885,3283,5050,7542,9134,11606,18493,Upgrade
1,Market Cap Growth,-41.38%,-41.38%,-83.04%,-85.13%,-62.67%,-56.47%,-44.71%,-35.02%,-50.61%,-30.06%,25.26%,Upgrade
2,Enterprise Value,65536,66136,65357,69677,74102,95344,102066,101122,77950,71770,79987,Upgrade
3,Last Close Price,0.33,0.17,0.19,0.29,1.12,1.95,3.00,4.48,4.90,6.16,8.97,Upgrade
4,PE Ratio,-,-,-,-,-,-,3.18,2.84,3.17,5.08,5.24,Upgrade
5,Forward PE,-,0.44,0.44,0.34,1.28,1.88,2.45,2.97,2.68,2.57,3.36,Upgrade
6,PS Ratio,0.01,0.01,0.01,0.02,0.06,0.11,0.12,0.13,0.16,0.23,0.32,Upgrade
7,PB Ratio,0.01,0.01,0.01,0.02,0.05,0.07,0.08,0.12,0.15,0.26,0.40,Upgrade
8,P/TBV Ratio,-,-,1.18,0.11,0.27,0.20,0.22,0.35,0.43,0.65,1.01,Upgrade
9,P/FCF Ratio,1.05,0.55,-,-0.28,-,0.14,0.71,-,-,-,3.41,Upgrade
10,P/OCF Ratio,0.33,0.33,-,-0.29,-,0.14,0.62,-,-,-,2.77,Upgrade
11,EV/Sales Ratio,1.35,1.36,1.34,2.21,2.18,3.16,2.50,1.72,1.36,1.42,1.39,Upgrade
12,EV/EBITDA Ratio,13.99,16.94,141.53,-,-,-,65.72,55.10,24.95,9.43,7.15,Upgrade
13,EV/EBIT Ratio,14.28,17.23,155.39,-,-,-,68.33,60.32,26.22,9.60,7.25,Upgrade
14,EV/FCF Ratio,125.57,126.72,-,-40.53,-,4.20,14.33,-,-,-,14.73,Upgrade
15,Debt / Equity Ratio,1.81,1.81,1.80,1.53,1.39,1.09,1.09,1.39,1.44,1.67,1.53,Upgrade
16,Debt / FCF Ratio,81.49,81.49,-,-26.52,-,2.35,9.83,-,-,-,13.02,Upgrade
17,Return on Capital Employed (ROCE),11.26%,11.26%,1.05%,-,-,-,1.38%,1.38%,2.52%,7.25%,11.23%,Upgrade
18,Earnings Yield,-1150.47%,-2199.43%,-2038.92%,-1947.30%,-673.64%,-136.26%,31.48%,35.15%,31.57%,19.12%,19.14%,Upgrade
19,FCF Yield,95.39%,182.37%,74.98%,-352.18%,638.82%,691.48%,141.08%,-112.71%,-106.69%,-12.07%,29.36%,Upgrade
20,Buyback Yield / Dilution,-,-,-,0.04%,0.01%,0.75%,1.94%,2.07%,-2.73%,-6.85%,Upgrade,
21,Total Shareholder Return,-,-,-,0.04%,0.01%,0.75%,1.94%,2.07%,-2.73%,-6.85%,Upgrade,
