,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,2588,3392,5209,4788,8146,11720,21293,19855,31260,15345,Upgrade
1,Short-Term Investments,40,152.7,-,781,3065,3853,6025,6989,-,15672,Upgrade
2,Trading Asset Securities,20.01,285.41,135.41,425.87,521.91,448.85,106.18,362.25,-,-,Upgrade
3,Cash & Short-Term Investments,2648,3831,5345,5995,11733,16021,27425,27207,31260,31017,Upgrade
4,Cash Growth,-50.45%,-36.11%,-54.45%,-62.58%,-57.22%,-41.11%,-12.27%,-12.28%,-1.99%,24.09%,Upgrade
5,Accounts Receivable,1269,1263,1233,1374,1823,2038,1043,1258,1055,1074,Upgrade
6,Other Receivables,16512,17975,18748,20658,28600,22383,24823,22593,19854,15682,Upgrade
7,Receivables,17782,19238,19981,22032,30422,24421,25866,23851,20909,16755,Upgrade
8,Inventory,69635,80168,107446,116960,133923,146336,140233,134165,124488,122973,Upgrade
9,Prepaid Expenses,4361,4781,5064,4698,3965,3864,3849,3329,3419,2540,Upgrade
10,Restricted Cash,2115,2673,3049,3975,4955,6483,4864,3057,-,3292,Upgrade
11,Other Current Assets,14477,14501,14270,15096,7738,20742,15648,12750,16184,14914,Upgrade
12,Total Current Assets,111019,125190,155155,168757,192736,217868,217884,204359,196260,191490,Upgrade
13,"Property, Plant & Equipment",1401,1455,1493,1513,1598,1626,2174,1869,1964,2031,Upgrade
14,Long-Term Investments,7825,7668,6507,5942,12027,12545,11791,11859,7687,7012,Upgrade
15,Other Intangible Assets,1.61,1.52,1.55,1.77,2.51,3.15,3.93,5.37,6.37,5.58,Upgrade
16,Long-Term Deferred Tax Assets,698.91,699.05,701.87,698.42,680.95,679.53,697.14,668.2,539.44,444.95,Upgrade
17,Other Long-Term Assets,12405,12299,12430,12320,11597,12719,14060,14488,14284,13224,Upgrade
