,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10405,9085,8069,7887,7129,8145,8069,8600,7584,7083,9692,9009,13924,13423,7204,7250,6598,6628,6507,6355,5718,Upgrade
1,Market Cap Growth,11.55%,11.55%,0%,-8.29%,-6.00%,14.99%,-16.74%,-4.55%,-45.53%,-47.23%,34.53%,24.27%,111.03%,102.52%,10.72%,14.08%,15.38%,26.30%,5.93%,-9.31%,3.57%,Upgrade
2,Enterprise Value,12132,10641,9726,9135,9951,10570,10512,10945,9939,9563,12099,11230,16144,15530,9519,9272,8716,8747,9034,8822,8185,Upgrade
3,Last Close Price,6.86,5.99,5.07,4.96,4.48,5.12,4.84,5.16,4.55,4.25,5.58,5.19,8.02,7.73,4.00,4.03,3.67,3.68,3.47,3.39,3.05,Upgrade
4,PE Ratio,16.33,14.28,13.24,13.19,12.74,13.10,11.95,14.32,12.57,12.75,21.27,16.36,25.17,24.18,11.14,11.21,11.67,12.54,13.99,13.30,11.57,Upgrade
5,Forward PE,-,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,Upgrade
6,PS Ratio,1.16,1.01,0.89,0.87,0.78,0.84,0.83,0.91,0.79,0.75,1.04,0.94,1.46,1.54,0.81,0.82,0.78,0.73,0.73,0.72,0.62,Upgrade
7,PB Ratio,1.77,1.43,1.29,1.23,1.14,1.35,-,1.42,1.28,1.17,1.67,1.48,2.34,2.34,1.29,1.26,1.17,1.25,1.27,1.22,1.11,Upgrade
8,P/TBV Ratio,1.64,1.64,1.50,1.41,1.31,1.55,-,1.63,1.47,1.35,1.92,1.70,2.69,2.68,1.47,1.43,1.34,1.42,1.46,1.39,1.25,Upgrade
9,P/FCF Ratio,6.36,5.55,5.73,-,4.12,74.14,16.86,-,46.83,39.53,-,-,33.19,37.15,15.48,-,9.46,7.62,7.49,-,9.21,Upgrade
10,P/OCF Ratio,3.30,3.30,3.16,-,2.64,8.25,7.17,8.12,9.94,8.82,12.93,-,13.48,14.53,7.71,-,6.17,5.60,5.57,-,5.78,Upgrade
11,PEG Ratio,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,Upgrade
12,EV/Sales Ratio,1.35,1.19,1.08,1.00,1.09,1.09,1.08,1.15,1.03,1.01,1.30,1.17,1.69,1.78,1.07,1.05,1.04,0.96,1.01,1.00,0.89,Upgrade
13,EV/EBITDA Ratio,9.49,8.54,8.08,7.64,8.54,8.99,8.64,9.30,8.43,8.34,11.21,9.51,13.68,13.12,7.36,7.30,7.48,7.90,8.68,8.95,7.93,Upgrade
14,EV/EBIT Ratio,14.24,12.49,11.93,11.29,12.70,13.22,12.58,13.68,12.44,12.54,17.50,14.27,20.58,19.78,10.62,10.65,11.38,12.31,14.37,15.42,13.58,Upgrade
15,EV/FCF Ratio,7.41,6.50,6.90,-,5.75,96.21,21.96,-,61.37,53.37,-,-,38.48,42.98,20.45,-,12.50,10.05,10.40,-,13.19,Upgrade
16,Debt / Equity Ratio,0.57,0.57,0.62,0.60,0.53,0.65,-,0.63,0.61,0.66,0.68,0.60,0.57,0.63,0.65,0.66,0.60,0.64,0.73,0.77,0.70,Upgrade
