,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2329,2768,2696,2565,1545,-,1791,1684,2034,1884,1644,1724,1729,1854,1808,1655,1579,1890,1786,1579,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.5,6.11,Upgrade
2,Cash & Short-Term Investments,2329,2768,2696,2565,1545,-,1791,1684,2034,1884,1644,1724,1729,1854,1808,1655,1579,1890,1792,1585,Upgrade
3,Cash Growth,50.67%,-,50.52%,52.30%,-24.01%,-,8.97%,-2.32%,17.66%,1.65%,-9.07%,4.20%,9.44%,-1.93%,0.91%,4.39%,-3.48%,34.34%,7.30%,18.10%,Upgrade
4,Accounts Receivable,2024,2079,1788,1790,2292,-,2084,2054,2223,2260,2100,1870,2131,2149,1893,1627,1874,1832,1671,1607,Upgrade
5,Other Receivables,71.68,59.65,71.74,72.24,83.6,-,82.77,95.72,91.09,100.29,116.87,103.71,94.92,102.81,105.9,93.24,113.37,118.67,118.24,115.77,Upgrade
6,Receivables,2096,2139,1859,1862,2376,-,2167,2150,2323,2369,2226,1984,2226,2252,1999,1721,1987,1950,1789,1723,Upgrade
7,Inventory,2563,2664,2598,2525,2341,-,2361,2296,2281,2317,2320,2213,2012,2052,2045,1816,1799,1805,1862,1813,Upgrade
8,Prepaid Expenses,-,208.61,-,3.58,-,-,-,2.29,-,15.31,-,11.54,-,49.71,-,1.62,-,0.55,-,2.79,Upgrade
9,Other Current Assets,879.65,661.36,849.2,513.14,431.96,-,421.38,412.34,375.24,487.11,496.98,567.61,435.46,447.71,465.81,473.83,327.12,334.73,464.27,388.53,Upgrade
10,Total Current Assets,7867,8441,8003,7469,6694,-,6741,6545,7013,7074,6688,6499,6402,6655,6318,5666,5693,5981,5908,5512,Upgrade
11,"Property, Plant & Equipment",3937,3669,3608,3533,3360,-,3223,3141,2981,2969,2890,2909,2794,2811,2752,2724,2768,2810,2864,2921,Upgrade
12,Long-Term Investments,1741,1774,1833,1826,1611,-,1599,1603,1858,1952,1953,1957,1870,1870,1877,1882,1653,1673,1659,1665,Upgrade
13,Goodwill,83.91,83.91,83.91,87.4,94.01,-,94.01,94.01,101.84,101.84,103.69,103.69,133.79,133.79,133.79,133.79,144.66,144.66,144.66,144.66,Upgrade
14,Other Intangible Assets,266.09,268.92,249.3,252.55,249.49,-,247.16,248.76,251.05,252.48,255.58,256.81,244.95,238.64,239.58,244.86,208.31,210.5,212.74,214.96,Upgrade
15,Long-Term Accounts Receivable,0.76,0.98,1.64,1.8,2.51,-,4.92,5.09,7.84,8.69,9.55,10.41,11.66,12.52,13.38,14.24,13.63,14.55,15.4,15.55,Upgrade
16,Long-Term Deferred Tax Assets,64.78,65.49,64.3,64.48,56.99,-,63.36,52.17,57.16,65.93,56.04,56.75,71.43,72.05,71.27,70.91,38.57,39.62,38.06,38.42,Upgrade
17,Long-Term Deferred Charges,140.55,137.13,115.12,117.71,108.3,-,81.14,81.07,66.17,68.6,66.78,65.31,68.24,65.38,61.15,56.38,54.75,55.97,50.79,52.1,Upgrade
18,Other Long-Term Assets,435.53,459.62,373.56,341.86,381.12,-,281.15,306.97,285.24,287.33,340.66,300.61,330.37,281.25,233.78,264.23,200.66,208.49,210.13,206.83,Upgrade
19,Total Assets,14537,14899,14331,13694,12558,-,12334,12077,12622,12779,12363,12160,11927,12149,11700,11067,10774,11148,11102,10781,Upgrade
20,Accounts Payable,1657,1137,1306,1268,1668,-,1546,1236,1398,1223,1474,1472,1383,1323,1255,1092,1259,1130,1074,1098,Upgrade
21,Accrued Expenses,156.21,400.82,69.49,376.13,166.03,-,81.6,452.67,129.99,369.06,42.24,433.66,100.91,270.54,45.72,311.53,109.38,273.73,50.38,283.45,Upgrade
22,Short-Term Debt,2069,2401,2583,2285,2205,-,2121,1948,2399,2264,1977,1980,2130,2141,2427,1992,2352,2726,3036,3035,Upgrade
23,Current Portion of Long-Term Debt,308.67,26.04,272.37,71.46,165.7,-,107.58,99.61,-,205.37,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,10.49,-,15,-,-,-,13.55,18.09,10.43,217.29,12.47,0.67,1.04,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,84.76,38.04,80.84,48.21,78.4,-,120.39,74.63,197.42,75.3,119.42,40.04,81.07,76.79,86.46,37.64,119.38,61.11,70.06,31.73,Upgrade
26,Current Unearned Revenue,1861,1869,1764,1522,74.21,-,158.46,165.77,274.91,376.65,396.69,375.25,430.22,348.46,278.55,158.39,199.7,226.89,248.39,-,Upgrade
27,Other Current Liabilities,543.04,1091,565.68,630.39,384.84,-,317.64,422.76,393.01,713.28,354.28,243.72,359.12,666.05,233.72,239.76,233.79,485.61,279.67,432.28,Upgrade
28,Total Current Liabilities,6679,6974,6641,6217,4742,-,4452,4413,4811,5237,4580,4557,4485,4826,4327,3831,4273,4903,4758,4881,Upgrade
29,Long-Term Debt,1197,1378,982.48,924.58,1481,-,1528,1509,1506,1433,1418,1356,1409,1427,1373,1370,1049,996.59,991.51,592.19,Upgrade
30,Long-Term Leases,25.94,20.9,22.46,30.16,50.06,-,49.11,46.53,34.47,36.17,34.54,41.28,55.87,61.95,1.09,0.81,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,140.85,141.49,110.71,112.52,101.73,-,103.3,53.5,49.26,51.03,50.29,50.79,43.84,45.48,47.77,45.9,36.84,37.02,38.5,38.12,Upgrade
32,Long-Term Deferred Tax Liabilities,152.75,152.75,154.12,155.1,134.49,-,144.19,131.46,191.81,208.67,208.82,209.24,196.91,194.44,192.52,192.52,104.57,101.73,103.43,103.18,Upgrade
33,Total Liabilities,8196,8667,7911,7439,6509,-,6277,6153,6593,6966,6291,6215,6190,6555,5941,5440,5463,6039,5892,5614,Upgrade
34,Common Stock,1517,1517,1517,1517,1517,-,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,Upgrade
35,Additional Paid-In Capital,293.95,293.62,293.31,292.96,288.11,-,288.02,287.98,352.82,352.77,352.73,352.68,335.81,317.69,317.64,317.59,321.14,321.14,321.16,361.78,Upgrade
36,Retained Earnings,3874,3701,3883,3726,3617,-,3664,3546,3376,3176,3444,3322,3200,3099,3272,3148,3023,2832,2929,2887,Upgrade
37,Comprehensive Income & Other,200.21,233.67,233.67,233.67,159.35,-,159.35,159.35,352.64,352.64,352.64,352.64,330.05,330.05,330.05,330.05,152.65,152.65,152.65,152.65,Upgrade
38,Total Common Equity,5885,5745,5927,5769,5582,-,5628,5510,5598,5398,5666,5544,5382,5264,5437,5313,5014,4822,4920,4918,Upgrade
39,Minority Interest,455.71,486.78,492.99,486.03,466.62,-,428.94,413.11,430.96,415.55,405.38,400.06,354.37,329.72,321.51,313.46,296.88,286.4,291.13,249.36,Upgrade
40,Shareholders' Equity,6341,6232,6420,6255,6048,-,6057,5924,6029,5814,6071,5944,5736,5593,5758,5626,5311,5109,5211,5167,Upgrade
41,Total Liabilities & Equity,14537,14899,14331,13694,12558,-,12334,12077,12622,12779,12363,12160,11927,12149,11700,11067,10774,11148,11102,10781,Upgrade
42,Total Debt,3600,3837,3860,3326,3902,-,3806,3617,3958,3948,3646,3390,3595,3631,3801,3363,3401,3723,4028,3628,Upgrade
43,Net Cash (Debt),-1272,-1069,-1164,-761.58,-2356,-,-2014,-1932,-1925,-2064,-2002,-1666,-1866,-1777,-1993,-1708,-1821,-1833,-2236,-2043,Upgrade
44,Net Cash Per Share,-0.84,-0.70,-0.77,-0.50,-1.55,-,-1.32,-1.28,-1.27,-1.35,-1.32,-1.10,-1.23,-1.17,-1.32,-1.13,-1.20,-1.21,-1.47,-1.35,Upgrade
45,Filing Date Shares Outstanding,1517,1517,1517,1517,1517,1511,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,Upgrade
46,Total Common Shares Outstanding,1517,1517,1517,1517,1517,1511,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,Upgrade
47,Working Capital,1188,1466,1361,1253,1952,-,2288,2132,2202,1837,2107,1942,1917,1829,1991,1835,1420,1078,1149,631.56,Upgrade
48,Book Value Per Share,3.88,3.79,3.91,3.80,3.68,-,3.71,3.63,3.69,3.56,3.74,3.66,3.55,3.47,3.58,3.50,3.31,3.18,3.24,3.24,Upgrade
49,Tangible Book Value,5535,5392,5594,5429,5238,-,5287,5168,5245,5044,5307,5184,5003,4891,5063,4934,4661,4467,4562,4558,Upgrade
50,Tangible Book Value Per Share,3.65,3.56,3.69,3.58,3.45,-,3.49,3.41,3.46,3.33,3.50,3.42,3.30,3.22,3.34,3.25,3.07,2.95,3.01,3.01,Upgrade
51,Buildings,-,2828,-,2659,-,-,-,2453,-,2244,-,2234,-,2264,-,2222,-,2295,-,2282,Upgrade
52,Machinery,-,6324,-,6116,-,-,-,5795,-,5683,-,5576,-,5487,-,5415,-,5360,-,5399,Upgrade
53,Construction In Progress,-,559.82,-,603.3,-,-,-,413.37,-,455.36,-,344.35,-,194.37,-,165.86,-,124.47,-,128.65,Upgrade
