,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,7.81,7.81,-7.16,44.18,18.42,27.78,48.99,47.04,38.45,25.9,31.05,33.14,37.05,24.46,11.58,40.22,30.08,10.94,17.63,24.53,Upgrade
1,Revenue Growth (YoY),-57.63%,-71.90%,-,-6.08%,-52.09%,7.28%,57.78%,41.92%,3.78%,5.86%,168.03%,-17.60%,23.18%,123.72%,-34.30%,63.99%,-17.39%,78.76%,-30.42%,-53.44%,Upgrade
2,Cost of Revenue,4.31,4.31,-9.24,45.44,23.65,26.41,43.88,42.07,36.4,24.53,27.95,32.23,33.7,21.53,6.88,35.13,26.51,8.3,11.82,17.64,Upgrade
3,Gross Profit,3.49,3.49,2.08,-1.26,-5.23,1.38,5.11,4.97,2.05,1.36,3.1,0.92,3.35,2.94,4.7,5.09,3.57,2.64,5.81,6.89,Upgrade
4,"Selling, General & Admin",7.01,7.01,10.91,6.15,13.73,3.81,2.79,1.92,2.07,2.18,2.29,2.47,2.48,2.64,3.1,4.2,3.35,3.25,4.56,3.88,Upgrade
5,Operating Expenses,7.01,7.01,10.91,6.15,13.73,3.81,2.79,1.92,2.07,2.18,2.29,2.47,2.48,2.64,3.1,4.2,3.35,3.25,5.18,3.88,Upgrade
6,Operating Income,-3.52,-3.52,-8.83,-7.41,-18.96,-2.43,2.32,3.05,-0.03,-0.82,0.81,-1.55,0.87,0.3,1.61,0.89,0.22,-0.61,0.62,3,Upgrade
7,Interest Expense,-0.36,-0.36,-0.65,-0.66,-0.62,-0.68,-0.61,-0.45,-0.26,-0.31,-0.23,-0.23,-0.23,-0.13,-0.17,-0.14,-0.16,-0.1,-0.13,-0.17,Upgrade
8,Interest & Investment Income,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,Upgrade
9,Currency Exchange Gain (Loss),-0.01,-0.01,0.01,0.06,0.21,-0.15,-0.26,0.16,-0.06,0.03,0.36,-0.01,0.13,-0.13,-0.02,0.23,-0.04,-0.17,0.2,-0.47,Upgrade
10,Other Non Operating Income (Expenses),0.3,0.3,2.33,0.02,0.01,2.21,2.14,0.13,0.12,0.05,-8.34,0.07,0.1,0.03,0.99,0.13,0.36,0.2,0.16,0.09,Upgrade
11,EBT Excluding Unusual Items,-3.59,-3.59,-7.11,-7.99,-19.36,-1.05,3.59,2.89,-0.22,-1.05,-7.4,-1.72,0.87,0.07,2.42,1.1,0.38,-0.68,0.9,2.45,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.2,-,0.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Pretax Income,-3.59,-3.59,-6.9,-7.99,-18.37,-1.05,3.76,2.89,-0.22,-1.05,-7.4,-1.72,0.87,0.07,2.42,1.1,0.38,-0.68,0.9,2.45,Upgrade
15,Income Tax Expense,0.13,0.13,-,-,-0.16,0.01,0.27,0.34,-0.09,-0.03,0.41,-0.16,0.24,0.02,0.43,0.17,0.05,0.01,0.23,0.49,Upgrade
