,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Operating Revenue,7734,7306,6127,5665,6349,5805,5304,5070,6142,5794,4909,5054,5781,5207,4495,3901,3840,3226,2618,2316,Upgrade
1,Revenue,7734,7306,6127,5665,6349,5805,5304,5070,6142,5794,4909,5054,5781,5207,4495,3901,3840,3226,2618,2316,Upgrade
2,Revenue Growth (YoY),21.82%,25.85%,15.51%,11.74%,3.36%,0.20%,8.05%,0.31%,6.26%,11.28%,9.20%,29.56%,50.54%,61.41%,71.73%,68.47%,91.26%,73.52%,70.23%,68.59%,Upgrade
3,Cost of Revenue,4946,4758,4294,4059,4689,4355,4077,3966,4893,4739,4171,4247,4683,4188,3506,2963,2896,2464,2014,1785,Upgrade
4,Gross Profit,2788,2547,1833,1605,1660,1450,1228,1104,1250,1054,738.29,807.24,1098,1018,988.98,937.88,944.12,761.58,604.01,530.46,Upgrade
5,"Selling, General & Admin",1742,1708,1524,1459,1637,1491,1458,1452,2083,1772,1798,1789,2300,2108,1836,1389,1364,1444,883.5,777.33,Upgrade
6,Research & Development,919.32,906.07,894.7,965.12,1327,1066,1047,1027,1494,1131,1132,1009,797.62,788.31,673.68,580.25,483.97,401.03,330.63,297.34,Upgrade
7,Operating Expenses,2662,2614,2418,2424,2965,2558,2505,2479,3577,2903,2929,2798,3097,2896,2510,1969,1847,1845,1214,1075,Upgrade
8,Operating Income,126.44,-66.68,-585.14,-818.6,-1305,-1107,-1278,-1375,-2327,-1849,-2191,-1991,-2000,-1878,-1521,-1031,-903.36,-1083,-610.12,-544.21,Upgrade
9,Interest Expense,-19.99,-17.82,-19.81,-31.57,-29.18,-30.06,-47.98,-57.71,-63.56,-63.75,-61.18,-62.44,-50.1,-36.52,-35.6,-33.25,-34.74,-35.96,-22.67,-15.17,Upgrade
10,Interest & Investment Income,110.15,91.28,100.34,133.21,126.45,117.72,152.03,432.68,108.31,261.08,138.01,34.3,26.58,18.23,469.52,179.49,24.01,32.4,54.93,26.65,Upgrade
11,Currency Exchange Gain (Loss),10.53,-5.91,-15.28,-58.06,4.85,-23.87,-8.84,-7.71,64.65,-62.87,-15.26,-6.26,4.06,-11.62,20.48,-28.42,13.39,11.41,4.21,12.71,Upgrade
12,Other Non Operating Income (Expenses),139.11,-18.13,0.26,54.18,110.01,-40.7,-9.68,73.01,65.24,25.45,8.88,58.38,49.35,-25.74,-33.96,20.76,71.75,-8.18,14.73,17.33,Upgrade
13,EBT Excluding Unusual Items,366.24,-17.27,-519.62,-720.84,-1093,-1084,-1192,-934.4,-2153,-1689,-2121,-1967,-1970,-1934,-1100,-892.38,-828.95,-1084,-558.92,-502.68,Upgrade
14,Gain (Loss) on Sale of Investments,-283.19,-70.96,-94.68,-21.25,-199,-244.96,-278.08,-,-166.82,-,-,-626.32,-93.33,-724.31,-,-,-,-,-,-26.48,Upgrade
15,Other Unusual Items,-17.65,-,-,-20.98,-,9.77,-54.04,336.49,842.8,-,137.01,338.78,-,-,-,-,-,-,-,-,Upgrade
