,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Market Capitalization,69260,58460,75275,49758,36154,39180,44352,48598,75654,72745,46975,78470,77004,139068,198000,363677,316813,230911,112014,124730,59565,Upgrade
1,Market Cap Growth,49.21%,49.21%,69.72%,2.39%,-52.21%,-46.14%,-5.58%,-38.07%,-1.75%,-47.69%,-76.28%,-78.42%,-75.69%,-39.77%,76.76%,191.57%,431.87%,388.20%,210.23%,200.95%,28.47%,Upgrade
2,Enterprise Value,56787,46346,65580,41125,28236,31747,37343,41096,70808,67615,39312,70072,63805,120601,175481,342177,312370,225086,105764,120802,55327,Upgrade
3,Last Close Price,166.30,142.00,193.80,126.90,88.30,93.60,108.30,116.70,189.60,186.80,119.60,201.00,216.40,358.60,507.00,956.00,828.00,-,-,-,-,Upgrade
4,PE Ratio,-,-40.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.05,2.05,2.67,1.93,1.44,1.58,1.85,2.02,3.02,2.94,1.98,3.20,3.04,5.84,9.40,19.56,19.66,16.20,9.65,12.92,7.05,Upgrade
6,PB Ratio,3.90,3.90,4.95,3.41,2.40,2.47,2.67,2.72,3.76,4.22,2.57,3.73,3.20,5.22,7.00,11.89,11.02,24.98,11.67,11.77,7.43,Upgrade
7,P/TBV Ratio,6.71,6.71,8.75,6.23,4.34,4.42,4.67,4.56,6.14,7.86,4.61,6.30,5.00,7.30,8.86,14.46,13.58,49.26,21.58,19.14,14.43,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,245.32,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,188.53,Upgrade
10,EV/Sales Ratio,1.99,1.62,2.33,1.60,1.13,1.28,1.56,1.70,2.83,2.73,1.65,2.86,2.51,5.07,8.33,18.40,19.38,15.80,9.12,12.51,6.55,Upgrade
11,EV/EBITDA Ratio,38.46,58.41,-86.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-32.40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,227.87,Upgrade
14,Debt / Equity Ratio,0.34,0.34,0.31,0.36,0.36,0.55,0.49,0.47,0.73,1.02,1.16,1.02,0.92,0.89,0.39,0.35,0.36,1.10,1.05,0.95,0.50,Upgrade
15,Debt / EBITDA Ratio,3.49,1.49,1.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
