,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,10249,7463,3733,6037,7192,7640,5687,10218,10173,5466,3491,5078,7523,10470,11494,17602,4678,5927,6094,4445,Upgrade
1,Short-Term Investments,6295,7771,10179,6884,7925,6874,8612,9168,9423,18475,21426,19652,22800,13960,16079,9436,8129,8172,9462,3532,Upgrade
2,Cash & Short-Term Investments,16544,15234,13912,12922,15117,14514,14299,19386,19595,23941,24918,24730,30323,24431,27572,27038,12807,14099,15556,7977,Upgrade
3,Cash Growth,9.44%,4.96%,-2.70%,-33.35%,-22.85%,-39.38%,-42.62%,-21.61%,-35.38%,-2.00%,-9.63%,-8.54%,136.77%,73.28%,77.24%,238.93%,58.22%,67.96%,81.67%,75.58%,Upgrade
4,Accounts Receivable,1227,1517,1606,1278,1574,1650,1368,1273,1329,1298,1430,1275,1382,1347,1378,1093,1054,1186,773.21,585.12,Upgrade
5,Other Receivables,-,-,-,-,266.67,-,-,-,365.91,-,-,-,342.55,-,-,-,171.13,-,-,334.46,Upgrade
6,Receivables,1227,1517,1606,1278,2506,1650,1368,1273,3029,1298,1430,1275,3503,1347,1378,1093,1412,1186,773.21,1110,Upgrade
7,Inventory,-,-,-,-,241,-,-,-,514.05,-,-,-,550.51,-,-,-,179.98,-,-,47.91,Upgrade
8,Prepaid Expenses,-,-,-,-,390.65,-,-,-,561.06,-,-,-,705.05,-,-,-,266.09,-,-,225.12,Upgrade
9,Restricted Cash,50,50,50,50,50,167.81,167.81,14.8,14.8,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,1935,1886,1930,1877,422.2,2420,2876,3291,738.91,4111,4008,4720,1365,3996,3945,3415,1074,1811,1935,873.31,Upgrade
11,Total Current Assets,19756,18687,17498,16127,18727,18751,18711,23965,24453,29350,30357,30724,36447,29774,32895,31545,15740,17096,18265,10233,Upgrade
12,"Property, Plant & Equipment",589.23,668.02,703.58,757.66,714.73,796.64,929.8,1047,1227,1383,1482,1303,1350,1364,1087,901.06,761.94,787.7,698.96,481.09,Upgrade
13,Long-Term Investments,3912,4173,4303,4365,4367,4598,5223,5717,5651,5908,6354,5947,5503,4186,3080,2168,2233,1549,1622,1446,Upgrade
14,Goodwill,2725,2725,2725,2725,2725,2725,2725,2725,2725,2725,2725,2683,2338,1634,1595,1595,1296,1296,1012,1012,Upgrade
15,Other Intangible Assets,3201,3238,3426,3492,3628,3882,3953,4074,4327,4584,4583,4319,3836,3259,2882,2817,2357,2368,1989,1815,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,46.59,-,-,-,43.59,-,-,-,36.36,-,-,-,20.92,-,-,11.71,Upgrade
17,Long-Term Deferred Charges,1851,1866,1946,2024,2066,1998,2014,1971,1930,1759,1473,1195,1084,893.2,811.92,684.43,667.88,666.28,556.02,495.81,Upgrade
18,Other Long-Term Assets,664.28,663.51,717.18,758.37,885.34,1145,1339,1479,1474,1891,1530,1735,1459,1358,942.43,698.62,789.64,583.49,329.47,276.32,Upgrade
19,Total Assets,32699,32021,31318,30249,33159,33895,34895,40977,41831,47600,48504,47907,52053,42467,43293,40409,23866,24346,24472,15772,Upgrade
20,Accounts Payable,4801,4924,4566,4530,4334,4122,4172,4400,4292,4731,5501,4302,4361,4198,3628,3100,3074,2933,2628,2132,Upgrade
21,Accrued Expenses,4158,4046,3707,2992,2266,2976,2705,2444,2400,3138,3025,2702,2473,2904,2647,2031,1642,1748,1176,825.37,Upgrade
22,Short-Term Debt,1572,4297,4846,4941,1402,4482,4612,6852,1484,6954,1449,1492,1232,934.31,388.45,100,100,100,100,100,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,6054,-,-,-,5138,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,-,-,-,188.5,-,-,-,238.69,-,-,-,206.76,-,-,-,150.4,-,-,91.31,Upgrade
25,Current Income Taxes Payable,428.93,384.09,311.82,279.64,131.82,275.02,300.33,274.35,109.86,253.29,238.43,205.57,69.77,148.42,122.87,102.31,31.18,111.13,50.39,12.24,Upgrade
26,Current Unearned Revenue,3802,4106,3725,2988,2954,2838,2691,2730,2819,2853,2777,2635,2645,2661,2613,2209,2118,2118,1621,1491,Upgrade
27,Other Current Liabilities,-,-,-,-,774.17,-,-,-,612.16,-,-,-,1083,-,-,-,276.1,-,-,150.19,Upgrade
28,Total Current Liabilities,14763,17757,17156,15731,18104,14693,14479,16700,17093,17929,12991,11336,12071,10847,9398,7542,7392,7010,5575,4803,Upgrade
29,Long-Term Debt,3264,0.72,0.73,0.73,0.65,3076,3198,5958,8683,12302,16923,16443,17784,7857,8174,8312,8341,8700,9037,3471,Upgrade
30,Long-Term Leases,-,-,-,-,284.95,-,-,-,-,-,-,-,-,340.71,285.68,315.28,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,567.63,540.59,579.91,611.2,365.51,650.69,685.59,731.27,814.43,825.75,647.33,656.9,481.98,-,-,-,350.93,226.95,197.55,173.53,Upgrade
32,Total Liabilities,18595,18298,17737,16343,18755,18420,18363,23390,26591,31057,30561,28435,30337,19044,17858,16170,16083,15936,14810,8447,Upgrade
33,Common Stock,14108,13727,13585,13910,0.27,15462,16534,17588,0.25,16539,17936,19462,0.25,23386,25389,24071,0.22,8212,8940,0.21,Upgrade
34,Additional Paid-In Capital,-,-,-,-,40445,-,-,-,36623,-,-,-,35930,-,-,-,14616,-,-,10772,Upgrade
35,Retained Earnings,-,-,-,-,-26266,-,-,-,-21444,-,-,-,-13947,-,-,-,-7157,-,-,-4684,Upgrade
36,Comprehensive Income & Other,-,-,-,-,212.48,-,-,-,58.11,-,-,-,-279.86,-,-,-,141.13,-,-,510.02,Upgrade
37,Total Common Equity,14108,13727,13585,13910,14392,15462,16534,17588,15238,16539,17936,19462,21704,23386,25389,24071,7600,8212,8940,6599,Upgrade
38,Minority Interest,-4.48,-3.46,-3.17,-3.72,12.37,12.57,-1.63,-0.2,1.76,4.14,6.73,10.25,12.4,36.86,46.08,167.99,182,197.92,721.76,725.97,Upgrade
39,Shareholders' Equity,14104,13723,13582,13907,14404,15475,16533,17588,15240,16544,17943,19472,21716,23423,25435,24239,7782,8410,9662,7325,Upgrade
40,Total Liabilities & Equity,32699,32021,31318,30249,33159,33895,34895,40977,41831,47600,48504,47907,52053,42467,43293,40409,23866,24346,24472,15772,Upgrade
41,Total Debt,4836,4298,4847,4942,7930,7559,7809,12810,15543,19256,18372,17935,19223,9132,8848,8728,8591,8800,9137,3662,Upgrade
42,Net Cash (Debt),11708,10936,9065,7979,7187,6955,6489,6576,4052,4686,6546,6795,11100,15299,18724,18310,4216,5300,6419,4315,Upgrade
43,Net Cash Growth,62.91%,57.25%,39.69%,21.33%,77.36%,48.43%,-0.86%,-3.22%,-63.49%,-69.37%,-65.04%,-62.89%,163.29%,188.68%,191.71%,324.30%,-8.03%,12.00%,30.08%,3.28%,Upgrade
44,Net Cash Per Share,27.60,26.17,21.78,19.21,17.33,16.80,15.70,16.02,10.23,11.86,16.58,17.27,28.37,39.44,48.69,51.53,11.92,15.09,18.41,13.10,Upgrade
45,Filing Date Shares Outstanding,417.83,417.85,414.14,415.27,412.16,413.98,411.09,410.56,409.92,395.06,394.74,393.54,390.6,387.92,384.59,355.35,351.92,351.3,348.63,330.12,Upgrade
46,Total Common Shares Outstanding,417.83,417.85,414.14,415.27,412.16,413.98,411.09,410.56,394.58,395.06,394.74,393.54,390.6,387.92,384.59,355.35,351.92,351.3,348.63,330.12,Upgrade
47,Working Capital,4993,930.13,341.6,396.89,623.34,4058,4231,7264,7359,11421,17366,19389,24376,18927,23496,24003,8348,10086,12689,5431,Upgrade
48,Book Value Per Share,33.77,32.85,32.80,33.50,34.92,37.35,40.22,42.84,38.62,41.87,45.44,49.45,55.56,60.29,66.02,67.74,21.60,23.38,25.64,19.99,Upgrade
49,Tangible Book Value,8182,7763,7434,7694,8039,8856,9856,10788,8186,9230,10627,12460,15530,18494,20912,19659,3947,4548,5939,3772,Upgrade
50,Tangible Book Value Per Share,19.58,18.58,17.95,18.53,19.51,21.39,23.98,26.28,20.75,23.36,26.92,31.66,39.76,47.67,54.38,55.32,11.22,12.95,17.04,11.42,Upgrade
51,Machinery,-,-,-,-,3029,-,-,-,2830,-,-,-,2278,-,-,-,1286,-,-,779.29,Upgrade
52,Leasehold Improvements,-,-,-,-,232.04,-,-,-,282.01,-,-,-,221.28,-,-,-,118.58,-,-,87.62,Upgrade
