,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,69841,74899,74705,66145,66729,69258,67118,65950,70425,69647,70619,61649,62123,62755,62439,62439,65917,61965,58962,47027,46764,Upgrade
1,Market Cap Growth,8.15%,8.15%,11.30%,0.29%,-5.25%,-0.56%,-4.96%,6.98%,13.36%,10.98%,13.10%,-1.27%,-5.76%,1.28%,5.90%,32.77%,40.96%,23.79%,20.00%,-18.68%,-18.39%,Upgrade
2,Enterprise Value,78135,83193,83531,74259,76593,72563,69575,67582,72065,71286,83402,74607,75549,75653,73893,73453,74098,64717,66865,56500,58064,Upgrade
3,Last Close Price,3.59,3.85,3.84,3.40,3.34,3.47,3.36,3.31,3.44,3.40,3.45,3.71,3.65,3.69,3.67,3.67,3.80,3.57,3.40,3.17,3.15,Upgrade
4,PE Ratio,14.36,15.35,15.73,14.07,13.91,14.84,14.12,16.19,16.98,16.48,16.01,13.90,14.30,14.49,16.17,15.28,16.32,17.72,17.05,16.02,15.14,Upgrade
5,Forward PE,-,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,13.93,19.15,19.15,19.15,19.15,19.15,19.15,19.15,17.54,18.30,Upgrade
6,PS Ratio,2.45,2.62,2.61,2.36,2.46,2.66,2.66,2.62,2.75,2.68,2.70,2.42,2.55,2.71,2.54,2.66,2.94,2.88,2.68,2.04,1.95,Upgrade
7,PB Ratio,0.90,0.89,0.89,0.81,0.81,0.86,0.84,0.85,0.91,0.91,0.94,1.03,1.03,1.07,1.08,1.10,1.16,1.08,1.06,1.05,1.04,Upgrade
8,P/TBV Ratio,1.16,1.16,1.16,1.06,1.06,1.12,1.07,1.07,1.12,1.13,1.15,1.34,1.35,1.39,1.39,1.43,1.50,1.38,1.33,1.40,1.38,Upgrade
9,P/FCF Ratio,-,-,59.94,64.88,-139.07,-,83.39,-,-78.23,-,-,28.41,15.87,-,18.09,138.49,-,27.11,-,-,15.10,Upgrade
10,P/OCF Ratio,-,-,10.82,8.47,8.65,-,7.11,12.52,10.47,13.78,-,6.71,6.10,7.81,7.21,12.32,-,9.28,-,7.16,6.85,Upgrade
11,PEG Ratio,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,Upgrade
12,EV/Sales Ratio,2.73,2.91,2.92,2.65,2.83,2.79,2.76,2.68,2.82,2.75,3.19,2.93,3.11,3.27,3.01,3.12,3.30,3.00,3.03,2.45,2.42,Upgrade
13,EV/EBITDA Ratio,7.50,7.91,9.86,9.02,9.21,9.01,8.81,8.59,9.10,8.95,10.63,9.32,9.72,9.77,9.66,9.37,9.78,9.31,9.62,8.39,8.39,Upgrade
14,EV/EBIT Ratio,11.30,12.04,17.17,15.74,15.47,15.18,14.74,14.22,14.80,14.29,16.89,14.61,15.36,15.43,15.31,14.54,15.33,15.25,15.63,15.37,16.66,Upgrade
15,EV/FCF Ratio,-,-,67.02,72.84,-159.62,-,86.45,-,-80.05,-,-,34.38,19.30,-,21.40,162.92,-,28.31,-,-,18.75,Upgrade
