,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Revenue,64075,162359,66492,134070,112242,82243,133875,296011,128431,154361,218036,149571,274339,197510,130368,104044,286885,310065,35432,124934,Upgrade
1,Revenue Growth (YoY),-42.91%,97.41%,-50.33%,-54.71%,-12.61%,-46.72%,-38.60%,97.91%,-53.19%,-21.85%,67.25%,43.76%,-4.37%,-36.30%,267.94%,-16.72%,242.27%,105.46%,40.06%,108.51%,Upgrade
2,Cost of Revenue,44980,79522,45193,74990,60018,57479,83284,143362,69754,82586,107653,86880,174289,85084,81030,89270,175406,151497,22693,13290,Upgrade
3,Gross Profit,19095,82837,21299,59080,52224,24764,50591,152648,58678,71775,110383,62691,100050,112426,49337,14774,111479,158568,12738,111644,Upgrade
4,"Selling, General & Admin",9487,6923,4074,6185,6071,2786,3279,5008,17479,10516,20375,12732,17781,15993,12227,5582,31756,33022,3692,104042,Upgrade
5,Operating Expenses,9487,6923,4074,6185,6071,2786,3279,5008,17479,10516,20375,12732,17781,15993,12227,5582,31756,33022,3692,104042,Upgrade
6,Operating Income,9608,75915,17226,52894,46154,21979,47312,147640,41199,61259,90007,49959,82269,96433,37111,9192,79724,125546,9046,7603,Upgrade
7,Interest Expense,-1741,-1384,-1358,-1293,-829,-371.02,-2,-524.4,-736.78,-640,-1325,-1266,-764.79,-843.78,-921.01,-986.63,-940.39,-1028,-655.01,-,Upgrade
8,Interest & Investment Income,8802,8723,9124,8330,11056,8501,6004,3373,1563,340.9,1731,1849,3632,33.07,2833,1734,1213,552.31,3638,5065,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-2327,-,-,-,-,-,-,-,-,-,-,-2844,Upgrade
10,Other Non Operating Income (Expenses),-321.95,-164.19,-78.2,-61.65,-1158,129.09,156.37,166.05,172.84,17.46,-1105,-581.57,1949,-445.62,-398.53,-307.47,-760.58,-252.48,-507.8,-1449,Upgrade
11,Pretax Income,16347,83090,24914,59869,55222,30237,53470,150654,39870,60977,89307,49961,87086,95177,38624,9632,79236,124818,11522,8375,Upgrade
12,Income Tax Expense,3472,16810,4688,11805,11257,6126,11761,30744,6545,13889,17870,9931,17139,19079,7686,1969,15873,25074,2170,598.52,Upgrade
13,Earnings From Continuing Operations,12875,66280,20226,48064,43965,24111,41709,119910,33325,47088,71437,40030,69947,76098,30938,7664,63363,99743,9352,7777,Upgrade
14,Minority Interest in Earnings,-1921,-22947,-6242,-15397,-13755,-8175,-14717,-41415,-6664,-17254,-25140,-13117,-23641,-27653,-10019,-1468,-26027,-33248,-2964,5520,Upgrade
15,Net Income,10954,43334,13984,32668,30211,15936,26992,78496,26662,29834,46297,26913,46306,48445,20919,6195,37335,66496,6388,13297,Upgrade
16,Net Income to Common,10954,43334,13984,32668,30211,15936,26992,78496,26662,29834,46297,26913,46306,48445,20919,6195,37335,66496,6388,13297,Upgrade
17,Net Income Growth,-63.74%,171.92%,-48.19%,-58.38%,13.31%,-46.58%,-41.70%,191.66%,-42.42%,-38.42%,121.32%,334.43%,24.03%,-27.15%,227.48%,-53.41%,2055.82%,133.18%,-91.66%,212.20%,Upgrade
18,Shares Outstanding (Basic),53,56,49,49,55,49,56,56,9,48,48,48,43,43,47,-,-,46,46,-,Upgrade
19,Shares Outstanding (Diluted),53,56,49,49,55,49,56,56,9,48,48,48,43,43,47,-,-,46,46,-,Upgrade
20,Shares Change (YoY),-3.74%,14.11%,-12.24%,-12.37%,545.73%,2.20%,17.36%,17.39%,-80.06%,11.75%,1.67%,-,-,-7.57%,1.72%,-,-,11.72%,11.73%,-,Upgrade
21,EPS (Basic),206.00,775.00,283.00,662.00,546.87,325.22,479.40,1393.95,3116.52,622.22,965.04,561.02,1079.11,1129.09,443.32,-,-,1432.53,137.69,-,Upgrade
22,EPS (Diluted),206.00,775.00,283.00,662.00,546.87,325.22,479.40,1393.95,3116.52,622.22,965.04,561.02,1079.11,1129.09,443.32,-,-,1432.53,137.69,-,Upgrade
23,EPS Growth,-62.33%,138.30%,-40.97%,-52.51%,-82.45%,-47.73%,-50.32%,148.47%,188.81%,-44.89%,117.69%,-,-,-21.18%,221.96%,-,-,108.72%,-92.54%,-,Upgrade
24,Free Cash Flow,-27603,20500,3455,3455,-48209,-59737,156730,156730,135199,97137,-30692,-30692,-,154711,-67017,-,224974,101493,-159079,-20189,Upgrade
25,Free Cash Flow Per Share,-519.11,366.64,69.93,70.02,-872.69,-1219.09,2783.65,2783.27,15803.59,2025.87,-639.77,-639.80,-,3605.83,-1420.24,-,-,2186.48,-3429.05,-,Upgrade
26,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,174.764,-,-,-,-,Upgrade
27,Gross Margin,29.80%,51.02%,32.03%,44.07%,46.53%,30.11%,37.79%,51.57%,45.69%,46.50%,50.63%,41.91%,36.47%,56.92%,37.84%,14.20%,38.86%,51.14%,35.95%,89.36%,Upgrade
28,Operating Margin,14.99%,46.76%,25.91%,39.45%,41.12%,26.72%,35.34%,49.88%,32.08%,39.69%,41.28%,33.40%,29.99%,48.82%,28.47%,8.83%,27.79%,40.49%,25.53%,6.09%,Upgrade
29,Profit Margin,17.10%,26.69%,21.03%,24.37%,26.92%,19.38%,20.16%,26.52%,20.76%,19.33%,21.23%,17.99%,16.88%,24.53%,16.05%,5.95%,13.01%,21.45%,18.03%,10.64%,Upgrade
30,Free Cash Flow Margin,-43.08%,12.63%,5.20%,2.58%,-42.95%,-72.63%,117.07%,52.95%,105.27%,62.93%,-14.08%,-20.52%,-,78.33%,-51.41%,-,78.42%,32.73%,-448.97%,-16.16%,Upgrade
31,EBITDA,15960,116014,43820,79489,69497,36591,125566,225894,67653,105355,130588,90540,142089,159527,79315,80291,343654,131243,23705,10783,Upgrade
32,EBITDA Margin,24.91%,71.46%,65.90%,59.29%,61.92%,44.49%,93.79%,76.31%,52.68%,68.25%,59.89%,60.53%,51.79%,80.77%,60.84%,77.17%,119.79%,42.33%,66.90%,8.63%,Upgrade
33,D&A For EBITDA,6353,40100,26594,26594,23343,14612,78254,78254,26454,44096,40581,40581,59820,63094,42204,71099,263930,5697,14659,3180,Upgrade
34,EBIT,9608,75915,17226,52894,46154,21979,47312,147640,41199,61259,90007,49959,82269,96433,37111,9192,79724,125546,9046,7603,Upgrade
35,EBIT Margin,14.99%,46.76%,25.91%,39.45%,41.12%,26.72%,35.34%,49.88%,32.08%,39.69%,41.28%,33.40%,29.99%,48.82%,28.47%,8.83%,27.79%,40.49%,25.53%,6.09%,Upgrade
