,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,82.28,73.95,112.33,113.25,39.19,33.82,48.94,53.86,82.83,62.48,Upgrade
1,Short-Term Investments,163.81,107.38,91.15,59.97,67.92,76.46,84.31,113.19,110.33,125.41,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,35.93,30.44,Upgrade
3,Cash & Short-Term Investments,246.09,181.32,203.48,173.22,107.1,110.28,133.26,167.05,229.08,218.33,Upgrade
4,Cash Growth,20.94%,4.68%,89.98%,57.08%,-19.63%,-33.99%,-41.83%,-23.49%,-11.38%,-26.65%,Upgrade
5,Accounts Receivable,260.22,298.6,270.23,261.45,283.63,258.89,256.15,203.32,136.09,166.77,Upgrade
6,Other Receivables,-,-,-,-,-,-,-,-,-,29.96,Upgrade
7,Receivables,260.22,298.6,270.23,261.45,283.63,258.89,256.15,203.32,136.09,196.73,Upgrade
8,Inventory,356.14,266.03,259.24,208.47,121.33,112.87,118.32,124.64,108.05,90.69,Upgrade
9,Restricted Cash,109.52,65.05,66.9,108.62,69.35,59.88,82.78,48.4,30.52,24.29,Upgrade
10,Other Current Assets,6.92,8.56,42.91,43.56,45.77,46.75,49.9,52.51,53.01,57.5,Upgrade
11,Total Current Assets,978.89,819.57,842.76,795.31,627.19,588.66,640.41,595.93,556.75,587.53,Upgrade
12,"Property, Plant & Equipment",116.02,122.64,127.82,133.51,125.54,128.8,132.47,137.19,139.72,143.03,Upgrade
13,Other Intangible Assets,0.09,0.1,0.12,0.01,0.02,0.03,0.05,0.06,0.07,0.08,Upgrade
14,Long-Term Accounts Receivable,46.39,53.19,1.28,3.41,1.62,1.64,1.78,1.91,2.01,-,Upgrade
15,Long-Term Deferred Tax Assets,18.56,19.14,13.84,13.49,13.85,13.81,12.69,12.83,13.24,12.98,Upgrade
16,Other Long-Term Assets,11.93,14.49,-,-,-,-,-,-,-,1.99,Upgrade
17,Total Assets,1172,1029,985.82,945.73,768.22,732.96,787.39,747.91,711.79,745.61,Upgrade
18,Accounts Payable,204.07,175.71,134.35,157.57,59.52,47.86,77.39,64.44,37.24,61.62,Upgrade
19,Accrued Expenses,18.37,10.45,4.13,7,1.96,6.03,2.83,2.15,1.99,2.32,Upgrade
20,Short-Term Debt,-,-,-,2,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,3.42,8.21,2.06,0.52,4.03,0.2,0.11,0.92,0.1,2.56,Upgrade
22,Current Unearned Revenue,233.72,153.92,176.29,117.41,62.68,42.2,64.73,40.77,35.16,41.76,Upgrade
23,Other Current Liabilities,17.26,7.12,16.68,6.61,4.06,4.66,12.08,5.93,4.88,6.08,Upgrade
24,Total Current Liabilities,476.84,355.4,333.51,291.12,132.25,100.94,157.14,114.21,79.36,114.33,Upgrade
25,Total Liabilities,476.84,355.4,333.51,291.12,132.25,100.94,157.14,114.21,79.36,114.33,Upgrade
26,Common Stock,128,128,128,128,128,128,128,128,128,128,Upgrade
27,Additional Paid-In Capital,311.46,311.46,311.46,311.46,311.46,311.46,311.46,311.46,311.46,311.46,Upgrade
28,Retained Earnings,227.27,205.82,185.56,187.75,168.87,164.83,163,166.34,165.01,163.81,Upgrade
29,Comprehensive Income & Other,28.3,28.44,27.28,27.4,27.63,27.72,27.78,27.89,27.96,28.01,Upgrade
30,Shareholders' Equity,695.04,673.72,652.3,654.62,635.97,632.01,630.25,633.7,632.43,631.28,Upgrade
31,Total Liabilities & Equity,1172,1029,985.82,945.73,768.22,732.96,787.39,747.91,711.79,745.61,Upgrade
32,Total Debt,-,-,-,2,-,-,-,-,-,-,Upgrade
33,Net Cash (Debt),246.09,181.32,203.48,171.22,107.1,110.28,133.26,167.05,229.08,218.33,Upgrade
34,Net Cash Growth,20.94%,5.90%,89.98%,55.26%,-19.63%,-33.99%,-41.83%,-23.49%,-11.38%,-26.65%,Upgrade
35,Net Cash Per Share,1.92,1.42,1.59,1.34,0.84,0.86,1.04,1.31,1.79,1.71,Upgrade
36,Filing Date Shares Outstanding,128,128,128,128,128,128,128,128,128,128,Upgrade
37,Total Common Shares Outstanding,128,128,128,128,128,128,128,128,128,128,Upgrade
38,Working Capital,502.05,464.17,509.25,504.2,494.94,487.72,483.27,481.72,477.39,473.2,Upgrade
39,Book Value Per Share,5.43,5.26,5.10,5.11,4.97,4.94,4.92,4.95,4.94,4.93,Upgrade
40,Tangible Book Value,694.95,673.62,652.19,654.6,635.95,631.98,630.2,633.65,632.37,631.2,Upgrade
41,Tangible Book Value Per Share,5.43,5.26,5.10,5.11,4.97,4.94,4.92,4.95,4.94,4.93,Upgrade
42,Buildings,110.15,111.42,111.42,108.95,93.85,93.85,93.85,93.85,89.13,110.36,Upgrade
43,Machinery,44.2,43.83,41.82,39.71,31.79,30.41,29.35,29.21,27.79,22.89,Upgrade
44,Construction In Progress,-,-,1.75,3.63,0.02,0.12,0.02,0.16,1.58,5.04,Upgrade
