,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2258,1926,1572,1780,2210,2079,1991,2028,1949,1860,2035,2156,1931,1771,1760,1846,1985,1996,2146,2192,2292,Upgrade
1,Market Cap Growth,-7.37%,-7.37%,-21.06%,-12.23%,13.39%,11.77%,-2.14%,-5.96%,0.92%,5.04%,15.62%,16.83%,-2.70%,-11.27%,-17.97%,-15.80%,-13.40%,-7.73%,0.91%,-21.64%,25.69%,Upgrade
2,Enterprise Value,2453,2151,1627,1832,2263,2092,1918,1937,1858,1797,1921,1998,1903,1757,1738,1774,2000,2124,2214,2346,2446,Upgrade
3,Last Close Price,6.19,5.19,4.23,4.65,5.77,5.43,5.20,5.22,5.01,4.78,5.23,5.33,4.77,4.38,4.35,4.39,4.72,4.74,5.10,5.05,5.28,Upgrade
4,PE Ratio,37.72,32.37,29.00,50.02,62.55,65.12,58.09,45.09,39.38,31.16,29.50,36.27,39.37,68.23,75.02,49.95,-,45.45,67.92,-,89.22,Upgrade
5,PS Ratio,1.51,1.29,1.07,1.32,1.61,1.55,1.55,1.55,1.50,1.45,1.59,1.74,1.60,1.48,1.58,1.77,1.96,1.84,1.90,1.89,1.85,Upgrade
6,PB Ratio,2.18,1.77,1.47,1.63,2.04,1.94,1.89,1.82,1.77,1.72,1.93,1.95,1.77,1.62,1.67,1.65,1.78,1.76,1.92,1.87,1.96,Upgrade
7,P/TBV Ratio,1.95,1.95,1.62,1.78,2.23,2.12,2.07,1.99,1.94,1.89,2.12,2.14,1.94,1.82,1.84,1.82,1.96,1.95,2.16,2.09,2.19,Upgrade
8,P/FCF Ratio,-,-39.23,-,-,-39.84,-,-,-,31.47,12.51,12.98,-,11.41,28.35,14.17,-,28.01,15.43,-,-,-27.63,Upgrade
9,P/OCF Ratio,-,-43.70,-,-,-44.37,-,-,-,20.94,10.17,10.78,-,10.37,19.99,11.70,-,20.31,13.77,-,-,-34.28,Upgrade
10,EV/Sales Ratio,1.65,1.44,1.11,1.36,1.65,1.56,1.49,1.49,1.43,1.40,1.51,1.61,1.57,1.47,1.56,1.70,1.97,1.96,1.96,2.02,1.97,Upgrade
11,EV/EBITDA Ratio,16.08,13.92,11.97,16.65,22.25,28.57,22.20,21.02,18.44,17.59,19.69,19.30,22.59,177.54,-102.81,-159.41,-,38.81,29.85,38.28,-,Upgrade
12,EV/EBIT Ratio,20.87,18.01,16.13,24.35,33.82,54.36,37.71,34.39,-,27.76,31.89,30.28,-,-63.98,-32.35,-,-,-,57.79,89.78,-,Upgrade
13,EV/FCF Ratio,-49.96,-43.81,-,-,-40.79,-,-,-,30.00,12.09,12.26,-,11.24,28.12,13.99,-,28.22,16.42,-,-,-29.48,Upgrade
14,Debt / Equity Ratio,0.34,0.34,0.34,0.28,0.20,0.19,0.15,0.11,0.09,0.10,0.12,0.15,0.17,0.19,0.22,0.18,0.21,0.18,0.26,0.21,0.18,Upgrade
