,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,239.84,156.81,208.75,128.73,371.92,292.18,282.59,228.85,446.36,299.79,302.75,107.64,359.55,481.67,254.2,113.51,335.7,217.93,184.83,170.3,Upgrade
1,Other Revenue,-40.94,40.94,-,107.14,-50.39,50.39,-,162.34,-33.97,33.97,-,308.2,-31.06,31.06,-,80.76,-25.21,25.21,-,71.68,Upgrade
2,Revenue,198.9,197.75,208.75,235.87,321.54,342.57,282.59,391.19,412.39,333.76,302.75,415.84,328.49,512.72,254.2,194.27,310.49,243.14,184.83,241.97,Upgrade
3,Revenue Growth (YoY),-38.14%,-42.27%,-26.13%,-39.70%,-22.03%,2.64%,-6.66%,-5.93%,25.54%,-34.91%,19.10%,114.05%,5.80%,110.88%,37.53%,-19.71%,-15.33%,-12.59%,-17.82%,-18.74%,Upgrade
4,Cost of Revenue,89.39,79.97,89.19,131.3,174.3,188.61,144.01,265.88,220.67,166.14,134.56,344.35,158.87,298.53,92.89,75.17,183.18,139.22,112.93,139.97,Upgrade
5,Gross Profit,109.51,117.78,119.56,104.57,147.24,153.96,138.58,125.31,191.72,167.61,168.2,71.49,169.62,214.2,161.31,119.1,127.31,103.92,71.9,102,Upgrade
6,"Selling, General & Admin",88.66,95.41,103.15,69.42,130.87,124.92,121.54,105.19,160.49,159.74,152.01,143.24,163.29,176.85,157.89,143.06,114.58,124.24,76.1,107.74,Upgrade
7,Research & Development,5.5,5.6,4.7,9.35,4.62,4.63,4.22,8.49,5.28,3.93,4.74,8.98,4.29,7.34,2.9,8.41,5.45,4.05,3.69,7.86,Upgrade
8,Other Operating Expenses,0.69,4.76,2.67,5.72,3.2,4.66,3.41,19.9,11.29,7.97,1.76,28.97,4.91,-7.99,3.47,37.86,2.33,-26.72,2.2,5.49,Upgrade
