,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,407.42,449.7,492.82,509.55,551.31,508.9,418.43,420.29,404.49,373.39,395.42,320.12,327.85,358.81,336.78,397.69,310.92,297.78,448.93,382.25,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,86,Upgrade
2,Trading Asset Securities,310,365,270.01,200,205,220,314.54,295.03,253,223,198,240.5,227.51,180,158.01,127.01,185.02,210.02,7.23,14.65,Upgrade
3,Cash & Short-Term Investments,717.42,814.7,762.82,709.55,756.31,728.9,732.97,715.32,657.49,596.39,593.42,560.63,555.36,538.81,494.79,524.71,495.93,509.8,456.16,482.89,Upgrade
4,Cash Growth,-5.14%,11.77%,4.07%,-0.81%,15.03%,22.22%,23.52%,27.59%,18.39%,10.69%,19.93%,6.85%,11.98%,5.69%,8.47%,8.66%,91.99%,32.14%,5.23%,3.53%,Upgrade
5,Accounts Receivable,101.09,107.33,123.89,138.65,154.28,181.48,147.14,175.6,206.77,202.24,155.25,182.54,211.27,178.32,134.12,147.47,180.64,153.57,152.4,179.24,Upgrade
6,Other Receivables,45.8,39.85,34.62,36.22,43.8,67.45,38.82,38.39,23.31,99.19,33.38,32.31,34.6,75.42,28.75,8.47,29.82,52.58,22.36,54.27,Upgrade
7,Receivables,146.9,147.18,158.5,174.87,198.07,248.93,185.96,213.99,230.09,301.44,188.63,214.86,245.86,253.74,162.87,159.3,210.45,206.15,174.76,236.89,Upgrade
8,Inventory,78.14,70.18,77.91,85.27,79.05,99.18,87.47,89.52,93.41,110.45,109.55,96.72,107.25,118.46,124.14,112.23,146.84,162.29,164.95,118.91,Upgrade
9,Other Current Assets,50.33,37.41,33.4,24.3,45.07,50.6,73.1,68.89,94.71,53.12,67.49,41.09,57.18,30.15,26.88,38.66,42.57,41.56,49.54,51.64,Upgrade
10,Total Current Assets,992.8,1069,1033,993.99,1079,1128,1080,1088,1076,1061,959.09,913.3,965.65,941.16,808.68,834.89,895.8,919.81,845.41,890.33,Upgrade
11,"Property, Plant & Equipment",474.15,466.25,471.47,468.06,445.23,450.74,461.12,453.41,483.4,524.4,529.8,530.46,510.34,510.08,690.38,676.65,684.49,660.12,601.07,595.57,Upgrade
12,Long-Term Investments,3053,2449,2504,2562,2679,2657,2562,2503,2494,2640,2698,3005,3012,2948,2868,3176,3078,2745,2648,2816,Upgrade
13,Other Intangible Assets,12.83,13,13.14,13.31,13.2,13.42,13.6,13.78,13.96,14.17,14.4,14.62,14.92,14.21,14.42,14.62,16.59,16.85,17.08,17.34,Upgrade
14,Long-Term Deferred Tax Assets,18.66,19.1,19.08,19.08,19.71,19.88,19.87,19.87,19.09,19.09,19.08,19.08,17.89,17.89,17.9,17.9,12.76,12.76,12.82,12.82,Upgrade
15,Long-Term Deferred Charges,4.57,5.82,6,6.42,2.75,14.21,14.02,13.75,14.46,14.74,14.86,14.98,95.98,94.52,92.26,90.58,87.34,85.16,83.96,82.5,Upgrade
16,Other Long-Term Assets,843.98,848.23,843.98,848.23,834.2,838.45,834.2,838.45,823.45,827.7,823.45,827.7,810.04,814.29,810.04,814.53,739.5,743.74,739.5,743.74,Upgrade
17,Total Assets,5400,4871,4890,4911,5073,5121,4984,4930,4924,5101,5059,5326,5427,5340,5302,5625,5514,5183,4948,5159,Upgrade
18,Accounts Payable,38.37,34.4,33.24,39.6,47.65,63.23,65.94,77.93,77.41,64.19,68.76,86.15,84.21,77.58,71.56,99.21,139.09,122.35,107.44,94.94,Upgrade
19,Accrued Expenses,15.13,44.31,16.54,64.95,20.13,51.87,23.71,105.83,21.55,75.85,18.88,81.97,17.59,57.34,18.01,50.71,14.54,67.48,13.71,57.18,Upgrade
20,Short-Term Debt,25,25.18,25,25.05,33,25.03,15,15.03,36.96,34.25,40.02,17.17,17,60.83,51.5,73.71,63.5,59.54,80,90.35,Upgrade
21,Current Portion of Long-Term Debt,0.01,0.01,0.01,0.01,-,-,0.84,0.2,-,-,0.87,-,-,-,-,12,12,33.84,21.84,40.56,Upgrade
22,Current Portion of Leases,-,-,-,-,0.43,0.42,-,1.43,0.42,0.85,-,1.99,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,36.68,1.35,35.24,3.12,39.04,3.57,42.17,24.73,56.24,4.32,52.71,2.15,44.17,5.57,26.72,2.47,25.58,-0.16,18.99,1.04,Upgrade
24,Current Unearned Revenue,13.22,17.15,13.65,25.86,24.21,33.07,35.37,69.07,89.78,87.36,96.98,102.72,133.34,94.76,173.89,125.39,52.04,42.57,36.55,-,Upgrade
25,Other Current Liabilities,175.61,286.73,213.86,171.9,276.59,324.5,258.04,178.24,247.39,307.74,233.04,188.65,211.76,242.96,174.06,133.88,163.36,174.66,157.87,195.79,Upgrade
26,Total Current Liabilities,304.02,409.13,337.53,330.49,441.05,501.71,441.08,472.47,529.74,574.55,511.27,480.8,508.07,539.03,515.74,497.38,470.1,500.28,436.39,479.86,Upgrade
27,Long-Term Debt,10,10,12,12,12.01,12.01,11.87,11.72,-,-,-,-,-,-,105.41,140.41,192.91,179.21,125.22,118.31,Upgrade
28,Long-Term Leases,-,-,-,-,-,-,-,-,0.84,0.87,0.84,1.05,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.22,2.22,2.16,1.1,Upgrade
30,Long-Term Deferred Tax Liabilities,546.97,398.67,417.28,432.8,458.05,456.19,441.92,427.03,416.42,461.09,479.71,561,561.24,540.76,524.63,607.78,565.1,485.91,464.19,510.76,Upgrade
31,Total Liabilities,860.99,817.8,766.82,775.29,911.12,969.91,894.87,911.22,947,1037,991.81,1043,1069,1080,1146,1246,1230,1168,1028,1110,Upgrade
32,Common Stock,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,Upgrade
33,Additional Paid-In Capital,420.29,420.29,420.29,420.29,420.29,420.29,420.29,420.29,420.98,419.64,419.64,419.64,419.64,419.64,419.64,419.64,433.78,433.95,433.95,429.39,Upgrade
34,Retained Earnings,1422,1385,1394,1361,1323,1297,1276,1250,1251,1206,1150,1123,1140,1108,1051,1027,1028,998.7,956.11,943,Upgrade
35,Comprehensive Income & Other,1319,874.41,929.86,976.37,1061,1056,1010,966.36,949.19,1081,1134,1379,1395,1333,1286,1536,1428,1192,1127,1269,Upgrade
36,Total Common Equity,4367,3886,3951,3965,4012,3980,3914,3844,3828,3914,3911,4128,4162,4068,3963,4189,4096,3832,3724,3849,Upgrade
37,Minority Interest,171.86,166.46,172.75,170.28,150.07,171,175.76,175.27,148.6,150.93,156.43,154.49,195.96,192.93,193.17,190.43,187.44,183.99,196.39,199.77,Upgrade
38,Shareholders' Equity,4539,4053,4123,4135,4162,4151,4089,4019,3977,4065,4067,4283,4358,4261,4156,4379,4284,4016,3920,4048,Upgrade
39,Total Liabilities & Equity,5400,4871,4890,4911,5073,5121,4984,4930,4924,5101,5059,5326,5427,5340,5302,5625,5514,5183,4948,5159,Upgrade
40,Total Debt,35.01,35.19,37.01,37.06,45.44,37.46,27.71,28.38,38.22,35.97,41.72,20.2,17,60.83,156.91,226.12,268.41,272.59,227.05,249.22,Upgrade
41,Net Cash (Debt),682.41,779.51,725.81,672.49,710.87,691.44,705.26,686.93,619.28,560.42,551.7,540.42,538.36,477.98,337.87,298.59,227.52,237.21,229.1,233.67,Upgrade
42,Net Cash Growth,-4.00%,12.74%,2.91%,-2.10%,14.79%,23.38%,27.84%,27.11%,15.03%,17.25%,63.28%,80.99%,136.62%,101.50%,47.48%,27.78%,67.61%,10.71%,-16.14%,-8.48%,Upgrade
43,Net Cash Per Share,0.57,0.64,0.60,0.56,0.59,0.57,0.58,0.57,0.51,0.46,0.46,0.45,0.45,0.40,0.28,0.25,0.19,0.20,0.19,0.19,Upgrade
44,Filing Date Shares Outstanding,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,Upgrade
45,Total Common Shares Outstanding,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,Upgrade
46,Working Capital,688.77,660.33,695.1,663.5,637.45,625.92,638.43,615.25,545.95,486.85,447.82,432.5,457.58,402.13,292.93,337.51,425.69,419.53,409.02,410.47,Upgrade
47,Book Value Per Share,3.62,3.22,3.27,3.28,3.32,3.30,3.24,3.18,3.17,3.24,3.24,3.42,3.45,3.37,3.28,3.47,3.39,3.17,3.09,3.19,Upgrade
48,Tangible Book Value,4355,3873,3938,3952,3998,3967,3900,3830,3814,3900,3896,4114,4147,4054,3949,4174,4080,3815,3707,3831,Upgrade
49,Tangible Book Value Per Share,3.61,3.21,3.26,3.27,3.31,3.29,3.23,3.17,3.16,3.23,3.23,3.41,3.44,3.36,3.27,3.46,3.38,3.16,3.07,3.17,Upgrade
50,Buildings,-,389.65,-,389.65,-,390.59,-,387.04,-,386.9,-,385.38,-,385.56,-,382.81,-,423.98,-,423.98,Upgrade
51,Machinery,-,186.13,-,184.22,-,238.27,-,270.95,-,281.66,-,279.35,-,290.37,-,289.96,-,308.18,-,307.98,Upgrade
52,Construction In Progress,-,202.51,-,196.2,-,161.79,-,153.72,-,213.14,-,210.62,-,184.28,-,343.8,-,303.29,-,228.44,Upgrade
