,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,194,91,68,80,104,238,223,266,364,364,453,Upgrade
1,Market Cap Growth,12.96%,12.96%,-34.29%,-66.25%,-53.33%,-10.61%,-38.78%,-26.94%,-19.67%,-63.43%,-82.87%,Upgrade
2,Enterprise Value,90,-13,11,41,110,207,236,297,390,693,678,Upgrade
3,Last Close Price,0.13,0.06,0.05,0.05,0.07,0.16,0.15,0.18,0.24,0.24,0.30,Upgrade
4,PE Ratio,-,-4.91,-,6.32,-0.30,-,-,-,287.85,-,-,Upgrade
5,PS Ratio,1.75,0.81,0.54,0.40,0.47,0.63,0.39,0.39,0.77,2.41,2.74,Upgrade
6,PB Ratio,0.21,0.10,0.07,0.09,0.11,0.24,0.15,0.19,0.25,0.28,0.33,Upgrade
7,P/TBV Ratio,0.11,0.11,0.08,0.09,0.12,0.24,0.16,0.19,0.26,0.28,0.34,Upgrade
8,P/FCF Ratio,17.84,8.31,3.68,1.96,-4.33,-,3.80,-1.51,-,0.75,2.37,Upgrade
9,P/OCF Ratio,8.33,8.33,3.42,1.91,12.15,-,2.27,-1.51,-,0.74,2.16,Upgrade
10,EV/Sales Ratio,0.81,-,0.09,0.21,0.50,0.55,0.41,0.44,0.83,4.59,4.11,Upgrade
11,EV/EBITDA Ratio,1.41,-,0.25,0.76,3.62,13.71,6.11,4.47,6.75,-3.43,-,Upgrade
12,EV/EBIT Ratio,3.29,-,-,1.76,-13.16,-,-,9.18,17.67,-2.96,-,Upgrade
13,EV/FCF Ratio,8.28,-,0.58,1.01,-4.59,-,4.02,-1.68,-,1.42,3.56,Upgrade
14,Debt / Equity Ratio,0.19,0.19,0.20,0.21,0.23,0.25,0.19,0.20,0.21,0.22,0.45,Upgrade
15,Debt / FCF Ratio,15.82,15.82,10.31,4.93,-9.40,-,4.69,-1.61,-,0.59,3.22,Upgrade
16,Return on Capital Employed (ROCE),-,-0.49%,-,2.05%,-0.69%,-,-,1.90%,1.29%,-14.75%,-,Upgrade
17,Earnings Yield,-9.48%,-20.36%,-29.33%,15.81%,-333.28%,-166.23%,-15.56%,10.51%,0.35%,-94.71%,-65.35%,Upgrade
18,FCF Yield,5.60%,12.04%,27.17%,50.95%,-23.08%,-2.03%,26.32%,-66.42%,61.64%,134.15%,42.12%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-2.28%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-2.28%,Upgrade,
