,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,167413,160823,130607,117821,105563,101147,97250,100316,99283,98378,122246,107576,140353,127503,167729,132899,135838,88401,55197,50432,65813,Upgrade
1,Market Cap Growth,59.00%,59.00%,34.30%,17.45%,6.33%,2.81%,-20.45%,-6.75%,-29.26%,-22.84%,-27.12%,-19.05%,3.32%,44.23%,203.88%,163.52%,106.40%,51.91%,-13.82%,-28.28%,1.84%,Upgrade
2,Enterprise Value,164258,158907,125953,113466,102423,99155,93020,95705,95275,95459,117751,103691,136678,123605,167811,134461,138954,90198,55195,54603,70076,Upgrade
3,Last Close Price,58.30,52.25,45.35,38.17,36.81,34.78,31.38,31.62,30.28,29.31,36.80,28.74,35.97,37.18,48.00,40.58,37.38,24.92,15.60,14.01,20.15,Upgrade
4,PE Ratio,21.65,20.80,19.32,17.81,17.02,18.92,17.27,18.29,18.47,20.03,27.76,27.54,36.34,30.38,40.95,37.38,43.98,34.05,21.35,16.74,20.30,Upgrade
5,PS Ratio,3.86,3.86,3.33,3.11,2.89,2.99,2.98,3.07,3.13,3.32,4.18,3.56,4.84,4.53,5.98,5.22,5.75,4.02,2.66,2.27,2.79,Upgrade
6,PB Ratio,4.35,4.35,3.84,3.31,3.05,3.13,3.13,2.95,3.03,3.13,3.93,3.21,4.35,4.09,5.59,4.97,5.30,3.69,2.45,2.11,2.75,Upgrade
7,P/TBV Ratio,4.58,4.58,4.06,3.46,3.20,3.30,3.30,3.10,3.18,3.30,4.15,3.38,4.59,4.32,5.92,5.30,5.67,3.96,2.64,2.26,2.96,Upgrade
8,P/FCF Ratio,37.12,37.12,34.79,33.18,30.42,36.86,50.15,41.16,31.79,34.93,37.44,29.85,34.15,23.06,27.55,26.87,32.63,29.54,22.25,15.32,25.06,Upgrade
9,P/OCF Ratio,17.16,17.16,15.53,14.46,12.57,13.35,14.93,14.73,14.90,16.58,19.29,16.55,20.14,15.33,19.61,18.17,21.67,16.98,11.24,8.77,11.48,Upgrade
10,EV/Sales Ratio,4.06,3.81,3.21,3.00,2.80,2.93,2.85,2.93,3.00,3.22,4.03,3.43,4.72,4.39,5.98,5.29,5.88,4.11,2.66,2.45,2.97,Upgrade
11,EV/EBITDA Ratio,14.99,14.14,12.29,11.71,11.30,12.59,12.42,13.05,12.99,13.66,16.79,13.69,18.48,16.35,21.89,19.91,23.10,17.26,11.93,10.87,13.01,Upgrade
12,EV/EBIT Ratio,19.25,17.78,15.66,15.17,14.95,17.28,17.35,18.76,18.50,19.57,24.65,19.74,26.82,23.31,30.74,29.36,35.82,28.09,19.93,17.00,19.37,Upgrade
13,EV/FCF Ratio,37.92,36.68,33.55,31.95,29.52,36.14,47.97,39.27,30.50,33.89,36.06,28.77,33.25,22.36,27.57,27.19,33.38,30.14,22.25,16.58,26.69,Upgrade
14,Debt / Equity Ratio,0.50,0.50,0.56,0.50,0.46,0.55,0.61,0.52,0.45,0.49,0.54,0.46,0.43,0.47,0.48,0.49,0.48,0.61,0.76,0.59,0.53,Upgrade
15,Debt / EBITDA Ratio,1.65,1.47,1.65,1.73,1.48,1.83,2.12,2.36,2.11,1.90,2.30,1.80,2.01,2.03,1.77,1.71,1.61,1.96,3.83,3.28,2.53,Upgrade
16,Debt / FCF Ratio,4.31,4.31,5.08,4.98,4.61,6.47,9.81,7.28,4.71,5.51,5.13,4.24,3.35,2.68,2.37,2.64,2.98,4.87,6.85,4.31,4.85,Upgrade
17,Asset Turnover,0.66,0.63,0.61,0.66,0.63,0.59,0.54,0.60,0.61,0.53,0.57,0.58,0.50,0.55,0.58,0.63,0.55,0.37,0.41,0.55,Upgrade,
18,Inventory Turnover,4.22,4.23,4.31,4.21,4.64,4.30,3.90,3.48,3.88,3.81,3.61,3.78,4.18,3.94,4.43,4.38,5.05,3.67,3.02,3.26,4.31,Upgrade
19,Quick Ratio,1.66,1.66,1.62,1.92,1.84,1.66,1.49,1.60,1.37,1.28,1.27,1.33,1.35,1.35,1.42,1.32,1.21,1.09,0.95,1.02,0.94,Upgrade
20,Current Ratio,2.03,2.03,1.96,2.30,2.22,2.02,1.80,1.96,1.71,1.59,1.57,1.63,1.68,1.63,1.69,1.62,1.53,1.36,1.16,1.26,1.20,Upgrade
21,Return on Equity (ROE),24.38%,26.23%,17.28%,19.54%,17.55%,26.25%,12.45%,11.90%,22.09%,22.51%,13.03%,8.45%,13.02%,15.38%,15.49%,16.48%,14.62%,9.51%,8.50%,10.45%,Upgrade,
22,Return on Assets (ROA),9.70%,8.65%,7.91%,7.96%,7.90%,6.83%,5.53%,4.56%,6.96%,5.22%,6.80%,4.44%,5.84%,6.93%,7.32%,6.62%,7.18%,2.87%,3.43%,3.68%,Upgrade,
23,Return on Capital (ROIC),11.82%,10.52%,9.68%,9.73%,9.51%,8.13%,6.62%,5.50%,8.31%,6.18%,8.09%,5.26%,6.94%,8.28%,8.74%,7.86%,8.54%,3.45%,4.09%,4.33%,Upgrade,
24,Return on Capital Employed (ROCE),18.25%,18.54%,17.83%,15.67%,14.97%,13.47%,13.44%,11.96%,13.64%,13.74%,13.36%,14.00%,13.81%,14.76%,15.18%,14.03%,12.42%,11.03%,10.52%,11.61%,13.45%,Upgrade
25,Earnings Yield,4.62%,4.81%,5.18%,5.61%,5.87%,5.28%,5.79%,5.47%,5.42%,4.99%,3.60%,3.63%,2.75%,3.29%,2.44%,2.67%,2.27%,2.94%,4.68%,5.97%,4.93%,Upgrade
26,FCF Yield,2.59%,2.69%,2.87%,3.01%,3.29%,2.71%,1.99%,2.43%,3.15%,2.86%,2.67%,3.35%,2.93%,4.34%,3.63%,3.72%,3.06%,3.39%,4.49%,6.53%,3.99%,Upgrade
27,Dividend Yield,2.56%,-,-,-,3.89%,-,-,-,4.67%,-,-,-,3.41%,-,-,-,2.38%,-,-,-,4.16%,Upgrade
28,Payout Ratio,53.22%,7.80%,161.65%,5.58%,4.78%,10.64%,172.36%,8.23%,7.72%,8.04%,173.91%,10.59%,12.28%,121.52%,122.62%,9.95%,13.50%,258.47%,9.25%,20.10%,21.71%,Upgrade
29,Buyback Yield / Dilution,0.14%,0.95%,-0.46%,-0.22%,0.28%,-0.41%,0.15%,1.03%,-0.04%,-1.53%,-2.18%,-4.95%,-3.37%,-6.71%,-0.85%,1.56%,-0.26%,2.27%,-1.00%,-1.19%,0.65%,Upgrade
30,Total Shareholder Return,2.70%,0.95%,-0.46%,-0.22%,4.17%,-0.41%,0.15%,1.03%,4.63%,-1.53%,-2.18%,-4.95%,0.04%,-6.71%,-0.85%,1.56%,2.13%,2.27%,-1.00%,-1.19%,4.81%,Upgrade
