,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,10234,9244,8836,8824,9076,7698,7052,7211,7726,6167,6548,6108,5756,5691,5706,5865,5794,3812,4170,5131,Upgrade
1,Other Revenue,-259.9,259.9,-,510.82,-281.32,281.32,-,447.78,-189.18,189.18,-,341.93,-146.01,146.01,-,265.3,-138.77,138.77,-,338.79,Upgrade
2,Revenue,9974,9504,8836,9335,8795,7979,7052,7659,7536,6356,6548,6450,5610,5837,5706,6130,5655,3951,4170,5470,Upgrade
3,Revenue Growth (YoY),13.41%,19.12%,25.29%,21.89%,16.70%,25.53%,7.71%,18.74%,34.34%,8.89%,14.75%,5.22%,-0.80%,47.75%,36.82%,12.07%,5.78%,-26.21%,-15.47%,7.21%,Upgrade
4,Cost of Revenue,6101,5923,5582,5994,5594,5195,4711,5217,4901,4284,4207,4312,3609,3690,3580,4195,3168,2634,2734,3648,Upgrade
5,Gross Profit,3873,3581,3253,3341,3201,2783,2341,2442,2635,2072,2341,2139,2000,2147,2125,1935,2488,1317,1437,1822,Upgrade
6,"Selling, General & Admin",1170,1032,1098,1126,1037,934.6,885.17,945.8,894.7,820.59,793.65,813.01,750.32,756.66,731.56,367.37,1065,691.08,771.01,848.56,Upgrade
7,Research & Development,430.51,408.21,375.9,414.73,359.92,327.26,301.11,357.84,333.29,286.33,271.13,277.46,247.66,236.25,235.83,256.64,229.9,178.18,150.86,222.35,Upgrade
8,Other Operating Expenses,-78.63,65.59,-56.16,-10,33.72,22.47,-0.4,201.79,23.28,-30.35,30.62,245.53,-38.87,-13.86,11.83,275.62,1.93,-40.88,-38.49,184.35,Upgrade
