,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,19761,19479,20631,18518,19384,19439,19409,17020,17601,16932,16202,14327,15231,15227,10646,8810,9329,11732,11492,8356,Upgrade
1,Short-Term Investments,-,-,-,9.86,-,-,-,13.02,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,5.3,4.1,4.81,5.74,6.15,5.13,6.58,7.4,8.59,7.63,4.23,6.32,4.65,-,302.88,300.29,808.86,2173,1459,860.89,Upgrade
3,Cash & Short-Term Investments,19766,19483,20636,18534,19391,19445,19415,17040,17609,16940,16206,14334,15235,15227,10949,9110,10138,13904,12951,9217,Upgrade
4,Cash Growth,1.94%,0.20%,6.29%,8.77%,10.12%,14.79%,19.80%,18.88%,15.58%,11.25%,48.02%,57.34%,50.27%,9.51%,-15.46%,-1.16%,4.03%,45.65%,36.62%,36.15%,Upgrade
5,Accounts Receivable,9583,9763,9235,8811,8453,7658,6658,6600,6684,5429,5631,5464,5005,5015,4920,5056,4879,4053,3384,4262,Upgrade
6,Other Receivables,154.6,127.91,155.66,429.24,161.18,413.82,137.2,85.41,196.87,98.97,150.39,111.71,139.83,173.69,518,486.69,428.82,398.44,449.13,428.56,Upgrade
7,Receivables,9738,9893,9391,9242,8614,8072,6796,6686,6880,5528,5782,5577,5145,5341,5598,5703,5308,4452,3833,4692,Upgrade
8,Inventory,6002,5545,5460,5144,5183,5221,5428,5403,5362,4929,4574,4327,3928,3396,3260,3281,3365,3541,3437,3280,Upgrade
