,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1472,1204,925,1457,2031,1986,1963,2099,1978,2280,2213,2470,2444,2368,2830,2209,2190,2202,2082,2098,2313,Upgrade
1,Market Cap Growth,-39.35%,-39.35%,-52.88%,-30.58%,2.67%,-12.91%,-11.30%,-15.03%,-19.06%,-3.72%,-21.79%,11.82%,11.57%,7.56%,35.88%,5.32%,-5.32%,0.43%,-12.00%,-20.30%,9.47%,Upgrade
2,Enterprise Value,2393,2126,1733,2385,2959,3129,3072,3406,3285,3547,3508,3641,3615,3391,3839,3142,3123,3112,2975,2853,3069,Upgrade
3,Last Close Price,3.90,3.19,2.45,3.86,5.38,5.26,5.20,5.56,5.24,6.04,5.85,6.53,6.46,6.26,7.41,5.79,5.74,5.77,5.39,5.43,5.99,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,2144.96,207.23,-,-,-1.33,-,-,18.95,13.07,14.81,15.96,18.45,18.92,14.81,Upgrade
5,Forward PE,-,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,49.20,Upgrade
6,PS Ratio,1.55,1.27,0.75,1.01,1.31,1.19,1.10,1.06,0.92,0.87,0.76,0.75,0.69,0.63,0.71,0.55,0.58,0.60,0.60,0.62,0.61,Upgrade
7,PB Ratio,11.97,3.69,2.71,2.95,3.98,2.42,2.21,2.34,2.23,2.42,2.26,2.53,2.54,0.84,0.99,0.78,0.78,0.80,0.78,0.80,0.89,Upgrade
8,P/TBV Ratio,10.50,10.50,6.75,7.03,8.94,4.00,3.45,3.60,3.43,4.18,3.76,4.16,4.19,0.96,1.13,0.88,0.89,0.91,0.88,0.91,1.01,Upgrade
9,P/FCF Ratio,26.24,21.46,-,-,82.39,9.43,-,-,24.01,-,-18.76,-,-17.64,-,-,-,-24.29,-16.98,-,-,-32.52,Upgrade
10,P/OCF Ratio,21.12,21.12,-,-,75.94,8.72,-,-,17.45,-,-23.54,-,-19.41,-,-,-,-27.85,-19.35,-,-,-50.40,Upgrade
11,PEG Ratio,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,Upgrade
12,EV/Sales Ratio,2.52,2.24,1.40,1.66,1.91,1.87,1.72,1.72,1.53,1.36,1.20,1.10,1.03,0.90,0.96,0.78,0.83,0.84,0.85,0.84,0.80,Upgrade
13,EV/EBITDA Ratio,-,-,-6.25,-,-,-,23.08,-5.76,-,-4.66,-,-4.84,-,-,11.35,9.55,-,4.50,9.58,9.23,8.62,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,41.92,-5.23,-,-4.36,-,-4.53,-,-,13.66,11.57,-,4.91,11.64,11.37,10.23,Upgrade
15,EV/FCF Ratio,42.66,37.89,-,-,120.02,14.86,-,-,39.87,-,-29.73,-,-26.10,-,-,-,-34.64,-24.00,-,-,-43.14,Upgrade
16,Debt / Equity Ratio,2.77,2.77,2.65,1.49,1.59,1.04,1.19,1.20,1.21,1.14,1.11,1.12,1.15,0.41,0.40,0.37,0.33,0.39,0.39,0.38,0.32,Upgrade
17,Debt / EBITDA Ratio,-,-,26.10,-,-,-,4.32,10.98,-,0.35,-,0.99,-,-,2.70,9.56,-,0.57,2.74,6.84,2.36,Upgrade
18,Debt / FCF Ratio,16.10,16.10,-,-,32.81,4.05,-,-,12.98,-,-9.21,-,-7.99,-,-,-,-10.14,-8.27,-,-,-11.85,Upgrade
19,Asset Turnover,0.19,0.20,0.22,0.34,0.41,0.34,0.29,0.40,0.48,0.50,0.42,0.66,0.55,0.61,0.46,0.77,0.75,0.71,0.31,0.79,Upgrade,
20,Inventory Turnover,13.42,11.31,10.46,10.89,17.15,21.76,15.07,12.41,13.07,14.29,12.55,10.14,17.76,11.57,11.93,8.70,15.54,14.62,13.06,5.42,13.77,Upgrade
21,Quick Ratio,1.06,1.06,1.03,1.09,1.11,1.18,1.21,0.91,0.90,0.90,0.90,0.88,0.88,1.28,1.38,1.41,1.37,1.36,1.39,1.38,1.34,Upgrade
22,Current Ratio,1.08,1.08,1.05,1.12,1.14,1.20,1.24,0.93,0.93,0.94,0.95,0.93,0.93,1.36,1.46,1.50,1.45,1.45,1.48,1.49,1.43,Upgrade
23,Return on Equity (ROE),-22.53%,-54.93%,-11.07%,-171.91%,-31.45%,-1.35%,2.33%,23.01%,-14.65%,1.51%,5.33%,-392.08%,-4.17%,5.33%,4.07%,4.21%,11.70%,8.98%,0.99%,3.24%,Upgrade,
24,Return on Assets (ROA),-11.55%,-0.39%,-0.54%,-7.86%,-8.76%,2.43%,0.46%,-37.83%,38.85%,-35.92%,13.69%,-49.79%,-0.60%,3.69%,0.49%,-11.09%,18.96%,3.76%,0.94%,3.23%,Upgrade,
25,Return on Capital (ROIC),-34.95%,-1.23%,-1.68%,-22.64%,-21.98%,5.65%,1.09%,-91.63%,91.69%,-82.19%,31.81%,-94.95%,-0.98%,5.94%,0.80%,-18.50%,30.00%,5.72%,1.51%,5.35%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-,-,-,4.01%,-66.88%,-,-79.77%,-,-76.14%,-,-,9.85%,9.54%,-,22.96%,9.52%,9.58%,11.33%,Upgrade
27,Earnings Yield,-27.10%,-33.13%,-48.26%,-26.86%,-18.35%,-1.73%,-0.24%,0.05%,0.48%,-83.21%,-85.44%,-75.15%,-75.41%,1.75%,5.28%,7.65%,6.75%,6.26%,5.42%,5.29%,6.75%,Upgrade
28,FCF Yield,3.81%,4.66%,8.79%,2.63%,1.21%,10.60%,6.87%,10.48%,4.16%,-2.34%,-5.33%,-6.72%,-5.67%,-5.92%,-1.85%,-2.59%,-4.12%,-5.89%,-6.16%,-6.61%,-3.08%,Upgrade
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.39%,-,-,-,1.00%,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,-,-,9519.53%,30.39%,-,-,96.85%,-,-,-,44.89%,45.50%,48.75%,23.29%,568.23%,78.95%,Upgrade
31,Buyback Yield / Dilution,-20.56%,-57.15%,-5.50%,6.64%,-191.18%,-234.76%,49.44%,-17.00%,54.22%,84.77%,-98.40%,16.15%,11.25%,-12.40%,31.48%,-101.58%,18.62%,-16.28%,-49.10%,47.44%,-12.79%,Upgrade
32,Total Shareholder Return,-20.56%,-57.15%,-5.50%,6.64%,-191.18%,-234.76%,49.44%,-17.00%,54.22%,84.77%,-98.40%,16.15%,11.25%,-12.40%,31.48%,-101.58%,20.01%,-16.28%,-49.10%,47.44%,-11.79%,Upgrade
