,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,8693,9534,8252,8080,11097,12852,16945,19962,20128,27505,22110,17797,18294,20024,13464,4943,6630,5702,5919,5693,6820,Upgrade
1,Market Cap Growth,-25.82%,-25.82%,-51.30%,-59.52%,-44.87%,-53.27%,-23.36%,12.17%,10.03%,37.36%,64.21%,260.01%,175.92%,251.15%,127.47%,-13.17%,-2.78%,-6.74%,-12.99%,-33.26%,-14.46%,Upgrade
2,Enterprise Value,8398,7893,8675,6890,9906,9809,15232,20492,20659,28915,25807,22668,23165,24240,19804,10741,12428,10550,10870,9918,11044,Upgrade
3,Last Close Price,9.73,10.67,9.04,8.85,12.22,14.19,18.71,21.48,21.66,29.60,23.78,19.27,19.81,21.79,16.34,6.00,8.05,6.92,7.14,6.87,8.29,Upgrade
4,PE Ratio,32.11,32.74,22.42,19.68,20.75,15.74,14.93,15.11,14.57,22.91,25.28,29.60,42.54,77.12,89.99,-642.06,-,54.29,-,19.92,22.09,Upgrade
5,Forward PE,15.44,17.00,14.44,8.81,8.92,7.81,9.98,11.67,11.86,23.90,24.57,23.35,27.68,34.29,12.86,12.86,12.86,12.86,12.86,12.86,12.86,Upgrade
6,PS Ratio,0.41,0.42,0.39,0.41,0.58,0.67,0.87,0.98,0.93,1.25,1.03,0.87,1.01,1.23,0.91,0.37,0.53,0.48,0.52,0.51,0.61,Upgrade
7,PB Ratio,1.32,1.45,1.26,1.23,1.69,2.01,2.69,3.08,3.19,4.62,4.02,3.41,3.71,4.22,3.01,1.28,1.74,1.49,1.55,1.46,1.75,Upgrade
8,P/TBV Ratio,1.57,1.57,1.36,1.33,1.83,2.15,2.89,3.30,3.42,4.97,4.36,3.72,4.06,4.66,3.35,1.46,1.98,1.70,1.76,1.66,2.00,Upgrade
