,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4910,4509,3506,4037,4535,4819,4677,4852,4942,4256,4942,4716,5013,5130,5110,5434,5046,6022,7588,7698,6094,Upgrade
1,Market Cap Growth,-6.44%,-6.44%,-25.03%,-16.80%,-8.25%,13.22%,-5.37%,2.88%,-1.42%,-17.02%,-3.29%,-13.21%,-0.64%,-14.82%,-32.65%,-29.41%,-17.20%,7.38%,61.57%,55.56%,48.58%,Upgrade
2,Enterprise Value,3461,3077,2114,2747,3246,3513,3470,3659,3749,3153,3660,3557,3854,3934,4097,4104,3716,4600,6334,6915,5311,Upgrade
3,Last Close Price,7.59,6.97,5.39,6.21,6.97,7.41,7.17,7.43,7.57,6.52,7.51,7.17,7.62,7.80,7.72,8.20,7.62,9.09,11.43,11.59,9.18,Upgrade
4,PE Ratio,106.81,99.13,87.30,120.15,-,152.14,259.43,-125.66,-,-,-,83.82,-,38.61,38.70,50.20,71.44,1414.61,-202.47,-,-,Upgrade
5,Forward PE,-,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,19.50,23.28,30.08,38.85,27.30,Upgrade
6,PS Ratio,4.28,3.98,3.07,3.53,4.00,4.48,4.46,5.36,5.81,4.71,5.27,4.26,4.30,4.38,4.37,4.88,4.82,5.34,6.90,6.79,3.69,Upgrade
7,PB Ratio,1.16,1.07,0.83,0.96,1.08,1.14,1.10,1.15,1.17,-,1.14,1.08,1.15,1.17,1.16,1.24,1.16,1.39,1.76,1.79,1.41,Upgrade
8,P/TBV Ratio,1.19,1.19,0.93,1.08,1.22,1.28,1.23,1.28,1.31,-,1.28,1.21,1.29,1.31,1.30,1.40,1.31,1.57,1.98,2.03,1.60,Upgrade
9,P/FCF Ratio,32.64,29.97,31.16,-,28.99,-,19.45,-,-403.39,94.52,-,-,27.63,18.60,14.82,-,35.82,-97.99,-32.68,-,-,Upgrade
10,P/OCF Ratio,15.97,15.97,14.49,11.34,15.02,-,14.08,-,216.96,40.40,-,-,19.30,14.32,12.37,-,17.48,29.13,48.41,-,97.00,Upgrade
11,PEG Ratio,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,Upgrade
12,EV/Sales Ratio,3.05,2.71,1.85,2.40,2.86,3.27,3.31,4.04,4.41,3.49,3.90,3.22,3.31,3.36,3.51,3.68,3.55,4.08,5.76,6.10,3.21,Upgrade
13,EV/EBITDA Ratio,13.64,12.23,8.32,11.17,13.48,19.60,22.10,42.59,59.08,32.49,-,18.05,17.14,16.25,17.21,17.78,22.90,40.67,132.00,-,60.01,Upgrade
14,EV/EBIT Ratio,33.85,30.02,20.12,28.04,34.92,110.92,346.83,-60.77,-,-65.68,-,66.33,46.77,39.14,38.64,41.37,92.41,5710.51,-104.17,-,-,Upgrade
15,EV/FCF Ratio,23.01,20.46,18.79,-,20.75,-,14.43,-,-306.02,70.03,-,-,21.24,14.26,11.88,-,26.38,-74.84,-27.28,-,-,Upgrade
16,Debt / Equity Ratio,0.13,0.13,0.15,0.14,0.14,0.14,0.13,0.14,0.15,-,0.22,0.19,0.19,0.19,0.21,0.22,0.20,0.21,0.19,0.19,0.19,Upgrade
17,Debt / EBITDA Ratio,2.18,2.32,2.72,2.17,2.19,2.36,2.71,2.37,23.48,-,-,5.29,5.19,3.67,3.65,3.63,3.94,4.26,3.74,-,33.25,Upgrade
18,Debt / FCF Ratio,3.68,3.68,5.82,-,3.83,-,2.36,-,-52.09,-,-,-,4.62,3.03,2.69,-,6.18,-14.64,-3.58,-,-,Upgrade
19,Asset Turnover,0.19,0.19,0.19,0.23,0.19,0.19,0.19,-,-,-,-,0.21,0.19,0.19,0.18,0.21,0.18,0.15,0.12,0.26,Upgrade,
20,Inventory Turnover,3.82,3.71,3.79,3.75,4.34,3.87,4.27,4.39,-,-,-,-,4.55,4.33,4.81,4.20,8.22,3.14,2.74,2.40,6.75,Upgrade
21,Quick Ratio,1.56,1.56,1.52,1.50,1.44,1.43,1.43,1.43,1.36,-,1.37,-,1.31,1.36,1.36,1.30,1.25,1.18,1.15,1.13,1.10,Upgrade
22,Current Ratio,1.70,1.70,1.66,1.64,1.57,1.56,1.58,1.53,1.48,-,1.50,-,1.44,1.48,1.45,1.39,1.36,1.27,1.23,1.24,1.19,Upgrade
23,Return on Equity (ROE),1.77%,1.94%,2.45%,-1.92%,1.26%,1.34%,2.28%,-,-,-3.90%,0.97%,-1.05%,1.79%,3.47%,2.19%,4.79%,1.74%,1.32%,-1.28%,-1.33%,Upgrade,
24,Return on Assets (ROA),1.00%,0.92%,1.33%,1.26%,1.11%,0.61%,1.11%,-,-,-,-,0.07%,0.89%,1.11%,1.31%,0.79%,1.06%,0.79%,-1.04%,-0.78%,Upgrade,
25,Return on Capital (ROIC),1.17%,1.08%,1.58%,1.50%,1.30%,0.72%,1.30%,-,-,-2.70%,0.16%,0.08%,1.02%,1.27%,1.52%,0.94%,1.31%,0.99%,-1.31%,-0.96%,Upgrade,
26,Return on Capital Employed (ROCE),2.41%,2.41%,2.47%,2.32%,2.21%,0.74%,0.23%,-1.41%,-,-,-,-,1.88%,2.27%,2.38%,2.25%,0.92%,0.02%,-1.40%,-,-,Upgrade
27,Earnings Yield,0.93%,1.01%,1.15%,0.83%,0.70%,0.66%,0.39%,-0.80%,-1.05%,-1.03%,-0.49%,1.19%,1.39%,2.59%,2.58%,1.99%,1.40%,0.07%,-0.49%,-0.75%,0.60%,Upgrade
28,FCF Yield,3.06%,3.34%,3.21%,4.27%,3.45%,1.59%,5.14%,0.55%,-0.25%,1.06%,-1.74%,4.71%,3.62%,5.38%,6.75%,3.84%,2.79%,-1.02%,-3.06%,-6.12%,-11.31%,Upgrade
29,Dividend Yield,0.40%,-,-,-,0.43%,-,-,-,0.40%,-,-,-,0.72%,-,-,-,0.72%,-,-,-,0.33%,Upgrade
30,Payout Ratio,76.49%,21.76%,18.54%,15.72%,-,30.82%,35.98%,17.82%,-,-,-,66.07%,-,219.46%,23.33%,33.05%,38.27%,231.50%,-,-,-,Upgrade
31,Buyback Yield / Dilution,1.93%,5.11%,-2.01%,-8.10%,11.55%,-3.50%,11.38%,-13.91%,-3.31%,-0.81%,-18.16%,11.42%,3.75%,1.10%,1.09%,14.90%,-30.77%,15.76%,5.01%,-3.92%,18.56%,Upgrade
32,Total Shareholder Return,2.32%,5.11%,-2.01%,-8.10%,11.98%,-3.50%,11.38%,-13.91%,-2.92%,-0.81%,-18.16%,11.42%,4.48%,1.10%,1.09%,14.90%,-30.05%,15.76%,5.01%,-3.92%,18.89%,Upgrade
