,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,383.78,517.39,983.6,1162,1327,1274,1162,1533,1701,1747,1713,1851,2100,1899,1517,1768,2002,2370,2426,2527,Upgrade
1,Cash & Short-Term Investments,383.78,517.39,983.6,1162,1327,1274,1162,1533,1701,1747,1713,1851,2100,1899,1517,1768,2002,2370,2426,2527,Upgrade
2,Cash Growth,-71.09%,-59.40%,-15.36%,-24.20%,-21.97%,-27.03%,-32.17%,-17.15%,-19.01%,-8.05%,12.97%,4.69%,4.93%,-19.84%,-37.49%,-30.04%,-35.58%,-13.61%,-22.25%,-3.41%,Upgrade
3,Accounts Receivable,2214,2037,2212,2414,2710,2613,2184,2933,2112,2350,2486,2338,2608,3492,3004,2586,3583,3318,2682,2328,Upgrade
4,Other Receivables,4.59,20.32,8.91,87.78,85.1,136.27,47.45,72.67,27.72,52.46,30.88,141.72,43.34,128.34,56.58,148.88,61.09,157.85,74.14,140.66,Upgrade
5,Receivables,2219,2058,2221,2502,2795,2749,2231,3005,2140,2403,2516,2480,2651,3621,3060,2734,3644,3476,2756,2469,Upgrade
6,Inventory,759.25,885.24,758.45,700.51,794.93,718.55,852.8,761.48,1162,1036,1241,1365,1461,1178,2098,1921,2258,2438,2350,1899,Upgrade
7,Other Current Assets,70.28,38.92,62.49,52.92,65.21,35.98,164.42,142,52.54,73.04,111.77,81.69,184.69,42.04,131.33,48.62,136.06,48.81,148.76,64.65,Upgrade
8,Total Current Assets,3432,3499,4026,4418,4983,4778,4411,5442,5055,5258,5582,5777,6397,6740,6806,6472,8039,8332,7681,6960,Upgrade
9,"Property, Plant & Equipment",2140,2186,2237,2288,2441,2510,2571,2571,2752,2982,3113,3177,3295,3338,3375,3408,3364,3324,3366,3436,Upgrade
10,Long-Term Investments,50,50.04,54.7,52.38,58.15,53.99,51.85,49.25,106.15,108.54,97.22,106.9,79.22,83.36,87.16,87.16,54.12,27.17,27.14,27.2,Upgrade
11,Other Intangible Assets,777.2,794.03,810.41,828.08,892.79,922.28,850.76,869.6,940.27,824.01,804.97,821.31,973.96,845.9,775.48,788.16,826.82,844.94,861.92,878.45,Upgrade
12,Long-Term Accounts Receivable,252.34,277.46,257.12,254.25,283.76,328.65,405.41,549.03,706.46,895.32,1111,1306,1488,1469,1417,1423,1103,848.18,750.83,842.11,Upgrade
13,Long-Term Deferred Tax Assets,32.3,32.3,32.3,32.51,39.06,38.75,38.67,37.79,34.2,37.05,36.89,37.37,40.72,40.51,39.26,39.29,37.88,35.9,31.08,31.08,Upgrade
14,Long-Term Deferred Charges,80.68,78.88,77,75.08,79.5,81.44,168.56,162.68,154.16,303.75,325.9,312.8,297.69,397.28,449.57,405.72,367.09,331.74,280.32,254.94,Upgrade
15,Other Long-Term Assets,-,-,-,1.78,3.21,3.29,3.37,3.45,-,0.69,0.72,0.73,0.75,0.76,0.78,0.8,46.65,54.86,33.82,1.3,Upgrade
16,Total Assets,6764,6918,7495,7949,8780,8717,8501,9685,9748,10409,11072,11540,12573,12915,12950,12624,13839,13799,13032,12431,Upgrade
17,Accounts Payable,3269,3460,3373,3363,3106,2817,2801,2849,4383,4866,5368,4538,6341,6054,5839,5839,6846,6081,5969,5143,Upgrade
18,Accrued Expenses,38.64,64.28,43.7,81.25,47.58,158.73,44.37,74.64,22.62,45.32,30.21,57.57,13.78,100.54,20.14,70.3,21.82,76.79,26.6,83.4,Upgrade
19,Short-Term Debt,1673,1855,2173,2731,2931,2771,3095,3342,2071,2646,1883,2892,1714,1925,2638,2809,2840,3268,2616,2614,Upgrade
20,Current Portion of Long-Term Debt,236.62,222.68,378.81,366.47,153.23,386.96,417.01,437.95,626.12,176.77,679.82,355.62,712.71,350.49,429.83,50.13,444.88,32.15,813.63,312.99,Upgrade
21,Current Portion of Leases,-,8.49,-,23.29,-,36.32,-,63.94,-,181.02,-,291.41,-,424.45,-,407.01,-,483.06,-,508.63,Upgrade
22,Current Income Taxes Payable,20.97,0.67,23.12,2.83,21.44,0.67,17.72,0.67,15.5,1,22.85,1.67,19.79,7.32,27.63,8.99,22.66,8.62,17.31,17.83,Upgrade
23,Current Unearned Revenue,45.45,29.33,39.42,37.83,41.49,42.62,106.5,55.73,87.05,97.79,93.24,145.59,59.59,58.06,65.44,55.12,69.45,86.67,84.5,67.59,Upgrade
24,Other Current Liabilities,730.92,702.05,847.76,685.77,681.48,813.52,334.35,1158,375.29,571.79,421.32,629.33,437.21,596.55,430.5,580.15,387.71,432.01,288.6,392.52,Upgrade
25,Total Current Liabilities,6015,6343,6878,7292,6982,7026,6816,7981,7580,8586,8498,8911,9299,9517,9450,9820,10633,10468,9815,9140,Upgrade
26,Long-Term Debt,1804,1390,1333,1318,1614,1453,1379,1367,1405,799.39,881.28,767.99,815.25,708.01,876.15,122.12,165.01,165.01,5.01,5.01,Upgrade
27,Long-Term Leases,0.49,0.55,0.61,0.68,0.03,5.06,14.2,23.27,32.24,41.49,35.84,23.99,54.27,93.73,44.05,89.07,112.46,161.07,215.11,180.17,Upgrade
28,Long-Term Unearned Revenue,68.31,71.78,75.26,78.73,84.74,90.67,96.59,102.5,105.79,111.66,114.15,117.88,119.96,125.77,131.48,133.58,184.49,189,194.04,190,Upgrade
29,Long-Term Deferred Tax Liabilities,5.27,5.27,6.43,5.84,7.27,9.96,9.42,8.76,9.5,10.09,7.24,9.65,6.21,7.37,9.31,9.31,-,-,-,-,Upgrade
