,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+13 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Oct '21 Oct 1, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+13 Quarters
0,Market Capitalization,11836,5624,4906,3908,4618,4143,4105,4159,3996,4385,4563,5609,8270,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,35.72%,35.72%,19.53%,-6.03%,15.58%,-5.51%,-10.05%,-25.85%,-51.68%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,12730,6242,5215,3598,4308,3677,3483,3390,3296,3555,3720,4651,8391,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,18.50,9.54,8.32,6.54,7.73,6.94,6.90,6.96,6.69,7.34,7.79,9.54,14.07,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,37.73,19.00,15.27,13.76,16.34,15.72,20.92,19.97,19.77,27.50,25.18,35.68,51.62,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,5.34,2.81,2.31,2.03,2.37,2.55,3.08,2.92,3.14,4.28,4.61,7.20,10.88,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,4.00,1.99,1.80,1.49,1.75,1.61,1.88,1.94,1.89,-,2.24,2.91,4.33,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,-,-,128.33,11.76,9.63,4.62,4.89,4.20,3.61,-,2.61,3.41,5.10,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-23.72,-,-27.16,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,53.79,34.97,-,34.36,220.35,-132.86,-,-112.82,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,6.36,3.12,2.45,1.87,2.21,2.26,2.62,2.38,2.59,3.47,3.76,5.97,11.04,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,28.38,13.61,10.69,8.55,10.58,10.86,13.00,11.81,11.85,13.72,14.68,21.38,36.28,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,31.45,15.28,11.99,9.67,12.09,12.90,16.14,14.69,14.73,17.36,18.83,27.97,47.28,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-12.61,-,-,-,-,-,-,-,-19.56,-,-22.14,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.76,0.76,0.77,0.77,0.71,0.62,0.26,0.15,0.15,-,0.07,0.09,0.11,0.11,-,0.27,0.27,0.35,0.30,0.30,0.27,Upgrade
15,Debt / EBITDA Ratio,4.78,4.93,3.46,9.56,3.02,2.91,1.71,2.03,0.97,-,0.35,1.34,0.84,0.84,-,0.94,0.77,1.01,0.64,0.64,0.80,Upgrade
