,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,33.78,33.27,38.31,40.13,39.61,43.9,42.99,44.38,42.34,43.27,Upgrade
1,Other Revenue,-,-,12636,0.38,-3.83,-6.1,-5.57,-5.16,-3.85,-6.22,Upgrade
2,Total Revenue,33.78,33.27,12674,40.51,35.78,37.81,37.42,39.22,38.49,37.05,Upgrade
3,Revenue Growth (YoY,-99.73%,-17.88%,35324.23%,7.14%,-4.40%,-3.61%,-2.76%,5.85%,-12.65%,-22.59%,Upgrade
4,Property Expenses,11.59,13.22,13.39,12.31,12.67,11.88,13.09,15.38,12.73,12.51,Upgrade
5,"Selling, General & Administrative",16.01,15.89,31.68,24.89,16.96,20.9,22.99,19.41,23.46,21.59,Upgrade
6,Total Operating Expenses,27.59,29.1,45.07,37.2,29.63,32.77,36.08,34.78,36.19,34.1,Upgrade
7,Operating Income,6.19,4.16,12629,3.31,6.15,5.03,1.34,4.44,2.3,2.96,Upgrade
8,Interest Expense,-0.15,-0.18,-0.02,-1.36,-1.61,-0.77,-0.92,-0.8,-0.99,-1.19,Upgrade
9,Interest & Investment Income,4.07,4.54,2.49,9.67,9.52,10.05,9.98,10.09,9.43,8.38,Upgrade
10,Currency Exchange Gain (Loss),0.24,0.2,4.1,-5.91,-4.49,-3.76,1.24,3.63,6,-1.69,Upgrade
11,Other Non-Operating Income,0.19,-1.64,-6.61,6.84,1.56,1.56,0.71,-0.85,3.96,2,Upgrade
12,EBT Excluding Unusual Items,10.54,7.09,12629,12.55,11.12,12.11,12.35,16.51,20.7,10.46,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,88.23,Upgrade
14,Asset Writedown,-64.16,-10.59,-13.34,-11.85,-10.81,-65.26,48.04,62.6,-84.67,-135.1,Upgrade
15,Pretax Income,-53.62,-3.5,12616,0.69,0.31,-53.16,60.39,79.11,-63.97,-36.41,Upgrade
16,Income Tax Expense,-11.47,8.16,7250,-4.82,-1.42,-34.72,11.27,56.8,-29.87,-2.24,Upgrade
17,Earnings From Continuing Operations,-42.15,-11.66,5366,5.51,1.73,-18.43,49.12,22.31,-34.1,-34.18,Upgrade
18,Minority Interest in Earnings,-0.03,-0.08,-0.24,-0.36,-0.26,1.05,-0.58,-2.29,0.01,-1.61,Upgrade
19,Net Income,-42.18,-11.74,5366,5.16,1.48,-17.38,48.53,20.02,-34.09,-35.79,Upgrade
20,Net Income to Common,-42.18,-11.74,5366,5.16,1.48,-17.38,48.53,20.02,-34.09,-35.79,Upgrade
21,Net Income Growth,-,-,363429.34%,-,-96.96%,-,-,-,-,-,Upgrade
22,Basic Shares Outstanding,238,238,238,238,238,238,238,238,238,238,Upgrade
23,Diluted Shares Outstanding,238,238,238,238,238,238,238,238,238,238,Upgrade
24,Shares Change (YoY),-,-,-,-,-,-,-,0.01%,-0.21%,-0.18%,Upgrade
25,EPS (Basic),-0.18,-0.05,22.57,0.02,0.01,-0.07,0.20,0.08,-0.14,-0.15,Upgrade
26,EPS (Diluted),-0.18,-0.05,22.57,0.02,0.01,-0.07,0.20,0.08,-0.14,-0.15,Upgrade
27,EPS Growth,-,-,363453.42%,-,-96.96%,-,-,-,-,-,Upgrade
28,Dividend Per Share,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.010,0.010,-,Upgrade
29,Dividend Growth,0%,0%,0%,0%,0%,-50.00%,-50.00%,-,-50.00%,-,Upgrade
30,Operating Margin,18.32%,12.52%,99.64%,8.17%,17.19%,13.31%,3.59%,11.32%,5.97%,7.98%,Upgrade
31,Profit Margin,-124.86%,-35.29%,42.34%,12.73%,4.13%,-45.98%,129.69%,51.05%,-88.57%,-96.59%,Upgrade
32,Free Cash Flow Margin,-,-135.58%,0.03%,8.23%,38.31%,-30.83%,33.20%,41.19%,69.55%,36.44%,Upgrade
33,EBITDA,6.4,4.36,12629,3.54,6.4,5.31,1.67,4.74,2.57,3.22,Upgrade
34,D&A For Ebitda,0.21,0.2,0.23,0.23,0.25,0.28,0.32,0.3,0.27,0.26,Upgrade
35,EBIT,6.19,4.16,12629,3.31,6.15,5.03,1.34,4.44,2.3,2.96,Upgrade
