,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,562,736,385,1500,2124,2953,4071,3991,3047,2976,3406,Upgrade
1,Market Cap Growth,-65.35%,-50.91%,-81.90%,-49.22%,-47.82%,-26.01%,33.60%,34.14%,-10.53%,-5.89%,-42.45%,Upgrade
2,Enterprise Value,370,812,497,1703,2192,2954,3974,4122,3186,2772,3371,Upgrade
3,Last Close Price,0.55,0.72,0.80,3.12,4.42,7.40,10.20,10.00,8.50,8.30,9.50,Upgrade
4,PE Ratio,-,-,-,-,56.17,-20.80,-,-,-,-,-,Upgrade
5,Forward PE,-,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,Upgrade
6,PS Ratio,1.15,2.65,1.38,4.23,3.08,3.93,7.70,11.67,8.52,5.81,6.35,Upgrade
7,PB Ratio,0.18,0.23,0.12,0.37,0.54,0.82,1.12,1.01,0.82,0.78,0.84,Upgrade
8,P/TBV Ratio,0.41,0.41,0.20,0.68,1.09,2.32,3.04,2.92,2.11,2.09,1.36,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-28.80,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-13.28,-,-,-31.68,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,1.33,2.92,1.78,4.81,3.18,3.93,7.52,12.06,8.91,5.41,6.28,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-45.32,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-44.82,Upgrade
14,EV/FCF Ratio,-73.02,-,-,-,-,-28.80,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.05,0.06,0.08,0.09,0.05,0.02,0.05,0.04,0.03,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-3.27,-,-,-,-,-,Upgrade
17,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-1.81%,Upgrade
18,Earnings Yield,-200.30%,-153.01%,-223.79%,-3.02%,1.78%,-4.81%,-8.59%,-8.61%,-11.33%,-26.76%,-17.78%,Upgrade
19,FCF Yield,-0.90%,-0.69%,-8.06%,-2.04%,-,-3.47%,-7.14%,-9.52%,-15.47%,-8.83%,-4.78%,Upgrade
20,Buyback Yield / Dilution,-41.43%,-38.15%,-13.15%,-24.15%,-6.41%,-6.29%,-11.35%,-4.75%,-4.61%,-15.26%,-15.87%,Upgrade
21,Total Shareholder Return,-41.43%,-38.15%,-13.15%,-24.15%,-6.41%,-6.29%,-11.35%,-4.75%,-4.61%,-15.26%,-15.87%,Upgrade
