,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7129,5619,4845,6693,6760,6405,5701,5541,5287,5254,6939,5428,8017,6805,6304,4935,5972,6728,5288,5404,6536,Upgrade
1,Market Cap Growth,-12.28%,-12.28%,-15.02%,20.79%,27.86%,21.90%,-17.84%,2.08%,-34.06%,-22.79%,10.06%,9.99%,34.24%,1.14%,19.21%,-8.68%,-8.63%,10.95%,0.99%,-2.74%,33.06%,Upgrade
2,Enterprise Value,8503,6306,5715,8090,8156,6171,6864,7499,7244,5603,8606,6113,9190,7694,7166,3936,4973,5768,4145,4739,5871,Upgrade
3,Last Close Price,17.50,13.80,11.90,16.37,16.54,15.73,14.00,13.58,12.96,12.88,17.01,13.24,19.55,16.60,15.38,11.97,14.62,16.47,12.88,13.16,15.92,Upgrade
4,PE Ratio,44.17,-,19.86,26.76,27.85,26.21,24.17,25.34,25.07,31.60,43.66,30.14,39.30,20.89,18.69,14.91,18.89,26.78,19.83,18.59,21.36,Upgrade
5,Forward PE,76.09,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,Upgrade
6,PS Ratio,1.22,0.97,0.89,1.36,1.46,1.50,1.41,1.43,1.42,1.49,2.04,1.58,2.39,1.97,1.89,1.57,2.07,2.24,1.81,1.89,2.20,Upgrade
7,PB Ratio,2.06,1.63,1.40,1.95,2.00,1.95,1.77,1.75,1.69,-,2.34,1.84,2.75,2.37,2.24,1.77,2.18,2.47,1.99,2.05,2.52,Upgrade
8,P/TBV Ratio,1.81,1.81,1.56,2.14,2.20,2.14,1.91,1.88,1.81,-,2.46,1.94,2.90,2.50,2.37,1.87,2.31,3.49,2.85,2.87,3.56,Upgrade
9,P/FCF Ratio,-,-,-,-,-17.31,-,-,-,-19.97,-,-14.73,-,-,-,-,-,-53.57,19.26,-,-,8.86,Upgrade
10,P/OCF Ratio,9.50,9.50,8.32,13.10,18.93,18.74,31.57,-,26.51,-,-53.84,-,-,-,15.68,23.40,34.75,10.79,-,6.10,7.34,Upgrade
11,EV/Sales Ratio,1.46,1.09,1.05,1.64,1.77,1.45,1.70,1.93,1.95,1.59,2.52,1.78,2.74,2.22,2.14,1.25,1.73,1.92,1.42,1.65,1.98,Upgrade
12,EV/EBITDA Ratio,22.83,18.20,13.39,18.99,20.44,19.40,25.48,32.26,36.42,29.48,44.72,29.44,-,28.16,25.22,13.60,18.74,16.48,11.25,11.41,13.20,Upgrade
13,EV/EBIT Ratio,49.76,35.72,21.28,29.61,31.62,32.72,46.97,62.27,-,61.92,89.97,51.86,-,40.81,35.73,19.01,-,21.34,14.34,14.05,15.98,Upgrade
14,EV/FCF Ratio,-31.15,-,-,-,-20.88,-,-,-,-27.36,-,-18.26,-,-,-,-,-,-44.61,16.51,-,-,7.96,Upgrade
15,Debt / Equity Ratio,0.80,0.80,0.81,0.79,0.78,0.77,0.85,0.71,0.72,-,0.90,0.84,0.75,0.75,0.69,0.59,0.41,0.30,0.21,0.10,0.04,Upgrade
16,Debt / EBITDA Ratio,7.41,10.99,7.61,6.48,7.55,4.43,7.44,7.20,84.88,-,12.29,14.02,-,5.52,6.99,4.29,24.29,1.87,1.84,0.92,0.29,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-6.75,-,-,-,-8.44,-,-5.65,-,-,-,-,-,-9.94,2.31,-,-,0.15,Upgrade
