,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Revenue,31.94,31.94,28.36,28.36,25.63,25.05,31.88,33.3,32.73,33.83,37.15,23.8,36,15.45,10.11,11.32,9.74,8.58,9.15,8.4,Upgrade
1,Revenue Growth (YoY),24.66%,27.53%,-11.04%,-14.83%,-21.70%,-25.95%,-14.18%,39.94%,-9.10%,118.99%,267.57%,110.17%,269.61%,79.98%,10.48%,34.78%,0.48%,-13.15%,-16.72%,-2.93%,Upgrade
2,Cost of Revenue,28.34,28.34,23.43,23.43,21.85,14.3,21.16,13.78,15.16,12.79,15.59,19.34,26.18,10.97,7.65,7.32,6.99,5.41,6.17,6.45,Upgrade
3,Gross Profit,3.61,3.61,4.94,4.94,3.77,10.75,10.73,19.53,17.56,21.03,21.56,4.46,9.83,4.47,2.45,4,2.75,3.17,2.98,1.95,Upgrade
4,"Selling, General & Admin",10.42,10.42,15.3,15.3,11.33,13.35,11.6,13.9,10.66,11.37,35.05,30.6,7.63,6.44,4.94,2.65,2.75,2.62,2.91,1.57,Upgrade
5,Operating Expenses,10.42,10.42,15.3,15.3,11.33,13.35,11.6,13.9,10.66,11.37,35.05,30.6,7.63,6.44,4.94,2.65,2.75,2.62,3.19,1.55,Upgrade
6,Operating Income,-6.81,-6.81,-10.36,-10.36,-7.56,-2.59,-0.88,5.63,6.9,9.67,-13.49,-26.14,2.2,-1.97,-2.49,1.35,-0.01,0.55,-0.22,0.4,Upgrade
7,Interest Expense,-0.09,-0.09,-0.09,-0.09,-0.12,-0.11,-0.12,-0.11,-0.13,-0.16,-0.12,-0.11,-0.06,-0.04,-0.2,-0.03,-0.04,-0.03,-0.04,-0.13,Upgrade
8,Interest & Investment Income,0.05,0.05,0.05,0.05,0.05,0.05,-,0.09,0.09,0.09,0.07,0.05,0.01,0.04,-,0.09,0.09,0.1,0.05,0.06,Upgrade
9,Earnings From Equity Investments,0.01,0.01,1.41,1.41,-1.45,-0.3,0.33,-0.4,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),0.03,0.03,-0.09,-0.09,0.07,-0.07,-0.24,-0.09,0.15,0.08,0.96,-0.01,-0.32,0.1,0.03,0.29,-0.39,-0.37,-1.31,1.47,Upgrade
11,Other Non Operating Income (Expenses),0.25,0.25,-0.61,-0.61,0.05,0.19,-0.01,0.02,0.16,0.04,-0.01,0.28,0.19,0.07,-0.34,0,0.17,0.18,0.04,0.01,Upgrade
