,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,216.52,197.3,179.98,160.67,114.01,69.14,101.81,100.63,112.34,105.53,Upgrade
1,Short-Term Investments,-,-,-,-,-,23.39,30.58,47.93,43.77,15.3,Upgrade
2,Cash & Short-Term Investments,216.52,197.3,179.98,160.67,114.01,92.53,132.39,148.55,156.11,120.83,Upgrade
3,Cash Growth,20.30%,22.80%,57.87%,73.64%,-13.88%,-37.71%,-15.20%,22.94%,20.65%,-0.28%,Upgrade
4,Accounts Receivable,43.98,65.68,45,63.93,52.52,66.17,42.79,33.36,48.41,51.05,Upgrade
5,Other Receivables,11.14,8.71,9.94,11.59,8.63,10.94,11.17,6.2,11.09,14.23,Upgrade
6,Receivables,55.11,74.39,54.93,75.52,61.15,77.11,53.96,39.57,59.5,65.28,Upgrade
7,Inventory,82.08,72.43,88.58,71.79,89.64,66.37,69.37,56.3,56.71,46.68,Upgrade
8,Other Current Assets,0.9,-,1.03,3.2,2.77,1.59,1.67,1.36,1.37,0.85,Upgrade
9,Total Current Assets,354.6,344.13,324.52,311.17,267.57,237.6,257.39,245.77,273.68,233.64,Upgrade
10,"Property, Plant & Equipment",346.71,437.42,444.42,442.02,447.01,453.49,458.92,463.05,465.29,465.12,Upgrade
11,Other Intangible Assets,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,Upgrade
12,Long-Term Deferred Tax Assets,34.74,27.31,27.35,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,18.38,13.52,6.49,-,-,-,-,-,-,-,Upgrade
14,Total Assets,759.21,827.14,807.56,757.97,719.34,695.86,721.08,713.59,743.74,703.53,Upgrade
15,Accounts Payable,36.17,79.33,43.18,42.59,52.6,41.99,45.16,33.85,45.64,25.97,Upgrade
16,Accrued Expenses,-,-,3.95,6.2,5.56,6.56,13.52,6.39,14.58,0.45,Upgrade
17,Short-Term Debt,3.5,-,3.58,-,3.63,-,3.97,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,-,3.55,-,3.52,-,16.67,38.38,54.84,54.73,25.43,Upgrade
19,Current Portion of Leases,0.42,0.38,0.38,0.37,0.37,0.36,0.36,0.39,0.01,0.45,Upgrade
20,Current Income Taxes Payable,-,0.1,-,-,-,-,-,-,-,-,Upgrade
21,Other Current Liabilities,46.88,11.52,53.23,56.8,51.87,52.25,43.54,53.01,45.2,60.49,Upgrade
22,Total Current Liabilities,86.96,94.89,104.31,109.47,114.03,117.83,144.93,148.47,160.16,112.79,Upgrade
23,Long-Term Debt,-,-,-,-,-,-,-,12.74,38.16,63.58,Upgrade
24,Long-Term Leases,2.15,2.12,2.53,2.52,2.92,2.9,3.29,3.23,0.04,-,Upgrade
25,Other Long-Term Liabilities,23.77,24.4,11.74,-,-,-,-,-,-,-,Upgrade
26,Total Liabilities,124.41,135.55,135.08,125.95,129.63,123.94,149.98,168.43,200.73,188.13,Upgrade
27,Common Stock,252.52,252.52,252.52,252.52,252.52,252.52,252.52,252.52,252.52,252.52,Upgrade
28,Retained Earnings,-,280.79,261.85,224.54,179.75,158.05,153.55,131.55,130.41,106.92,Upgrade
29,Comprehensive Income & Other,404.68,181.33,182.2,180.1,185.56,194.57,196.76,194.7,193.6,185.7,Upgrade
30,Total Common Equity,657.2,714.64,696.57,657.16,617.84,605.14,602.84,578.77,576.53,545.15,Upgrade
31,Minority Interest,-22.41,-23.05,-24.1,-25.15,-28.12,-33.21,-31.73,-33.61,-33.52,-29.74,Upgrade
32,Shareholders' Equity,634.79,691.59,672.47,632.01,589.72,571.93,571.1,545.16,543.01,515.4,Upgrade
33,Total Liabilities & Equity,759.21,827.14,807.56,757.97,719.34,695.86,721.08,713.59,743.74,703.53,Upgrade
34,Total Debt,6.07,6.06,6.49,6.41,6.92,19.93,46.01,71.2,92.94,89.46,Upgrade
35,Net Cash (Debt),210.45,191.24,173.49,154.26,107.09,72.6,86.38,77.35,63.17,31.37,Upgrade
36,Net Cash Growth,21.30%,23.97%,62.01%,112.47%,23.97%,-6.14%,36.73%,146.57%,140.84%,82.50%,Upgrade
37,Net Cash Per Share,0.56,0.51,0.46,0.41,0.29,0.19,0.23,0.21,0.17,0.08,Upgrade
38,Filing Date Shares Outstanding,373.57,373.57,373.57,373.57,373.57,373.57,373.57,373.57,373.57,373.57,Upgrade
