,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,319.9,349.79,240.02,433.02,297.93,330.48,251.47,263.49,172.15,324.44,Upgrade
1,Trading Asset Securities,74.5,57.39,34.92,12.39,-,-,-,-,5,-,Upgrade
2,Cash & Short-Term Investments,394.39,407.18,274.95,445.4,297.93,330.48,251.47,263.49,177.15,324.44,Upgrade
3,Cash Growth,43.44%,-8.58%,-7.72%,34.77%,18.48%,25.43%,41.95%,-18.79%,-65.53%,6.01%,Upgrade
4,Accounts Receivable,415.21,499.56,764.79,900.47,940.65,1055,778.56,459.47,394.18,417.25,Upgrade
5,Other Receivables,49.32,58.45,46.28,27.56,40.15,23.27,50.33,36.27,40.87,29.66,Upgrade
6,Receivables,464.53,558.01,811.06,928.03,980.8,1078,828.89,495.74,435.05,446.9,Upgrade
7,Inventory,338.73,330.62,337.77,360.82,319.2,223.27,228.43,199.86,246.01,213.93,Upgrade
8,Prepaid Expenses,291.12,292.08,465.73,277.26,367.62,350.02,411.57,247.12,278.46,220.24,Upgrade
9,Other Current Assets,259.58,323.56,462.52,341.12,261.38,257.35,203.55,200.61,167.21,200.01,Upgrade
10,Total Current Assets,1748,1911,2352,2353,2227,2239,1924,1407,1304,1406,Upgrade
11,"Property, Plant & Equipment",1729,1683,1638,1619,1468,1628,1635,1650,1563,1534,Upgrade
12,Long-Term Investments,1.33,1.38,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,-,1626,-,1626,-,1626,-,1626,-,1626,Upgrade
14,Other Intangible Assets,1701,95.71,1744,139.14,1793,183.51,1842,230.87,1894,275.08,Upgrade
15,Long-Term Deferred Tax Assets,27.44,28.74,36.23,39.8,20.23,20.66,20.47,8.99,8.79,9.6,Upgrade
16,Long-Term Deferred Charges,-,0.18,-,4.01,-,8.54,-,13.08,-,17.62,Upgrade
17,Other Long-Term Assets,662.99,660.57,667.79,670.75,712.61,605.25,554.4,553.8,586.6,591.3,Upgrade
18,Total Assets,5869,6007,6438,6451,6221,6312,5976,5489,5356,5459,Upgrade
19,Accounts Payable,399.19,363.44,429.47,554.97,680.63,812.87,660.43,255.5,313.93,293.52,Upgrade
20,Accrued Expenses,76,111.34,98.11,93.67,104.45,165.32,125.35,109.87,64.95,96.61,Upgrade
21,Short-Term Debt,577.88,519.46,36.49,546.33,36.49,531.27,36.49,458.88,-,384.65,Upgrade
22,Current Portion of Long-Term Debt,349.95,376.13,640.33,407.71,902.37,211.56,611.19,135.6,490,219.29,Upgrade
23,Current Portion of Leases,4.93,4.74,4.1,5.31,6.6,7.01,6.57,7.55,7.24,6.81,Upgrade
24,Current Income Taxes Payable,68.22,82.63,106.96,127.8,124.32,133.31,156.28,133.39,135.01,154.63,Upgrade
25,Current Unearned Revenue,28.93,29.77,186.58,87.44,80.74,82.03,21.98,45.51,44.61,72.83,Upgrade
26,Other Current Liabilities,218.45,323.33,252.14,340.15,144.76,157.26,197.37,196.9,134.57,131.85,Upgrade
27,Total Current Liabilities,1724,1811,1754,2163,2080,2101,1816,1343,1190,1360,Upgrade
28,Long-Term Debt,631.6,696.16,1056,748.34,546.09,689.62,767.79,890.54,904.26,896.11,Upgrade
29,Long-Term Leases,7.66,2.21,4.42,6.38,8.52,11.88,14.61,17.38,19.28,22.57,Upgrade
30,Long-Term Unearned Revenue,35.12,35.52,35.92,36.32,37.1,37.13,0.99,2.29,2.32,3.05,Upgrade
31,Long-Term Deferred Tax Liabilities,61.04,85.92,82.53,95.25,101.13,96.07,110.68,108.51,114.23,119.06,Upgrade
32,Other Long-Term Liabilities,-,-,141.84,139.22,143.16,206.73,186.76,186.94,287.16,301.15,Upgrade
33,Total Liabilities,2459,2631,3074,3189,2916,3142,2896,2549,2518,2702,Upgrade
34,Common Stock,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,84.69,Upgrade
35,Additional Paid-In Capital,1292,1292,1292,1292,1292,1292,1292,1292,1292,926.08,Upgrade
36,Retained Earnings,1322,1564,1230,1418,1234,1370,1080,1186,942.15,1069,Upgrade
37,Comprehensive Income & Other,454.43,168.98,428.57,163.88,375,149.52,362.51,144.83,325.62,521.37,Upgrade
38,Total Common Equity,3170,3127,3053,2976,3003,2913,2837,2725,2662,2602,Upgrade
39,Minority Interest,240.22,249.07,311.21,286.43,301.87,256.55,242.72,215.53,177.11,155.32,Upgrade
40,Shareholders' Equity,3410,3376,3364,3262,3305,3170,3080,2940,2839,2757,Upgrade
41,Total Liabilities & Equity,5869,6007,6438,6451,6221,6312,5976,5489,5356,5459,Upgrade
42,Total Debt,1572,1599,1741,1714,1500,1451,1437,1510,1421,1529,Upgrade
