,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1782,2323,1253,2118,2993,3976,4484,4646,1837,1243,1219,Upgrade
1,Market Cap Growth,9.69%,9.69%,-58.12%,-46.74%,-33.25%,-14.42%,144.12%,273.91%,50.69%,-25.06%,-47.80%,Upgrade
2,Enterprise Value,3306,3910,3174,3876,4755,5667,6201,6382,3396,2764,2753,Upgrade
3,Last Close Price,1.65,2.15,1.16,1.96,2.77,3.68,4.15,4.30,1.70,1.15,1.36,Upgrade
4,PE Ratio,12.97,17.25,7.77,112.90,-,19.22,19.91,24.88,13.26,9.88,9.12,Upgrade
5,Forward PE,-,11.68,11.68,11.68,10.68,14.92,13.19,18.67,6.79,7.78,8.54,Upgrade
6,PS Ratio,0.83,1.08,0.55,0.94,1.14,1.50,1.60,2.02,0.83,0.55,0.66,Upgrade
7,PB Ratio,0.52,0.63,0.34,0.58,0.81,1.03,1.15,1.25,0.53,0.40,0.40,Upgrade
8,P/TBV Ratio,1.47,1.47,0.81,1.50,2.19,2.81,3.31,3.88,1.78,1.47,1.56,Upgrade
9,P/FCF Ratio,32.65,-,11.80,-,-,-,22.00,36.55,-70.30,-,26.74,Upgrade
10,P/OCF Ratio,9.63,9.63,5.31,15.15,20.40,16.32,13.18,17.16,10.61,-,3.37,Upgrade
11,EV/Sales Ratio,1.53,1.81,1.40,1.73,1.81,2.14,2.21,2.77,1.54,1.23,1.50,Upgrade
12,EV/EBITDA Ratio,10.75,13.09,9.04,9.43,9.39,9.63,10.39,11.22,6.38,5.41,5.71,Upgrade
13,EV/EBIT Ratio,17.58,20.80,14.49,13.91,12.83,13.02,13.83,14.99,8.68,7.08,7.79,Upgrade
14,EV/FCF Ratio,60.55,-,29.89,-,-,-,30.43,50.20,-129.95,-,60.39,Upgrade
15,Debt / Equity Ratio,0.46,0.46,0.47,0.52,0.53,0.45,0.46,0.47,0.51,0.50,0.55,Upgrade
16,Debt / FCF Ratio,30.94,-,16.59,-,-,-,8.74,13.59,-68.62,-,37.53,Upgrade
17,Return on Capital Employed (ROCE),4.22%,4.22%,4.74%,5.51%,7.64%,8.97%,8.68%,8.51%,7.94%,8.55%,7.70%,Upgrade
18,Earnings Yield,7.56%,5.80%,12.87%,0.89%,1.82%,5.20%,5.02%,4.02%,7.54%,10.12%,10.96%,Upgrade
19,FCF Yield,3.06%,2.35%,8.47%,-2.08%,-1.51%,2.80%,4.55%,2.74%,-1.42%,4.34%,3.74%,Upgrade
20,Buyback Yield / Dilution,0.00%,0.00%,-,-,-,-,14.84%,-20.42%,-17.41%,15.86%,-17.78%,Upgrade
21,Total Shareholder Return,0.00%,0.00%,-,-,-,-,14.84%,-20.42%,-17.41%,15.86%,-17.78%,Upgrade
