,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,150,172,169,259,256,213,218,213,242,271,423,Upgrade
1,Market Cap Growth,1.43%,-33.64%,-33.96%,21.59%,17.78%,0.00%,-10.00%,-21.43%,-42.86%,-49.09%,-20.81%,Upgrade
2,Enterprise Value,5010,5161,5259,5329,4694,4682,4866,4947,5084,5258,5060,Upgrade
3,Last Close Price,0.62,0.71,0.70,1.07,1.06,0.88,0.90,0.88,1.00,1.12,1.75,Upgrade
4,PE Ratio,-,-,-,1.13,0.99,3.71,7.15,-14.04,-,-,-,Upgrade
5,PS Ratio,0.22,0.25,0.28,0.52,0.42,0.33,0.42,0.47,0.62,0.65,0.69,Upgrade
6,PB Ratio,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,Upgrade
7,P/TBV Ratio,0.04,0.04,0.04,0.06,0.06,0.05,0.05,0.05,0.06,0.07,0.11,Upgrade
8,P/FCF Ratio,-,0.91,1.27,2.42,0.94,0.72,1.09,0.90,2.29,-,1.57,Upgrade
9,P/OCF Ratio,-,0.75,1.02,2.26,0.90,0.68,1.01,0.86,1.70,2.81,1.51,Upgrade
10,EV/Sales Ratio,7.32,7.65,8.68,10.65,7.66,7.25,9.46,11.00,13.11,12.58,8.20,Upgrade
11,EV/EBITDA Ratio,18.41,20.06,22.91,30.36,14.31,13.72,21.44,21.06,28.48,36.71,19.41,Upgrade
12,EV/EBIT Ratio,33.89,51.66,49.93,70.62,20.95,19.94,40.26,38.50,73.16,164.10,33.88,Upgrade
13,EV/FCF Ratio,-,27.37,39.47,49.94,17.15,15.95,24.30,20.93,48.21,-,18.74,Upgrade
14,Debt / Equity Ratio,0.12,0.13,0.13,0.13,0.13,0.10,0.10,0.10,0.11,0.16,0.11,Upgrade
15,Debt / FCF Ratio,-,5.69,8.03,10.12,4.01,2.75,3.89,3.54,8.25,-,3.39,Upgrade
16,Return on Capital Employed (ROCE),1.65%,1.06%,1.10%,0.78%,2.31%,2.89%,1.48%,1.51%,0.79%,0.37%,1.65%,Upgrade
17,Earnings Yield,-111.04%,-59.49%,-26.60%,88.89%,100.68%,26.92%,13.98%,-7.12%,-39.71%,-43.79%,0.83%,Upgrade
18,FCF Yield,109.86%,78.73%,41.25%,106.82%,137.98%,92.03%,111.10%,43.62%,24.51%,63.80%,Upgrade,
