,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,184.82,334.71,281.32,286.9,307.25,262.45,260.4,178.47,512.66,155.8,Upgrade
1,Trading Asset Securities,-,-,-,-,-,12.45,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,184.82,334.71,281.32,286.9,307.25,274.9,260.4,178.47,512.66,155.8,Upgrade
3,Cash Growth,-34.30%,16.67%,-8.44%,4.36%,17.99%,54.03%,-49.21%,14.55%,-17.47%,-73.29%,Upgrade
4,Accounts Receivable,8.09,20.59,5.08,15.66,50.74,7.73,6.47,6.85,5.8,5.43,Upgrade
5,Other Receivables,2.64,3.29,3.77,7.91,7.6,4.23,7.41,6.28,15.69,5.12,Upgrade
6,Receivables,10.72,23.88,8.85,23.57,58.34,11.96,13.87,13.13,21.49,10.55,Upgrade
7,Inventory,1.49,1.76,2.39,1.5,1.38,1.32,1.29,1.21,1.17,1.35,Upgrade
8,Other Current Assets,15.2,12.79,14.87,15.83,395.09,12.43,12.15,17.33,15.12,12.95,Upgrade
9,Total Current Assets,212.23,373.14,307.42,327.8,762.06,300.61,287.7,210.13,550.44,180.65,Upgrade
10,"Property, Plant & Equipment",4720,4799,4815,4845,3504,3972,4026,3636,3713,3799,Upgrade
11,Long-Term Investments,0.87,1.04,1.56,1.73,1.5,1.31,1.53,1.59,1.87,3.67,Upgrade
12,Other Long-Term Assets,4803,4685,4773,4733,4842,4793,4777,5224,5154,5367,Upgrade
13,Total Assets,9736,9859,9896,9907,9109,9067,9092,9072,9420,9350,Upgrade
14,Accounts Payable,4.51,4.13,5.51,2.61,4.81,5.35,4.76,2.95,2.07,2.7,Upgrade
15,Accrued Expenses,24.98,39.84,22.57,41.34,-,25.41,-,-,-,-,Upgrade
16,Short-Term Debt,166.08,144.5,51.94,62.39,214.06,134.2,156.23,163.1,580.13,156.16,Upgrade
17,Current Portion of Long-Term Debt,33.2,33.2,33.2,33.2,593.6,644.28,309.08,61.56,59.47,60.85,Upgrade
18,Current Income Taxes Payable,41.08,34.41,23.37,18.11,29.49,5.12,16.86,14.21,15.41,39.94,Upgrade
19,Current Unearned Revenue,18.78,7.38,7.02,8.28,63.78,34.68,27.66,22.92,3.57,2.07,Upgrade
20,Other Current Liabilities,16.58,24.58,25.35,63.42,73.05,33.35,45.17,45.02,54.33,58.87,Upgrade
21,Total Current Liabilities,305.21,288.03,168.95,229.35,978.79,882.39,559.76,309.76,714.97,320.58,Upgrade
22,Long-Term Debt,873.39,891.97,995.07,1001,-,-,371.43,645.24,650.25,697.68,Upgrade
23,Long-Term Deferred Tax Liabilities,176.97,178.82,150.53,157.64,164.48,162.13,159.33,157.56,157.32,165.73,Upgrade
24,Other Long-Term Liabilities,22.51,22.03,23.36,15.03,6.19,21.15,30.42,30.16,35.7,35.41,Upgrade
25,Total Liabilities,1378,1381,1338,1403,1149,1066,1121,1143,1558,1219,Upgrade
26,Common Stock,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,Upgrade
27,Retained Earnings,3011,3065,3113,3110,2883,2852,2825,2821,2841,2917,Upgrade
28,Treasury Stock,-12.83,-12.83,-12.83,-12.83,-12.83,-12.83,-12.83,-12.83,-12.83,-12.83,Upgrade
29,Comprehensive Income & Other,993.96,999.36,995.41,974.87,980.09,1025,913.59,906.11,797.07,825.67,Upgrade
30,Total Common Equity,4164,4223,4268,4244,4022,4036,3898,3887,3797,3902,Upgrade
31,Minority Interest,4194,4255,4291,4260,3937,3965,4072,4043,4065,4228,Upgrade
32,Shareholders' Equity,8358,8478,8559,8504,7959,8002,7971,7930,7862,8130,Upgrade
33,Total Liabilities & Equity,9736,9859,9896,9907,9109,9067,9092,9072,9420,9350,Upgrade
34,Total Debt,1073,1070,1080,1097,807.66,778.48,836.75,869.89,1290,914.69,Upgrade
35,Net Cash (Debt),-887.85,-734.97,-798.9,-809.78,-500.4,-503.58,-576.35,-691.43,-777.19,-758.89,Upgrade
36,Net Cash Per Share,-3.67,-3.04,-3.30,-3.35,-2.07,-2.08,-2.38,-2.86,-3.21,-3.14,Upgrade
37,Filing Date Shares Outstanding,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,Upgrade
38,Total Common Shares Outstanding,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,Upgrade
39,Working Capital,-92.99,85.11,138.47,98.45,-216.73,-581.78,-272.06,-99.62,-164.54,-139.93,Upgrade
40,Book Value Per Share,17.22,17.47,17.65,17.55,16.64,16.69,16.13,16.08,15.71,16.14,Upgrade
41,Tangible Book Value,4164,4223,4268,4244,4022,4036,3898,3887,3797,3902,Upgrade
42,Tangible Book Value Per Share,17.22,17.47,17.65,17.55,16.64,16.69,16.13,16.08,15.71,16.14,Upgrade
43,Land,-,174.76,-,173.18,-,176.49,-,177.95,-,242.95,Upgrade
44,Buildings,-,5237,-,3817,-,4221,-,4219,-,4214,Upgrade
45,Machinery,-,162.08,-,130.75,-,140.56,-,136.61,-,132.28,Upgrade
