,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,582,241,231,349,608,634,668,942,993,445,423,Upgrade
1,Market Cap Growth,-30.88%,-30.88%,-61.97%,-44.86%,-8.97%,-32.73%,-32.76%,111.54%,134.82%,-30.67%,-41.19%,Upgrade
2,Enterprise Value,5700,6104,6960,6727,6463,6560,5232,4695,4138,3265,2770,Upgrade
3,Last Close Price,0.34,0.14,0.13,0.20,0.35,0.36,0.38,0.54,0.56,0.25,0.24,Upgrade
4,PE Ratio,7.19,2.98,8.58,-13.67,-,49.16,-,-,-,-,-,Upgrade
5,PS Ratio,0.67,0.30,0.30,0.50,0.89,0.95,1.28,2.34,3.38,4.66,-,Upgrade
6,PB Ratio,0.55,0.13,0.11,0.18,0.29,0.29,0.30,0.48,0.50,0.27,0.25,Upgrade
7,P/TBV Ratio,0.26,0.26,0.27,0.43,0.69,0.65,0.63,0.93,0.98,0.43,0.38,Upgrade
8,P/OCF Ratio,-,-,-,-,-,-,-,-,-4.48,-,-,Upgrade
9,EV/Sales Ratio,6.58,7.46,9.00,9.64,9.43,9.80,10.04,11.65,14.10,34.15,-,Upgrade
10,EV/EBITDA Ratio,23.11,48.80,71.41,72.19,56.52,31.41,37.84,74.69,54.03,72.87,-,Upgrade
11,EV/EBIT Ratio,30.93,71.72,-,137.72,-,39.60,51.67,141.99,75.52,90.39,-,Upgrade
12,Debt / Equity Ratio,2.99,2.99,2.51,3.54,3.01,2.79,2.51,2.25,1.90,2.01,1.93,Upgrade
13,Return on Capital Employed (ROCE),2.64%,1.68%,-,0.68%,-,2.41%,1.59%,0.63%,1.18%,0.97%,-,Upgrade
14,Earnings Yield,13.91%,33.54%,11.65%,-7.32%,-3.54%,2.03%,-2.32%,-7.24%,-8.44%,-6.99%,-,Upgrade
15,FCF Yield,-107.72%,-259.76%,-341.31%,-295.11%,-156.82%,-197.99%,-240.96%,-110.39%,-67.58%,-85.25%,-,Upgrade
16,Total Shareholder Return,1.75%,-,-,-,-,-,-,-,-,-,-,Upgrade
