,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,411.03,407.15,366.23,331.58,353.75,315.64,205.21,197.95,95.61,-,Upgrade
1,Revenue Growth (YoY),12.23%,22.79%,3.53%,5.05%,72.39%,59.46%,114.63%,-,61.11%,-,Upgrade
2,Cost of Revenue,232.25,298.44,231.88,243.54,221.31,198.26,127.19,117.24,35.11,-,Upgrade
3,Gross Profit,178.77,108.71,134.35,88.04,132.44,117.38,78.01,80.71,60.5,-,Upgrade
4,"Selling, General & Admin",93.76,75.39,85.72,68.74,118.11,113.55,95.97,103.18,54.56,-,Upgrade
5,Other Operating Expenses,-5.16,38.39,-9.68,28.77,-64.45,-83.03,-32.35,-41.14,-30.19,-,Upgrade
6,Operating Expenses,88.6,113.78,76.04,97.51,53.66,30.52,63.62,62.03,24.37,-,Upgrade
7,Operating Income,90.17,-5.07,58.31,-9.47,78.78,86.85,14.39,18.67,36.13,-,Upgrade
8,Interest Expense,-37.16,-,-28.96,-,-61.83,-56.44,-50.62,-58.88,-55.29,-,Upgrade
9,Interest & Investment Income,7.6,4.96,4.91,13.39,4.76,5.44,3.8,9.14,6,-,Upgrade
10,Earnings From Equity Investments,26.52,24.14,27.26,-3.65,8.38,-6.23,31.59,39.48,28.42,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,17.31,-,-,Upgrade
12,Other Non Operating Income (Expenses),-2.08,0.62,-,1.16,-1.16,-,-,-47.56,-,-,Upgrade
13,EBT Excluding Unusual Items,85.05,24.64,61.52,1.43,28.92,29.62,-0.84,-21.84,15.26,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-86.13,-,1.78,41.84,-16.3,-,21.71,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,49.03,-,-,-,-,-1.9,-,-20.61,-20.17,-,Upgrade
16,Asset Writedown,-,-0.35,-,-,-,16.68,-,0.05,-,-,Upgrade
17,Other Unusual Items,-,4.37,-,3.34,-,-,-,-0.58,-,-,Upgrade
18,Pretax Income,134.07,-57.47,61.52,6.55,70.76,28.1,-0.84,-21.27,-4.91,-,Upgrade
19,Income Tax Expense,19.28,16.95,19.98,13.07,24.18,4.13,12.25,26.43,12.91,-,Upgrade
20,Earnings From Continuing Operations,114.8,-74.42,41.54,-6.53,46.58,23.97,-13.1,-47.69,-17.81,-,Upgrade
21,Earnings From Discontinued Operations,-7.66,179.12,9.7,2.77,-0,0.01,0,-0.4,-0.13,-,Upgrade
22,Net Income to Company,107.13,104.7,51.24,-3.75,46.58,23.98,-13.09,-48.1,-17.94,-,Upgrade
23,Minority Interest in Earnings,-44.19,-86.66,-42.34,-30.7,-33.66,-24.01,-2.38,-4.66,-13.18,-,Upgrade
24,Net Income,62.94,18.04,8.89,-34.45,12.92,-0.03,-15.47,-52.75,-31.12,-,Upgrade
25,Net Income to Common,62.94,18.04,8.89,-34.45,12.92,-0.03,-15.47,-52.75,-31.12,-,Upgrade
26,Net Income Growth,607.77%,-,-31.15%,-,-,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),1712,1712,1712,1712,1712,1712,1712,1712,1712,-,Upgrade
28,Shares Outstanding (Diluted),1712,1712,1712,1712,1712,1712,1712,1712,1712,-,Upgrade
29,EPS (Basic),0.04,0.01,0.01,-0.02,0.01,-0.00,-0.01,-0.03,-0.02,-,Upgrade
30,EPS (Diluted),0.04,0.01,0.01,-0.02,0.01,-0.00,-0.01,-0.03,-0.02,-,Upgrade
31,EPS Growth,607.84%,-,-30.73%,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,-308.92,-318.24,-470.75,-560.1,-393.2,-861.2,-747.99,-291.65,-379.53,-,Upgrade
33,Free Cash Flow Per Share,-0.18,-0.19,-0.27,-0.33,-0.23,-0.50,-0.44,-0.17,-0.22,-,Upgrade
34,Operating Margin,21.94%,-1.25%,15.92%,-2.85%,22.27%,27.52%,7.01%,9.43%,37.79%,-,Upgrade
35,Profit Margin,15.31%,4.43%,2.43%,-10.39%,3.65%,-0.01%,-7.54%,-26.65%,-32.55%,-,Upgrade
36,Free Cash Flow Margin,-75.16%,-78.16%,-128.54%,-168.92%,-111.15%,-272.84%,-364.50%,-147.34%,-396.95%,-,Upgrade
37,EBITDA,108.1,16.98,80.5,12.69,101.66,107.18,31.08,31.78,44.81,-,Upgrade
38,D&A For EBITDA,17.93,22.05,22.19,22.16,22.88,20.33,16.69,13.11,8.69,8.11,Upgrade
39,EBIT,90.17,-5.07,58.31,-9.47,78.78,86.85,14.39,18.67,36.13,-,Upgrade
