,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Premiums & Annuity Revenue,49964,51521,51880,61642,43233,43535,45445,62717,107465,116353,284168,65116,104360,107747,292448,70496,110614,108503,281778,72645,Upgrade
1,Total Interest & Dividend Income,-38584,-8535,-14493,-16656,10444,5698,14084,-39485,57084,50281,51637,51139,60814,49048,70469,-46050,99376,1521,48722,-26886,Upgrade
2,Gain (Loss) on Sale of Investments,99877,18317,29461,12938,12006,-12397,2212,71147,1085,-2192,-6997,-21795,4972,-2328,-7269,84420,-39157,46617,-5411,59987,Upgrade
3,Other Revenue,4630,6347,5006,6023,3106,5018,4948,-404,3138,5458,4413,4802,3081,6831,5259,4153,4304,4093,4884,3121,Upgrade
4,Total Revenue,115887,67650,71854,63947,68789,41854,66689,93975,168772,169900,333221,99262,173227,161298,360907,113019,175137,160734,329973,108867,Upgrade
5,Revenue Growth (YoY),68.47%,61.63%,7.74%,-31.95%,-59.24%,-75.37%,-79.99%,-5.33%,-2.57%,5.33%,-7.67%,-12.17%,-1.09%,0.35%,9.37%,3.81%,9.96%,29.62%,11.09%,27.69%,Upgrade
6,Policy Benefits,34795,41162,40308,60047,32464,33380,29553,81108,126013,133319,275101,80408,121701,120274,281302,89582,117421,110715,258087,72094,Upgrade
7,Policy Acquisition & Underwriting Costs,415,865,-,63092,379,788,-,54777,-35305,35305,-,65744,-42132,14280,27852,84361,-56518,56518,-,81396,Upgrade
8,"Selling, General & Administrative",1592,1573,1344,11336,1441,1629,1384,13582,8653,9508,9445,14437,8680,9715,9288,12955,8130,8258,9592,15134,Upgrade
9,Provision for Bad Debts,-11,-190,190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Operating Expenses,1791,2121,1857,-59990,2086,2734,3429,-53378,60656,-23318,30085,-43587,69037,-50,6344,-75755,82695,-34949,40340,-72315,Upgrade
11,Total Operating Expenses,38582,45531,43699,72978,36923,37978,34366,94613,160017,154814,314631,118378,157286,144219,324786,110868,151728,140542,308019,99027,Upgrade
12,Operating Income,77305,22119,28155,-9031,31866,3876,32323,-638,8755,15086,18590,-19116,15941,17079,36121,2151,23409,20192,21954,9840,Upgrade
13,Interest Expense,-791,-769,-1382,-17323,-,-,-,-17603,-,-8997,-,-,-,-7285,-,-13027,-,-6495,-,-15654,Upgrade
14,Interest & Investment Income,-,-,-,-,-,-,-,-,8997,-,-,-,7285,-,-,-,6495,-,-,-,Upgrade
15,Currency Exchange Gain (Loss),-167,-21,22,-186,177,-375,3,-283,-5,48,171,284,121,96,144,-24,168,-83,58,-40,Upgrade
16,Other Non Operating Income (Expenses),-217,89,-25,208,-82,-64,9,140,-78,-3,2,241,-225,78,-7,268,-189,48,-48,114,Upgrade
17,EBT Excluding Unusual Items,76130,21418,26770,-26332,31961,3437,32335,-18384,17669,6134,18763,-18591,23122,9968,36258,-10632,29883,13662,21964,-5740,Upgrade
18,Gain (Loss) on Sale of Investments,131,-131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,15,11,1,41,9,8,15,52,33,28,9,38,8,9,14,34,-2,3,1,-6,Upgrade
20,Asset Writedown,-690,-,-,32498,-32567,6696,-6697,14739,-14775,2511,-2511,18526,-18596,1124,-1142,11608,-11687,879,-883,3736,Upgrade
21,Other Unusual Items,169,-169,-,-290,-,-,-,-221,3,-3,-,-398,136,-136,-,-354,62,-62,-,-152,Upgrade
22,Pretax Income,75755,21129,26771,5917,-597,10141,25653,-3814,2930,8670,16261,-425,4670,10965,35130,656,18256,14482,21082,-2162,Upgrade
23,Income Tax Expense,8895,3106,5750,586,-4513,-2107,2560,-5152,-3132,-1944,761,-3107,-3182,-1777,6149,-2796,1397,742,3760,-2918,Upgrade
24,Earnings From Continuing Ops.,66860,18023,21021,5331,3916,12248,23093,1338,6062,10614,15500,2682,7852,12742,28981,3452,16859,13740,17322,756,Upgrade
25,Minority Interest in Earnings,-615,-389,-377,-430,-368,-402,-323,-281,-393,-410,-348,-402,-334,-359,-396,-273,-316,-295,-232,-171,Upgrade
26,Net Income,66245,17634,20644,4901,3548,11846,22770,1057,5669,10204,15152,2280,7518,12383,28585,3179,16543,13445,17090,585,Upgrade
27,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,201,-201,201,-,394,Upgrade
28,Net Income to Common,66245,17634,20644,4901,3548,11846,22770,1057,5669,10204,15152,2280,7518,12383,28585,2978,16744,13244,17090,191,Upgrade
29,Net Income Growth,1767.11%,48.86%,-9.34%,363.67%,-37.41%,16.09%,50.28%,-53.64%,-24.59%,-17.60%,-46.99%,-28.28%,-54.55%,-7.90%,67.26%,443.42%,-17.71%,16.26%,-34.36%,-,Upgrade
30,Shares Outstanding (Basic),28218,28251,28279,27749,28279,28419,28111,28446,28084,28471,28059,28491,28039,28228,28302,27979,28551,28047,28483,27786,Upgrade
31,Shares Outstanding (Diluted),28218,28251,28279,27749,28279,28419,28111,28446,28084,28471,28059,28491,28039,28228,28302,27979,28551,28047,28483,27786,Upgrade
32,Shares Change (YoY),-0.21%,-0.59%,0.60%,-2.45%,0.70%,-0.18%,0.18%,-0.16%,0.16%,0.86%,-0.86%,1.83%,-1.79%,0.65%,-0.64%,0.70%,0.84%,-2.15%,0.66%,4.17%,Upgrade
33,EPS (Basic),2.35,0.62,0.73,0.18,0.13,0.42,0.81,0.04,0.20,0.36,0.54,0.08,0.27,0.44,1.01,0.11,0.59,0.47,0.60,0.01,Upgrade
34,EPS (Diluted),2.35,0.62,0.73,0.18,0.13,0.41,0.81,0.04,0.20,0.36,0.54,0.08,0.27,0.44,1.01,0.11,0.59,0.47,0.60,0.01,Upgrade
35,EPS Growth,1771.12%,50.41%,-9.88%,375.32%,-36.93%,15.00%,50.00%,-53.57%,-25.65%,-18.30%,-46.53%,-24.13%,-54.38%,-6.46%,68.33%,1434.58%,-17.40%,16.23%,-34.78%,-,Upgrade
36,Free Cash Flow,66096,95877,182106,46645,74752,73005,175258,61783,45752,67539,173818,37597,47168,35934,160164,62249,54734,55996,123571,73315,Upgrade
37,Free Cash Flow Per Share,2.34,3.39,6.44,1.68,2.64,2.57,6.23,2.17,1.63,2.37,6.19,1.32,1.68,1.27,5.66,2.22,1.92,2.00,4.34,2.64,Upgrade
38,Dividend Per Share,-,0.200,-,0.430,-,-,-,0.490,-,-,-,0.650,-,-,-,0.640,-,-,-,0.730,Upgrade
39,Dividend Growth,-,-,-,-12.24%,-,-,-,-24.62%,-,-,-,1.56%,-,-,-,-12.33%,-,-,-,356.25%,Upgrade
40,Operating Margin,66.71%,32.70%,39.18%,-14.12%,46.32%,9.26%,48.47%,-0.68%,5.19%,8.88%,5.58%,-19.26%,9.20%,10.59%,10.01%,1.90%,13.37%,12.56%,6.65%,9.04%,Upgrade
41,Profit Margin,57.16%,26.07%,28.73%,7.66%,5.16%,28.30%,34.14%,1.12%,3.36%,6.01%,4.55%,2.30%,4.34%,7.68%,7.92%,2.63%,9.56%,8.24%,5.18%,0.18%,Upgrade
42,Free Cash Flow Margin,57.03%,141.73%,253.44%,72.94%,108.67%,174.43%,262.80%,65.74%,27.11%,39.75%,52.16%,37.88%,27.23%,22.28%,44.38%,55.08%,31.25%,34.84%,37.45%,67.34%,Upgrade
43,EBITDA,78260,23372,29110,-8076,32813,5131,33270,309.25,9637,16026,19472,-18234,16749,17956,36929,2959,24121,20986,22666,10552,Upgrade
44,EBITDA Margin,67.53%,34.55%,40.51%,-12.63%,47.70%,12.26%,49.89%,0.33%,5.71%,9.43%,5.84%,-18.37%,9.67%,11.13%,10.23%,2.62%,13.77%,13.06%,6.87%,9.69%,Upgrade
45,D&A For EBITDA,954.75,1253,954.75,954.75,947.25,1255,947.25,947.25,882,940,882,882,807.75,877,807.75,807.75,711.5,793.5,711.5,711.5,Upgrade
