,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,724.75,706.43,689.07,744.43,686.9,795.35,897.47,677.91,578.65,806.97
1,Short-Term Investments,184.82,258.71,172.25,206.87,434.35,286.16,74.05,357.93,306.96,32.38
2,Trading Asset Securities,-,-,-,-,-,-,60.4,90.46,151.71,133.29
3,Cash & Short-Term Investments,909.57,965.14,861.32,951.3,1121,1082,1032,1126,1037,972.64
4,Cash Growth,5.60%,1.46%,-23.18%,-12.04%,8.66%,-3.98%,-0.52%,15.80%,145.82%,98.28%
5,Accounts Receivable,971.6,859.63,782.3,675.24,687.38,647.69,586.88,457.27,464.35,475.11
6,Other Receivables,4.61,-,5.35,12.35,7.34,-,-,-,0.14,0.57
7,Receivables,978.48,861.82,789.88,689.78,695.69,649.88,587.86,459.46,474.99,481.83
8,Other Current Assets,0.22,0.23,9.76,9.46,9.28,0.23,-,-,29.84,16.23
9,Total Current Assets,1888,1827,1661,1651,1826,1732,1620,1586,1542,1471
10,"Property, Plant & Equipment",38.84,51.46,60.91,70.86,53.84,57.94,66.92,78.37,81.01,97.67
11,Long-Term Investments,29.31,44.83,34.31,39.49,37.84,35.61,42.16,41.51,23.32,13.98
12,Goodwill,57.2,56.81,57.75,56.04,54.02,51.51,52.22,52.95,65.75,64.41
13,Other Intangible Assets,72.63,71.2,75.3,75.57,71.39,67.78,62.43,58.4,55.21,45.21
14,Long-Term Deferred Tax Assets,11.68,10.97,13.53,9.11,8.56,7.51,4.39,3.75,1.95,2.78
15,Other Long-Term Assets,82.53,69.18,85.59,20.7,19.2,28.03,28.84,28.56,27.7,23.63
16,Total Assets,2187,2138,1996,1930,2081,1990,1888,1861,1803,1730
17,Accounts Payable,11.8,694.95,15.38,16.56,20.15,20.93,23.96,16.37,17.42,18.15
18,Accrued Expenses,-,7.99,-,615.24,-,510.22,-,455.09,311,343.51
19,Current Portion of Leases,20.75,25.28,25.58,25.11,20.16,25.72,29.32,28.66,29.26,31.86
20,Current Income Taxes Payable,15.29,25.17,21.95,22.07,19.98,29.21,11.82,14.84,14.51,30.41
21,Current Unearned Revenue,59.23,62.75,52.49,44.82,43.44,33.33,24.66,28.96,32.69,20.88
22,Other Current Liabilities,761.89,-,621.67,-,561.1,-,495.44,7.42,102.59,8.11
23,Total Current Liabilities,868.96,816.13,737.06,723.8,664.83,619.4,585.19,551.34,507.47,452.92
24,Long-Term Leases,6.48,14.57,21.68,30.76,19.05,19.26,24.71,36.28,36.88,49.99
25,Long-Term Deferred Tax Liabilities,23.51,21.5,26.57,24.51,23.65,21.13,13.11,16.48,9.49,7.92
26,Other Long-Term Liabilities,4.16,5.46,-,-,-,-,-,-,-,-
27,Total Liabilities,903.11,857.65,785.31,779.07,707.53,659.78,623.01,604.1,553.84,510.83
28,Common Stock,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
29,Additional Paid-In Capital,333.24,391.35,391.35,414.17,698.09,760.31,760.31,816.34,816.34,867.53
30,Retained Earnings,849.11,796.1,725.19,669.58,605.47,550.8,475.97,411.63,341.2,285.07
31,Comprehensive Income & Other,-15.74,-18.44,-10.53,-30.41,-25.77,-58.56,-44,-38.61,19.53,3.23
32,Total Common Equity,1168,1171,1108,1055,1280,1254,1194,1191,1179,1158
33,Minority Interest,115.04,109.12,103.18,95.87,93.71,75.39,71.09,65.21,69.79,61.42
34,Shareholders' Equity,1283,1280,1211,1151,1373,1330,1265,1256,1249,1219
35,Total Liabilities & Equity,2187,2138,1996,1930,2081,1990,1888,1861,1803,1730
36,Total Debt,27.23,39.85,47.26,55.87,39.21,44.97,54.03,64.94,66.14,81.84
37,Net Cash (Debt),882.34,925.3,814.06,895.43,1082,1037,977.89,1061,971.18,890.79
38,Net Cash Growth,8.39%,3.34%,-24.77%,-13.61%,10.65%,-2.34%,0.69%,19.15%,179.81%,81.59%
39,Net Cash Per Share,4.33,4.56,4.01,4.36,5.24,4.99,4.71,5.11,4.68,4.36
40,Filing Date Shares Outstanding,207.51,207.51,207.51,207.51,207.5,207.5,207.5,207.5,207.5,207.5
41,Total Common Shares Outstanding,207.51,207.51,207.51,207.51,207.5,207.5,207.5,207.5,207.5,207.5
42,Working Capital,1019,1011,923.9,926.73,1161,1112,1035,1034,1035,1018
43,Book Value Per Share,5.63,5.64,5.34,5.09,6.17,6.05,5.75,5.74,5.68,5.58
44,Tangible Book Value,1039,1043,974.78,923.57,1154,1135,1079,1080,1058,1048
45,Tangible Book Value Per Share,5.01,5.03,4.70,4.45,5.56,5.47,5.20,5.20,5.10,5.05
46,Buildings,-,1.84,-,1.84,-,1.84,-,1.84,-,1.84
47,Machinery,-,22.3,-,25.45,-,23.28,-,22.49,-,23.23
48,Leasehold Improvements,-,20.23,-,21.65,-,20.19,-,18.42,-,16.46
