,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,1094,1168,1009,1249,1242,1287,1054,1064,921.01,1284
1,Revenue Growth (YoY),8.37%,-6.50%,-18.72%,-2.92%,17.75%,20.92%,14.49%,-17.13%,-19.45%,-0.88%
2,Cost of Revenue,880.22,941.27,816.54,1001,1012,1035,858.76,848.96,750.51,1035
3,Gross Profit,213.45,226.87,192.66,248.11,229.5,251.87,195.74,215.36,170.51,249.57
4,"Selling, General & Admin",101.38,115.14,93.37,105.74,121.25,123.99,108.86,111.96,115.11,112.12
5,Research & Development,15.72,18.49,13.9,17.17,17.18,15.83,15.23,13.67,13.72,32.73
6,Operating Expenses,117.2,134.26,104.61,120.85,138.64,140.48,124.1,124.77,141.63,144.85
7,Operating Income,96.26,92.62,88.04,127.26,90.86,111.39,71.64,90.6,28.87,104.72
8,Interest Expense,-6.09,-6.06,-7.26,-6.27,-4.71,-3.53,-3.89,-3.66,-6.3,-8.28
9,Interest & Investment Income,-,18.27,-,4.41,-,1.23,-,1.82,-,1.96
10,Earnings From Equity Investments,0.09,0.52,0.37,0.48,0.04,0.19,0.34,1.14,1.09,1.56
11,Other Non Operating Income (Expenses),13.04,1.5,9.13,8.29,8.55,5.3,9.17,10.85,9.46,4.11
12,EBT Excluding Unusual Items,103.29,106.85,90.28,134.17,94.74,114.58,77.27,100.74,33.12,104.07
13,Merger & Restructuring Charges,-,-2.04,-,-14.85,-,-,-,-10.74,-,-
14,Asset Writedown,-0.38,-,-,0.28,-2.57,-,-,-,-,-
15,Other Unusual Items,-,-,-,0.93,-,-,-,-,-,-
16,Pretax Income,102.91,104.81,90.28,120.53,92.17,114.58,77.27,90,33.12,104.07
17,Income Tax Expense,18.7,14.8,16.16,22.84,16.63,14.93,13.63,9.5,5.53,12.23
18,Earnings From Continuing Operations,84.21,90,74.12,97.69,75.54,99.66,63.63,80.5,27.58,91.84
19,Minority Interest in Earnings,-0.2,-0.17,-0.48,-0.34,-0.17,-0.19,0,-,-,-
20,Net Income,84.01,89.84,73.64,97.36,75.37,99.47,63.63,80.5,27.58,91.84
21,Net Income to Common,84.01,89.84,73.64,97.36,75.37,99.47,63.63,80.5,27.58,91.84
22,Net Income Growth,14.08%,-7.72%,-2.29%,-2.13%,18.44%,23.57%,130.69%,-12.34%,-54.08%,16.71%
23,Shares Outstanding (Basic),2853,2853,2853,2853,2853,2853,2853,2853,2853,2850
24,Shares Outstanding (Diluted),2853,2853,2853,2853,2853,2853,2853,2853,2853,2853
25,Shares Change (YoY),-,-,-,-,-,-,-,-0.01%,0.04%,0.02%
26,EPS (Basic),0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.01,0.03
27,EPS (Diluted),0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.01,0.03
28,EPS Growth,14.08%,-7.72%,-2.29%,-2.13%,18.44%,23.56%,130.69%,-12.36%,-54.14%,16.66%
29,Free Cash Flow,-4.18,151.98,117.07,179.09,78.32,75.25,49.21,233.35,32.54,215.54
30,Free Cash Flow Per Share,-0.00,0.05,0.04,0.06,0.03,0.03,0.02,0.08,0.01,0.08
31,Dividend Per Share,0.018,0.017,0.006,0.015,0.006,0.013,0.005,0.007,0.004,0.011
32,Dividend Growth,182.13%,12.31%,0.13%,20.95%,23.70%,67.75%,33.07%,-31.55%,-24.41%,1.78%
33,Operating Margin,8.80%,7.93%,8.72%,10.19%,7.32%,8.66%,6.79%,8.51%,3.13%,8.15%
34,Profit Margin,7.68%,7.69%,7.30%,7.79%,6.07%,7.73%,6.03%,7.56%,2.99%,7.15%
35,Free Cash Flow Margin,-0.38%,13.01%,11.60%,14.33%,6.31%,5.85%,4.67%,21.92%,3.53%,16.78%
36,EBITDA,131.73,124.77,126.84,165.32,130.39,151.27,109.54,131.54,70.65,147.18
37,D&A For EBITDA,35.48,32.16,38.79,38.06,39.53,39.88,37.9,40.94,41.78,42.46
38,EBIT,96.26,92.62,88.04,127.26,90.86,111.39,71.64,90.6,28.87,104.72
